superset_audited_ordered_ladder_available,superset_audited_ordered_ladder_valid,level_date,prev_date,range_bucket,close_position_bucket,rows_bucket,live_reference_price,live_reference_source,live_channel_state,live_channel_norm,superset_audited_ordered_ladder_median_abs_error,superset_audited_ordered_ladder_mean_abs_error,superset_audited_ordered_ladder_pct_within_3,superset_audited_ordered_ladder_pct_within_5,L4_audited_candidate_price,L4_actual,L4_abs_error,L4_within_3,L4_within_5,L4_audited_source,L4_audit_status,L5_audited_candidate_price,L5_actual,L5_abs_error,L5_within_3,L5_within_5,L5_audited_source,L5_audit_status,L6_audited_candidate_price,L6_actual,L6_abs_error,L6_within_3,L6_within_5,L6_audited_source,L6_audit_status,L7_audited_candidate_price,L7_actual,L7_abs_error,L7_within_3,L7_within_5,L7_audited_source,L7_audit_status
True,True,2026-04-27,2026-04-24,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,4707.26,PREV_CLOSE_PROXY,,NEUTRAL,50.0725,51.026458,0.0,0.0,4741.315,4789.79,48.475,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4700.884166,4758.08,57.195834,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4670.89,4722.56,51.67,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4641.805,4688.57,46.765,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR
True,True,2026-04-28,2026-04-27,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4681.76,PREV_CLOSE_PROXY,,NEUTRAL,5.140417,6.383959,0.0,50.0,4713.63,4724.59,10.96,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4691.700834,4687.0,4.700834,False,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,4637.16,4642.74,5.58,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_WITHIN_10,4613.925,4609.63,4.295,False,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5
True,True,2026-04-29,2026-04-28,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4597.2,PREV_CLOSE_PROXY,,NEUTRAL,1.170045,2.458147,75.0,75.0,4645.40116,4646.78,1.37884,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,4603.4475,4603.92,0.4725,True,True,EXPANDED_ORACLE_BETTER,SUPERSET_OK_WITHIN_3,4554.79,4561.81,7.02,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4528.75125,4527.79,0.96125,True,True,EXPANDED_ORACLE_BETTER,SUPERSET_OK_WITHIN_3
True,True,2026-04-30,2026-04-29,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4543.48,PREV_CLOSE_PROXY,,NEUTRAL,17.165,23.2375,0.0,0.0,4591.54,4639.2,47.66,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4585.29,4599.33,14.04,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_GT10,4535.29,4555.58,20.29,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4510.29,4521.25,10.96,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR
True,True,2026-05-01,2026-04-30,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4621.76,PREV_CLOSE_PROXY,,NEUTRAL,20.69559,20.759045,25.0,25.0,4642.49,4640.24,2.25,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,4604.90118,4599.79,5.11118,False,False,EXPANDED_ORACLE_BETTER,SUPERSET_OK_WITHIN_10,4593.12,4556.84,36.28,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4556.875,4517.48,39.395,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR
True,True,2026-05-04,2026-05-01,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4615.53,PREV_CLOSE_PROXY,,NEUTRAL,5.945625,11.623932,0.0,50.0,4642.8125,4645.95,3.1375,False,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4609.05125,4606.0,3.05125,False,True,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_WITHIN_5,4596.90323,4565.35,31.55323,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4514.03625,4522.79,8.75375,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_WITHIN_10
True,True,2026-05-05,2026-05-04,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,4523.73,PREV_CLOSE_PROXY,,NEUTRAL,8.0475,10.585,25.0,25.0,4638.5,4636.32,2.18,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,4603.995,4598.4,5.595,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4569.49,4558.99,10.5,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4542.485,4518.42,24.065,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR
True,True,2026-05-06,2026-05-05,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4557.19,PREV_CLOSE_PROXY,,NEUTRAL,7.3175,7.549375,50.0,50.0,4629.5575,4644.75,15.1925,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_GT10,4603.8025,4601.04,2.7625,True,True,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_WITHIN_3,4557.19,4556.82,0.37,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4522.2925,4510.42,11.8725,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR
True,True,2026-05-07,2026-05-06,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4690.84,PREV_CLOSE_PROXY,,NEUTRAL,23.21375,21.526875,0.0,0.0,4753.06,4728.08,24.98,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4701.385,4678.95,22.435,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4653.42,4638.72,14.7,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4623.8725,4599.88,23.9925,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_GT10
True,False,2026-05-08,2026-05-07,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4687.08,PREV_CLOSE_PROXY,,NEUTRAL,9.575625,20.836719,25.0,50.0,4733.041875,4730.4,2.641875,True,True,EXPANDED_ORACLE_BETTER,SUPERSET_OK_WITHIN_3,4696.31625,4682.05,14.26625,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4697.04375,4635.49,61.55375,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4600.425,4595.54,4.885,False,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5
True,True,2026-05-11,2026-05-08,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4715.62,PREV_CLOSE_PROXY,,NEUTRAL,2.852812,8.796094,50.0,75.0,4792.13375,4790.81,1.32375,True,True,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_WITHIN_3,4728.465,4756.62,28.155,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4717.565625,4721.87,4.304375,False,True,EXPANDED_ORACLE_BETTER,SUPERSET_OK_WITHIN_5,4685.73125,4684.33,1.40125,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR
True,True,2026-05-12,2026-05-11,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4734.64,PREV_CLOSE_PROXY,,NEUTRAL,8.106875,9.386454,25.0,25.0,4794.82625,4786.09,8.73625,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_WITHIN_10,4732.8125,4752.28,19.4675,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4715.505434,4717.37,1.864566,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,4673.2525,4680.73,7.4775,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR
True,True,2026-05-13,2026-05-12,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4715.15,PREV_CLOSE_PROXY,,NEUTRAL,6.655,6.558125,25.0,50.0,4782.8225,4786.09,3.2675,False,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,4756.5725,4746.53,10.0425,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4708.95,4707.42,1.53,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,4658.8775,4670.27,11.3925,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR
True,True,2026-05-14,2026-05-13,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4688.78,PREV_CLOSE_PROXY,,NEUTRAL,26.331875,26.472812,0.0,0.0,4745.86625,4768.67,22.80375,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4712.4525,4734.88,22.4275,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4669.47,4699.33,29.86,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4639.47,4670.27,30.8,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_GT10
True,True,2026-05-15,2026-05-14,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4652.36,PREV_CLOSE_PROXY,,NEUTRAL,7.939154,9.75864,25.0,50.0,4690.75875,4693.67,2.91125,True,True,EXPANDED_ORACLE_BETTER,SUPERSET_OK_WITHIN_3,4669.213309,4665.63,3.583309,False,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,4655.515,4635.27,20.245,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4588.325,4600.62,12.295,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR
True,True,2026-05-18,2026-05-15,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4538.64,PREV_CLOSE_PROXY,,NEUTRAL,0.49,1.729275,75.0,75.0,4570.2171,4564.33,5.8871,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4538.64,4539.06,0.42,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,4511.37,4511.93,0.56,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,4481.37,4481.32,0.05,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR
True,True,2026-05-19,2026-05-18,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4566.12,PREV_CLOSE_PROXY,,NEUTRAL,18.7275,17.579579,0.0,0.0,4630.96,4606.82,24.14,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_GT10,4567.675,4586.21,18.535,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4550.226684,4558.95,8.723316,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4513.92,4532.84,18.92,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR
True,True,2026-05-20,2026-05-19,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4481.92,PREV_CLOSE_PROXY,,NEUTRAL,2.330021,2.676261,50.0,100.0,4526.32,4529.64,3.32,False,True,EXPANDED_ORACLE_BETTER,SUPERSET_OK_WITHIN_5,4505.259958,4506.6,1.340042,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,4482.685,4487.59,4.905,False,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,4463.14,4462.0,1.14,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5
True,False,2026-05-21,2026-05-20,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4543.62,PREV_CLOSE_PROXY,,NEUTRAL,18.3125,22.71375,0.0,0.0,4598.845,4608.29,9.445,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_WITHIN_10,4537.285,4582.07,44.785,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4527.91,4554.33,26.42,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4534.265,4524.06,10.205,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_GT10
True,False,2026-05-22,2026-05-21,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4543.05,PREV_CLOSE_PROXY,,NEUTRAL,2.903015,11.109945,50.0,75.0,4614.77875,4614.22,0.55875,True,True,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_WITHIN_3,4544.335,4582.41,38.075,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4556.60125,4551.77,4.83125,False,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,4519.57522,4520.55,0.97478,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5
True,True,2026-05-25,2026-05-22,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,4507.9,PREV_CLOSE_PROXY,,NEUTRAL,28.485,26.28875,0.0,0.0,4522.2125,4556.09,33.8775,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4492.2125,4524.91,32.6975,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4470.3975,4494.67,24.2725,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4448.5825,4462.89,14.3075,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR
True,True,2026-05-26,2026-05-25,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4570.94,PREV_CLOSE_PROXY,,NEUTRAL,15.964591,17.638207,0.0,0.0,4581.478854,4593.58,12.101146,False,False,EXPANDED_ORACLE_BETTER,SUPERSET_OK_GT10,4548.303317,4562.44,14.136683,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_GT10,4512.1075,4529.9,17.7925,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_GT10,4473.2375,4499.76,26.5225,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_GT10
True,True,2026-05-27,2026-05-26,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4507.47,PREV_CLOSE_PROXY,,NEUTRAL,4.79,6.265,50.0,50.0,4530.09,4530.95,0.86,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,4497.99,4496.68,1.31,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4467.99,4459.72,8.27,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4435.89,4421.27,14.62,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_GT10
True,True,2026-05-28,2026-05-27,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4456.18,PREV_CLOSE_PROXY,,NEUTRAL,9.0625,15.82125,25.0,25.0,4503.77,4495.53,8.24,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4463.885,4466.16,2.275,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,4433.885,4424.0,9.885,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4422.295,4379.41,42.885,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR
True,True,2026-05-29,2026-05-28,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4495.64,PREV_CLOSE_PROXY,,NEUTRAL,21.8,23.4775,0.0,0.0,4569.05,4586.39,17.34,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4524.05,4557.79,33.74,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4501.55,4527.81,26.26,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4479.05,4495.62,16.57,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR
True,False,2026-06-01,2026-05-29,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,4541.13,PREV_CLOSE_PROXY,,NEUTRAL,17.78625,17.88776,0.0,0.0,4593.3225,4607.94,14.6175,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4608.3225,4580.08,28.2425,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_GT10,4568.795,4547.84,20.955,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_GT10,4529.70604,4521.97,7.73604,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_WITHIN_10
True,True,2026-06-02,2026-06-01,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4484.66,PREV_CLOSE_PROXY,,NEUTRAL,7.046666,10.843333,25.0,25.0,4494.793333,4489.47,5.323333,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4459.755,4457.53,2.225,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,4417.4,4426.17,8.77,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4369.085,4396.14,27.055,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_GT10
True,True,2026-06-03,2026-06-02,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4487.83,PREV_CLOSE_PROXY,,NEUTRAL,7.723125,6.14099,25.0,25.0,4530.79375,4539.09,8.29625,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4521.8625,4513.17,8.6925,False,False,ORIGINAL_ORACLE_PRESERVED,SUPERSET_OK_WITHIN_10,4486.035208,4485.61,0.425208,True,True,EXPANDED_ORACLE_BETTER,SUPERSET_OK_WITHIN_3,4462.95,4455.8,7.15,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR
True,True,2026-06-04,2026-06-03,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4434.35,PREV_CLOSE_PROXY,,NEUTRAL,2.526875,2.519688,75.0,100.0,4460.31375,4457.9,2.41375,True,True,EXPANDED_ORACLE_BETTER,SUPERSET_OK_WITHIN_3,4432.7525,4427.93,4.8225,False,True,EXPANDED_ORACLE_BETTER,SUPERSET_OK_WITHIN_5,4396.38,4399.02,2.64,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,4371.2575,4371.46,0.2025,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5
True,True,2026-06-05,2026-06-04,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4475.16,PREV_CLOSE_PROXY,,NEUTRAL,5.525,4.77125,25.0,50.0,4515.06,4514.07,0.99,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,4484.67,4489.65,4.98,False,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,4454.67,4460.74,6.07,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4439.475,4432.43,7.045,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR
True,True,2026-06-08,2026-06-05,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4328.02,PREV_CLOSE_PROXY,,NEUTRAL,2.40728,3.12364,50.0,75.0,4377.54456,4373.8,3.74456,False,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4354.83,4347.87,6.96,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4309.44,4310.51,1.07,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,4281.81,4281.09,0.72,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR
True,True,2026-06-09,2026-06-08,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4329.71,PREV_CLOSE_PROXY,,NEUTRAL,7.94875,11.295625,25.0,25.0,4342.7725,4370.04,27.2675,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4332.145,4342.11,9.965,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4311.5125,4313.53,2.0175,True,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5,4279.0075,4284.94,5.9325,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR
True,True,2026-06-10,2026-06-09,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4259.46,PREV_CLOSE_PROXY,,NEUTRAL,38.33375,36.373323,0.0,0.0,4279.123291,4253.47,25.653291,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4259.46,4222.84,36.62,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4226.4275,4186.38,40.0475,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4187.1925,4144.02,43.1725,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR
True,True,2026-06-11,2026-06-10,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,4071.32,PREV_CLOSE_PROXY,,NEUTRAL,28.345,31.58,0.0,0.0,4257.92,4194.64,63.28,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4202.7,4165.1,37.6,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4149.87,4130.78,19.09,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4090.9,4097.25,6.35,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR
True,True,2026-06-12,2026-06-11,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4210.77,PREV_CLOSE_PROXY,,NEUTRAL,5.872032,10.78717,25.0,50.0,4250.14,4220.33,29.81,False,False,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_WORSE_ERROR,4192.285313,4184.94,7.345313,False,False,EXPANDED_ORACLE_BETTER,SUPERSET_OK_WITHIN_10,4162.894616,4161.3,1.594616,True,True,EXPANDED_ORACLE_BETTER,SUPERSET_OK_WITHIN_3,4135.28875,4130.89,4.39875,False,True,ORIGINAL_ORACLE_PRESERVED,EXPANSION_SUPERSET_VIOLATION_LOST_WITHIN_5
