cluster_rank,level_date,prev_date,level_name,range_bucket,close_position_bucket,rows_bucket,candidate_method,cluster_raw_id,cluster_candidate_count,cluster_min,cluster_max,cluster_mid,cluster_mean,cluster_median,cluster_width,cluster_score,score_mean,score_sum,rank_weight_sum,best_candidate_rank_in_cluster,actual_published_level,cluster_mid_signed_error,cluster_mid_abs_error,cluster_mean_abs_error,cluster_median_abs_error,cluster_contains_actual,cluster_mid_within_3,cluster_mid_within_5,cluster_band_plus_3_contains_actual,cluster_band_plus_5_contains_actual,candidate_anchor_keys,candidate_prices,candidate_ranks
4,2026-06-05,2026-06-04,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,1,4454.67,4454.67,4454.67,4454.67,4454.67,0.0,77.715125,90.026078,90.026078,0.25,4,4460.74,6.07,6.07,6.07,6.07,False,False,False,False,False,red_box_edge::red_edge_1,4454.670000,4
5,2026-06-05,2026-06-04,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,4,1,4492.56,4492.56,4492.56,4492.56,4492.56,0.0,77.181625,89.795905,89.795905,0.2,5,4460.74,-31.82,31.82,31.82,31.82,False,False,False,False,False,prior_range_fraction::prev_range_0.75,4492.560000,5
1,2026-06-05,2026-06-04,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,3,1,4439.475,4439.475,4439.475,4439.475,4439.475,0.0,87.116075,95.889785,95.889785,1.0,1,4432.43,-7.045,7.045,7.045,7.045,False,False,False,False,False,red_box_quarter::red_box_2_25pct,4439.475000,1
2,2026-06-05,2026-06-04,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,4,2,4454.67,4458.86592,4456.76796,4456.76796,4456.76796,4.19592,80.216272,91.911519,183.823039,0.7,2,4432.43,-24.33796,24.33796,24.33796,24.33796,False,False,False,False,False,red_box_edge::red_edge_1 | prior_range_fraction::prev_range_0.382,4454.670000 | 4458.865920,5 | 2
3,2026-06-05,2026-06-04,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,2,1,4424.28,4424.28,4424.28,4424.28,4424.28,0.0,79.096989,91.259176,91.259176,0.333333,3,4432.43,8.15,8.15,8.15,8.15,False,False,False,False,False,red_box_midline::red_mid_2,4424.280000,3
4,2026-06-05,2026-06-04,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,1,4348.305,4348.305,4348.305,4348.305,4348.305,0.0,78.209386,90.878251,90.878251,0.25,4,4432.43,84.125,84.125,84.125,84.125,False,False,False,False,False,red_box_quarter::red_box_3_75pct,4348.305000,4
1,2026-06-08,2026-06-05,L4,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,4,1,4418.15544,4418.15544,4418.15544,4418.15544,4418.15544,0.0,85.537591,93.168261,93.168261,1.0,1,4373.8,-44.35544,44.35544,44.35544,44.35544,False,False,False,False,False,prior_range_fraction::prev_range_0.618,4418.155440,1
2,2026-06-08,2026-06-05,L4,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,2,1,4377.54456,4377.54456,4377.54456,4377.54456,4377.54456,0.0,80.562,91.486207,91.486207,0.5,2,4373.8,-3.74456,3.74456,3.74456,3.74456,False,False,True,False,True,prior_range_fraction::prev_range_0.382,4377.544560,2
3,2026-06-08,2026-06-05,L4,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,1,4369.169943,4369.169943,4369.169943,4369.169943,4369.169943,0.0,78.363692,89.994872,89.994872,0.333333,3,4373.8,4.630057,4.630057,4.630057,4.630057,False,False,True,False,True,prior_range_fraction::prev_range_0.333333,4369.169943,3
4,2026-06-08,2026-06-05,L4,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,3,1,4387.59,4387.59,4387.59,4387.59,4387.59,0.0,72.202394,80.521369,80.521369,0.25,4,4373.8,-13.79,13.79,13.79,13.79,False,False,False,False,False,green_box_quarter::green_box_1_75pct,4387.590000,4
5,2026-06-08,2026-06-05,L4,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,5,1,4426.530057,4426.530057,4426.530057,4426.530057,4426.530057,0.0,70.327237,77.977995,77.977995,0.2,5,4373.8,-52.730057,52.730057,52.730057,52.730057,False,False,False,False,False,prior_range_fraction::prev_range_0.666667,4426.530057,5
1,2026-06-08,2026-06-05,L5,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,1,4328.02,4328.02,4328.02,4328.02,4328.02,0.0,86.5826,94.97,94.97,1.0,1,4347.87,19.85,19.85,19.85,19.85,False,False,False,False,False,prior_hlc::previous_close,4328.020000,1
2,2026-06-08,2026-06-05,L5,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,4,1,4374.573333,4374.573333,4374.573333,4374.573333,4374.573333,0.0,82.115907,94.165357,94.165357,0.5,2,4347.87,-26.703333,26.703333,26.703333,26.703333,False,False,False,False,False,prior_hlc::previous_pivot_hlc3,4374.573333,2
3,2026-06-08,2026-06-05,L5,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,3,1,4369.169943,4369.169943,4369.169943,4369.169943,4369.169943,0.0,80.450389,93.592624,93.592624,0.333333,3,4347.87,-21.299943,21.299943,21.299943,21.299943,False,False,False,False,False,prior_range_fraction::prev_range_0.333333,4369.169943,3
4,2026-06-08,2026-06-05,L5,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,5,1,4382.85,4382.85,4382.85,4382.85,4382.85,0.0,69.724379,76.248929,76.248929,0.25,4,4347.87,-34.98,34.98,34.98,34.98,False,False,False,False,False,red_box_edge::red_edge_1,4382.850000,4
5,2026-06-08,2026-06-05,L5,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,2,1,4354.83,4354.83,4354.83,4354.83,4354.83,0.0,57.052873,55.091161,55.091161,0.2,5,4347.87,-6.96,6.96,6.96,6.96,False,False,False,False,False,prior_range_fraction::prev_range_0.25,4354.830000,5
1,2026-06-08,2026-06-05,L6,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,2,4307.07,4311.81,4309.44,4309.44,4309.44,4.74,78.580537,82.33058,164.661161,1.25,1,4310.51,1.07,1.07,1.07,1.07,True,True,True,True,True,red_box_quarter::red_box_2_75pct | prior_hlc::previous_low,4307.070000 | 4311.810000,1 | 4
2,2026-06-08,2026-06-05,L6,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,2,2,4332.33,4337.07,4334.7,4334.7,4334.7,4.74,75.92961,83.507143,167.014286,0.833333,2,4310.51,-24.19,24.19,24.19,24.19,False,False,False,False,False,red_box_midline::red_mid_2 | green_box_quarter::green_box_1_25pct,4332.330000 | 4337.070000,2 | 3
3,2026-06-08,2026-06-05,L6,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,3,1,4357.59,4357.59,4357.59,4357.59,4357.59,0.0,48.083121,39.626071,39.626071,0.2,5,4310.51,-47.08,47.08,47.08,47.08,False,False,False,False,False,red_box_quarter::red_box_2_25pct,4357.590000,5
1,2026-06-08,2026-06-05,L7,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,2,1,4281.81,4281.81,4281.81,4281.81,4281.81,0.0,77.609643,79.499384,79.499384,1.0,1,4281.09,-0.72,0.72,0.72,0.72,False,True,True,True,True,red_box_edge::red_edge_2,4281.810000,1
2,2026-06-08,2026-06-05,L7,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,3,1,4311.81,4311.81,4311.81,4311.81,4311.81,0.0,55.9265,49.011207,49.011207,0.5,2,4281.09,-30.72,30.72,30.72,30.72,False,False,False,False,False,prior_hlc::previous_low,4311.810000,2
3,2026-06-08,2026-06-05,L7,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,1,4256.55,4256.55,4256.55,4256.55,4256.55,0.0,36.687479,18.139332,18.139332,0.333333,3,4281.09,24.54,24.54,24.54,24.54,False,False,False,False,False,red_box_quarter::red_box_3_25pct,4256.550000,3
1,2026-06-09,2026-06-08,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,REGIME_RANGE_CLOSE_ROWS,1,3,4325.89,4332.145,4329.0175,4329.248333,4329.71,6.255,77.722867,72.518277,217.55483,1.833333,1,4370.04,41.0225,41.0225,40.791667,40.33,False,False,False,False,False,green_box_edge::green_edge_1 | prior_hlc::previous_close | prior_range_fraction::prev_range_0.75,4325.890000 | 4329.710000 | 4332.145000,2 | 3 | 1
2,2026-06-09,2026-06-08,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,REGIME_RANGE_CLOSE_ROWS,2,1,4342.7725,4342.7725,4342.7725,4342.7725,4342.7725,0.0,45.936102,35.234659,35.234659,0.25,4,4370.04,27.2675,27.2675,27.2675,27.2675,False,False,False,False,False,prior_range_fraction::prev_range_0.875,4342.772500,4
1,2026-06-09,2026-06-08,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,REGIME_RANGE_CLOSE_ROWS,1,3,4310.2675,4311.5125,4310.89,4310.89,4310.89,1.245,85.26414,88.26392,264.791761,1.083333,2,4342.11,31.22,31.22,31.22,31.22,False,False,False,False,False,red_box_quarter::red_box_1_75pct | prior_hlc::previous_mid | green_box_quarter::green_box_1_75pct,4310.267500 | 4310.890000 | 4311.512500,3 | 4 | 2
2,2026-06-09,2026-06-08,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,REGIME_RANGE_CLOSE_ROWS,2,1,4324.645,4324.645,4324.645,4324.645,4324.645,0.0,83.991977,90.503409,90.503409,1.0,1,4342.11,17.465,17.465,17.465,17.465,False,False,False,False,False,red_box_midline::red_mid_1,4324.645000,1
3,2026-06-09,2026-06-08,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,REGIME_RANGE_CLOSE_ROWS,3,1,4332.145,4332.145,4332.145,4332.145,4332.145,0.0,67.274239,72.714205,72.714205,0.2,5,4342.11,9.965,9.965,9.965,9.965,False,False,False,False,False,prior_range_fraction::prev_range_0.75,4332.145000,5
1,2026-06-09,2026-06-08,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,REGIME_RANGE_CLOSE_ROWS,3,1,4311.5125,4311.5125,4311.5125,4311.5125,4311.5125,0.0,82.662426,88.21108,88.21108,1.0,1,4313.53,2.0175,2.0175,2.0175,2.0175,False,True,True,True,True,green_box_quarter::green_box_1_75pct,4311.512500,1
2,2026-06-09,2026-06-08,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,REGIME_RANGE_CLOSE_ROWS,1,1,4289.635,4289.635,4289.635,4289.635,4289.635,0.0,76.489576,86.763636,86.763636,0.333333,3,4313.53,23.895,23.895,23.895,23.895,False,False,False,False,False,prior_range_fraction::prev_range_0.25,4289.635000,3
3,2026-06-09,2026-06-08,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,REGIME_RANGE_CLOSE_ROWS,2,2,4297.135,4300.85764,4298.99632,4298.99632,4298.99632,3.72264,72.390472,77.011027,154.022054,0.75,2,4313.53,14.53368,14.53368,14.53368,14.53368,False,False,False,False,False,green_box_midline::green_mid_1 | prior_range_fraction::prev_range_0.382,4297.135000 | 4300.857640,4 | 2
1,2026-06-09,2026-06-08,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,REGIME_RANGE_CLOSE_ROWS,3,1,4279.0075,4279.0075,4279.0075,4279.0075,4279.0075,0.0,83.737804,90.065179,90.065179,1.0,1,4284.94,5.9325,5.9325,5.9325,5.9325,False,False,False,False,False,prior_range_fraction::prev_range_0.125,4279.007500,1
2,2026-06-09,2026-06-08,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,REGIME_RANGE_CLOSE_ROWS,2,2,4267.135,4268.38,4267.7575,4267.7575,4267.7575,1.245,80.314922,85.765268,171.530536,0.833333,2,4284.94,17.1825,17.1825,17.1825,17.1825,False,False,False,False,False,red_box_midline::red_mid_2 | prior_hlc::previous_low,4267.135000 | 4268.380000,2 | 3
3,2026-06-09,2026-06-08,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,REGIME_RANGE_CLOSE_ROWS,1,1,4123.36,4123.36,4123.36,4123.36,4123.36,0.0,26.469429,1.671429,1.671429,0.25,4,4284.94,161.58,161.58,161.58,161.58,False,False,False,False,False,red_box_edge::red_edge_4,4123.360000,4
1,2026-06-10,2026-06-09,L4,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,4,1,4315.25892,4315.25892,4315.25892,4315.25892,4315.25892,0.0,85.504336,93.110924,93.110924,1.0,1,4253.47,-61.78892,61.78892,61.78892,61.78892,False,False,False,False,False,prior_range_fraction::prev_range_0.618,4315.258920,1
2,2026-06-10,2026-06-09,L4,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,2,2,4285.30108,4286.673333,4285.987206,4285.987206,4285.987206,1.372253,83.811667,91.987212,183.974424,0.833333,2,4253.47,-32.517206,32.517206,32.517206,32.517206,False,False,False,False,False,prior_range_fraction::prev_range_0.382 | prior_hlc::previous_pivot_hlc3,4285.301080 | 4286.673333,3 | 2
3,2026-06-10,2026-06-09,L4,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,1,4279.123291,4279.123291,4279.123291,4279.123291,4279.123291,0.0,77.66085,89.9325,89.9325,0.25,4,4253.47,-25.653291,25.653291,25.653291,25.653291,False,False,False,False,False,prior_range_fraction::prev_range_0.333333,4279.123291,4
4,2026-06-10,2026-06-09,L4,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,3,1,4295.6625,4295.6625,4295.6625,4295.6625,4295.6625,0.0,71.772284,80.469456,80.469456,0.2,5,4253.47,-42.1925,42.1925,42.1925,42.1925,False,False,False,False,False,green_box_quarter::green_box_1_75pct,4295.662500,5
1,2026-06-10,2026-06-09,L5,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,1,4259.46,4259.46,4259.46,4259.46,4259.46,0.0,86.546424,94.907627,94.907627,1.0,1,4222.84,-36.62,36.62,36.62,36.62,False,False,False,False,False,prior_hlc::previous_close,4259.460000,1
2,2026-06-10,2026-06-09,L5,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,3,1,4279.123291,4279.123291,4279.123291,4279.123291,4279.123291,0.0,80.413763,93.529476,93.529476,0.333333,3,4222.84,-56.283291,56.283291,56.283291,56.283291,False,False,False,False,False,prior_range_fraction::prev_range_0.333333,4279.123291,3
3,2026-06-10,2026-06-09,L5,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,4,2,4285.28,4286.673333,4285.976666,4285.976666,4285.976666,1.393333,79.168731,85.16356,170.327119,0.75,2,4222.84,-63.136666,63.136666,63.136666,63.136666,False,False,False,False,False,red_box_edge::red_edge_1 | prior_hlc::previous_pivot_hlc3,4285.280000 | 4286.673333,4 | 2
4,2026-06-10,2026-06-09,L5,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,2,1,4268.545,4268.545,4268.545,4268.545,4268.545,0.0,49.13463,41.439018,41.439018,0.2,5,4222.84,-45.705,45.705,45.705,45.705,False,False,False,False,False,prior_range_fraction::prev_range_0.25,4268.545000,5
1,2026-06-10,2026-06-09,L6,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,1,4226.4275,4226.4275,4226.4275,4226.4275,4226.4275,0.0,84.940764,92.139248,92.139248,1.0,1,4186.38,-40.0475,40.0475,40.0475,40.0475,False,False,False,False,False,red_box_quarter::red_box_2_75pct,4226.427500,1
2,2026-06-10,2026-06-09,L6,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,3,1,4246.045,4246.045,4246.045,4246.045,4246.045,0.0,78.930578,88.673411,88.673411,0.5,2,4186.38,-59.665,59.665,59.665,59.665,False,False,False,False,False,red_box_midline::red_mid_2,4246.045000,2
3,2026-06-10,2026-06-09,L6,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,2,1,4236.81,4236.81,4236.81,4236.81,4236.81,0.0,71.580339,78.299435,78.299435,0.333333,3,4186.38,-50.43,50.43,50.43,50.43,False,False,False,False,False,prior_hlc::previous_low,4236.810000,3
4,2026-06-10,2026-06-09,L6,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,4,1,4256.4275,4256.4275,4256.4275,4256.4275,4256.4275,0.0,70.887151,78.253708,78.253708,0.25,4,4186.38,-70.0475,70.0475,70.0475,70.0475,False,False,False,False,False,green_box_quarter::green_box_1_25pct,4256.427500,4
5,2026-06-10,2026-06-09,L6,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,5,1,4265.6625,4265.6625,4265.6625,4265.6625,4265.6625,0.0,48.046496,39.562924,39.562924,0.2,5,4186.38,-79.2825,79.2825,79.2825,79.2825,False,False,False,False,False,red_box_quarter::red_box_2_25pct,4265.662500,5
1,2026-06-10,2026-06-09,L7,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,2,1,4206.81,4206.81,4206.81,4206.81,4206.81,0.0,80.250977,84.053409,84.053409,1.0,1,4144.02,-62.79,62.79,62.79,62.79,False,False,False,False,False,red_box_edge::red_edge_2,4206.810000,1
2,2026-06-10,2026-06-09,L7,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,3,1,4236.81,4236.81,4236.81,4236.81,4236.81,0.0,55.889682,48.947727,48.947727,0.5,2,4144.02,-92.79,92.79,92.79,92.79,False,False,False,False,False,prior_hlc::previous_low,4236.810000,2
3,2026-06-10,2026-06-09,L7,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,REGIME_RANGE_CLOSE_ROWS,1,1,4187.1925,4187.1925,4187.1925,4187.1925,4187.1925,0.0,36.657252,18.087216,18.087216,0.333333,3,4144.02,-43.1725,43.1725,43.1725,43.1725,False,False,False,False,False,red_box_quarter::red_box_3_25pct,4187.192500,3
1,2026-06-11,2026-06-10,L4,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,REGIME_RANGE_CLOSE_ROWS,2,1,4257.92,4257.92,4257.92,4257.92,4257.92,0.0,67.118436,61.411096,61.411096,1.0,1,4194.64,-63.28,63.28,63.28,63.28,False,False,False,False,False,prior_hlc::previous_high,4257.920000,1
2,2026-06-11,2026-06-10,L4,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,REGIME_RANGE_CLOSE_ROWS,1,1,4114.76,4114.76,4114.76,4114.76,4114.76,0.0,48.854142,36.817486,36.817486,0.5,2,4194.64,79.88,79.88,79.88,79.88,False,False,False,False,False,prior_range_fraction::prev_range_0.25,4114.760000,2
3,2026-06-11,2026-06-10,L4,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,REGIME_RANGE_CLOSE_ROWS,3,1,4287.92,4287.92,4287.92,4287.92,4287.92,0.0,33.662678,12.924157,12.924157,0.333333,3,4194.64,-93.28,93.28,93.28,93.28,False,False,False,False,False,green_box_edge::green_edge_2,4287.920000,3
1,2026-06-11,2026-06-10,L5,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,REGIME_RANGE_CLOSE_ROWS,3,1,4210.2,4210.2,4210.2,4210.2,4210.2,0.0,83.984583,90.49066,90.49066,1.0,1,4165.1,-45.1,45.1,45.1,45.1,False,False,False,False,False,prior_range_fraction::prev_range_0.75,4210.200000,1
2,2026-06-11,2026-06-10,L5,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,REGIME_RANGE_CLOSE_ROWS,1,1,4092.26,4092.26,4092.26,4092.26,4092.26,0.0,79.275142,89.267486,89.267486,0.5,2,4165.1,72.84,72.84,72.84,72.84,False,False,False,False,False,red_box_midline::red_mid_2,4092.260000,2
3,2026-06-11,2026-06-10,L5,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,REGIME_RANGE_CLOSE_ROWS,4,1,4234.06,4234.06,4234.06,4234.06,4234.06,0.0,77.764428,88.961657,88.961657,0.333333,3,4165.1,-68.96,68.96,68.96,68.96,False,False,False,False,False,prior_range_fraction::prev_range_0.875,4234.060000,3
4,2026-06-11,2026-06-10,L5,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,REGIME_RANGE_CLOSE_ROWS,2,1,4202.7,4202.7,4202.7,4202.7,4202.7,0.0,77.039436,88.861096,88.861096,0.25,4,4165.1,-37.6,37.6,37.6,37.6,False,False,False,False,False,red_box_midline::red_mid_1,4202.700000,4
1,2026-06-11,2026-06-10,L6,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,REGIME_RANGE_CLOSE_ROWS,4,1,4185.00384,4185.00384,4185.00384,4185.00384,4185.00384,0.0,73.261715,72.002957,72.002957,1.0,1,4130.78,-54.22384,54.22384,54.22384,54.22384,False,False,False,False,False,prior_range_fraction::prev_range_0.618,4185.003840,1
2,2026-06-11,2026-06-10,L6,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,REGIME_RANGE_CLOSE_ROWS,3,1,4162.48,4162.48,4162.48,4162.48,4162.48,0.0,50.183458,39.10941,39.10941,0.5,2,4130.78,-31.7,31.7,31.7,31.7,False,False,False,False,False,prior_hlc::previous_mid,4162.480000,2
3,2026-06-11,2026-06-10,L6,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,REGIME_RANGE_CLOSE_ROWS,2,1,4149.87,4149.87,4149.87,4149.87,4149.87,0.0,48.426977,38.379846,38.379846,0.333333,3,4130.78,-19.09,19.09,19.09,19.09,False,False,False,False,False,green_box_quarter::green_box_1_75pct,4149.870000,3
4,2026-06-11,2026-06-10,L6,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,REGIME_RANGE_CLOSE_ROWS,1,1,4071.32,4071.32,4071.32,4071.32,4071.32,0.0,47.619017,38.136236,38.136236,0.25,4,4130.78,59.46,59.46,59.46,59.46,False,False,False,False,False,prior_hlc::previous_close,4071.320000,4
1,2026-06-11,2026-06-10,L7,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,REGIME_RANGE_CLOSE_ROWS,2,1,4090.9,4090.9,4090.9,4090.9,4090.9,0.0,84.801939,91.899894,91.899894,1.0,1,4097.25,6.35,6.35,6.35,6.35,False,False,False,False,False,prior_range_fraction::prev_range_0.125,4090.900000,1
2,2026-06-11,2026-06-10,L7,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,REGIME_RANGE_CLOSE_ROWS,4,1,4147.48,4147.48,4147.48,4147.48,4147.48,0.0,79.02022,88.827966,88.827966,0.5,2,4097.25,-50.23,50.23,50.23,50.23,False,False,False,False,False,red_box_edge::red_edge_1,4147.480000,2
3,2026-06-11,2026-06-10,L7,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,REGIME_RANGE_CLOSE_ROWS,3,1,4122.26,4122.26,4122.26,4122.26,4122.26,0.0,76.736215,87.188877,87.188877,0.333333,3,4097.25,-25.01,25.01,25.01,25.01,False,False,False,False,False,green_box_midline::green_mid_1,4122.260000,3
4,2026-06-11,2026-06-10,L7,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,REGIME_RANGE_CLOSE_ROWS,1,1,4064.65,4064.65,4064.65,4064.65,4064.65,0.0,28.69,5.5,5.5,0.25,4,4097.25,32.6,32.6,32.6,32.6,False,False,False,False,False,red_box_quarter::red_box_2_75pct,4064.650000,4
1,2026-06-12,2026-06-11,L4,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,REGIME_RANGE_CLOSE_ROWS,1,2,4163.5725,4165.28875,4164.430625,4164.430625,4164.430625,1.71625,65.768722,52.205211,104.410422,1.5,1,4220.33,55.899375,55.899375,55.899375,55.899375,False,False,False,False,False,red_box_midline::red_mid_1 | green_box_quarter::green_box_2_25pct,4163.572500 | 4165.288750,1 | 2
