level_date,prev_date,published_level,source_column,best_anchor_price,signed_distance_points,abs_distance_points,within_tolerance,within_1,within_2,within_3,within_5,within_10,best_anchor_family,best_anchor_name,best_anchor_side,best_box_index,best_fraction,prev_high,prev_low,prev_close,prev_range,box_size,box_padding
2026-02-02,2026-01-30,12.0,level_name,3862.58,-3850.58,3850.58,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,5450.92,4686.75,4885.18,764.1700000000001,397.08500000000004,30.0
2026-02-02,2026-01-30,13.0,level_name,3862.58,-3849.58,3849.58,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,5450.92,4686.75,4885.18,764.1700000000001,397.08500000000004,30.0
2026-02-02,2026-01-30,14.0,level_name,3862.58,-3848.58,3848.58,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,5450.92,4686.75,4885.18,764.1700000000001,397.08500000000004,30.0
2026-02-02,2026-01-30,15.0,level_name,3862.58,-3847.58,3847.58,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,5450.92,4686.75,4885.18,764.1700000000001,397.08500000000004,30.0
2026-02-02,2026-01-30,16.0,level_name,3862.58,-3846.58,3846.58,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,5450.92,4686.75,4885.18,764.1700000000001,397.08500000000004,30.0
2026-02-03,2026-02-02,1.0,level_name,3861.42,-3860.42,3860.42,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,4884.54,4402.98,4660.96,481.5600000000004,255.7800000000002,30.0
2026-02-03,2026-02-02,2.0,level_name,3861.42,-3859.42,3859.42,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,4884.54,4402.98,4660.96,481.5600000000004,255.7800000000002,30.0
2026-02-03,2026-02-02,3.0,level_name,3861.42,-3858.42,3858.42,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,4884.54,4402.98,4660.96,481.5600000000004,255.7800000000002,30.0
2026-02-03,2026-02-02,4.0,level_name,3861.42,-3857.42,3857.42,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,4884.54,4402.98,4660.96,481.5600000000004,255.7800000000002,30.0
2026-02-03,2026-02-02,5.0,level_name,3861.42,-3856.42,3856.42,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,4884.54,4402.98,4660.96,481.5600000000004,255.7800000000002,30.0
2026-02-03,2026-02-02,6.0,level_name,3861.42,-3855.42,3855.42,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,4884.54,4402.98,4660.96,481.5600000000004,255.7800000000002,30.0
2026-02-03,2026-02-02,7.0,level_name,3861.42,-3854.42,3854.42,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,4884.54,4402.98,4660.96,481.5600000000004,255.7800000000002,30.0
2026-02-03,2026-02-02,8.0,level_name,3861.42,-3853.42,3853.42,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,4884.54,4402.98,4660.96,481.5600000000004,255.7800000000002,30.0
2026-02-03,2026-02-02,9.0,level_name,3861.42,-3852.42,3852.42,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,4884.54,4402.98,4660.96,481.5600000000004,255.7800000000002,30.0
2026-02-03,2026-02-02,10.0,level_name,3861.42,-3851.42,3851.42,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,4884.54,4402.98,4660.96,481.5600000000004,255.7800000000002,30.0
2026-02-03,2026-02-02,11.0,level_name,3861.42,-3850.42,3850.42,False,False,False,False,False,False,red_box_edge,red_edge_4,red,4.0,,4884.54,4402.98,4660.96,481.5600000000004,255.7800000000002,30.0
