oracle_ordered_ladder_available,oracle_ordered_ladder_valid,oracle_bracketed_by_L5_L6,oracle_inside_L4_L7,oracle_ordered_ladder_median_abs_error,oracle_ordered_ladder_mean_abs_error,oracle_ordered_ladder_pct_within_3,oracle_ordered_ladder_pct_within_5,oracle_ordered_ladder_total_width,oracle_ordered_ladder_mean_rank,L4_oracle_mode,L4_cluster_mid,L4_cluster_min,L4_cluster_max,L4_cluster_width,L4_actual,L4_abs_error,L4_within_3,L4_within_5,L4_candidate_keys,L5_oracle_mode,L5_cluster_mid,L5_cluster_min,L5_cluster_max,L5_cluster_width,L5_actual,L5_abs_error,L5_within_3,L5_within_5,L5_candidate_keys,L6_oracle_mode,L6_cluster_mid,L6_cluster_min,L6_cluster_max,L6_cluster_width,L6_actual,L6_abs_error,L6_within_3,L6_within_5,L6_candidate_keys,L7_oracle_mode,L7_cluster_mid,L7_cluster_min,L7_cluster_max,L7_cluster_width,L7_actual,L7_abs_error,L7_within_3,L7_within_5,L7_candidate_keys,level_date,prev_date,range_bucket,close_position_bucket,rows_bucket,live_reference_price,live_reference_source,live_channel_state,live_channel_norm
True,True,False,False,76.851625,78.050813,0.0,0.0,0.0,1.0,MODE_C_BALANCED,4441.09,4441.09,4441.09,0.0,4350.13,90.96,0.0,0.0,green_box_edge::green_edge_1,MODE_C_BALANCED,4411.09,4411.09,4411.09,0.0,4329.56,81.53,0.0,0.0,red_box_edge::red_edge_1,MODE_C_BALANCED,4384.883251,4384.883251,4384.883251,0.0,4312.71,72.173251,0.0,0.0,prior_range_fraction::prev_range_0.333333,MODE_C_BALANCED,4364.28,4364.28,4364.28,0.0,4296.74,67.54,0.0,0.0,prior_range_fraction::prev_range_0.25,2025-12-30,2025-12-29,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4332.04,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,13.91193,11.858954,0.0,25.0,0.0,1.0,MODE_C_BALANCED,4372.0925,4371.025,4373.16,2.135,4359.13,12.9625,0.0,0.0,green_box_midline::green_mid_2 | prior_hlc::previous_high,MODE_C_BALANCED,4337.915543,4335.51772,4340.313366,4.795646,4342.0,4.084457,0.0,1.0,prior_range_fraction::prev_range_0.618 | green_box_edge::green_edge_1 | prior_range_fraction::prev_range_0.666667,MODE_C_BALANCED,4309.50864,4306.755,4312.26228,5.50728,4324.37,14.86136,0.0,0.0,green_box_midline::green_mid_1 | red_box_edge::red_edge_1 | prior_range_fraction::prev_range_0.382,MODE_C_BALANCED,4292.8225,4292.8225,4292.8225,0.0,4308.35,15.5275,0.0,0.0,red_box_quarter::red_box_2_25pct,2026-01-01,2025-12-31,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4318.87,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,5.56375,6.604035,25.0,50.0,0.0,2.0,MODE_C_BALANCED,4372.0925,4371.025,4373.16,2.135,4376.66,4.5675,0.0,1.0,green_box_midline::green_mid_2 | prior_hlc::previous_high,MODE_C_BALANCED,4338.27136,4335.51772,4341.025,5.50728,4352.91,14.63864,0.0,0.0,prior_range_fraction::prev_range_0.618 | green_box_edge::green_edge_1 | red_box_midline::red_mid_1,MODE_C_BALANCED,4323.89,4323.89,4323.89,0.0,4330.45,6.56,0.0,0.0,prior_hlc::previous_mid,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4308.89,4308.89,4308.89,0.0,4308.24,0.65,1.0,1.0,red_box_edge::red_edge_1,2026-01-02,2025-12-31,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4318.87,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,8.38875,9.225625,25.0,25.0,0.0,1.0,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4355.89875,4355.89875,4355.89875,0.0,4375.02,19.12125,0.0,0.0,green_box_quarter::green_box_1_75pct,MODE_C_BALANCED,4340.6025,4340.6025,4340.6025,0.0,4350.66,10.0575,0.0,0.0,green_box_midline::green_mid_1,MODE_C_BALANCED,4325.30625,4325.30625,4325.30625,0.0,4326.31,1.00375,1.0,1.0,green_box_quarter::green_box_1_25pct,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4310.01,4310.01,4310.01,0.0,4303.29,6.72,0.0,0.0,prior_hlc::previous_low,2026-01-05,2026-01-02,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4332.72,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,3.28625,5.42931,50.0,75.0,0.0,1.5,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4455.78,4455.78,4455.78,0.0,4459.82,4.04,0.0,1.0,prior_hlc::previous_high,MODE_D_NEAREST_VALID_LADDER,4439.9225,4438.0475,4441.7975,3.75,4437.39,2.5325,1.0,1.0,red_box_quarter::red_box_1_25pct | prior_range_fraction::prev_range_0.875,MODE_D_NEAREST_VALID_LADDER,4420.315,4420.315,4420.315,0.0,4417.98,2.335,1.0,1.0,red_box_midline::red_mid_1,MODE_C_BALANCED,4385.75026,4384.85,4386.65052,1.80052,4398.56,12.80974,0.0,0.0,red_box_edge::red_edge_1 | prior_range_fraction::prev_range_0.382,2026-01-06,2026-01-05,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4448.89,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,4.7825,4.372077,25.0,50.0,0.0,1.5,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4514.9625,4514.9625,4514.9625,0.0,4510.43,4.5325,0.0,1.0,green_box_quarter::green_box_2_75pct,MODE_D_NEAREST_VALID_LADDER,4486.8375,4484.9625,4488.7125,3.75,4491.87,5.0325,0.0,0.0,red_box_quarter::red_box_1_25pct | prior_range_fraction::prev_range_0.875,MODE_D_NEAREST_VALID_LADDER,4474.16669,4474.16669,4474.16669,0.0,4475.3,1.13331,1.0,1.0,prior_range_fraction::prev_range_0.666667,MODE_A_LIVE_PROXIMITY_HEAVY,4462.53,4462.53,4462.53,0.0,4455.74,6.79,0.0,0.0,prior_hlc::previous_mid,2026-01-07,2026-01-06,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4494.54,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,3.775625,3.847297,0.0,100.0,0.0,1.75,MODE_C_BALANCED,4490.95375,4490.95375,4490.95375,0.0,4494.25,3.29625,0.0,1.0,prior_range_fraction::prev_range_0.875,MODE_C_BALANCED,4474.09331,4471.14162,4477.045,5.90338,4477.38,3.28669,0.0,1.0,prior_range_fraction::prev_range_0.618 | red_box_midline::red_mid_1 | green_box_edge::green_edge_1,MODE_C_BALANCED,4462.045,4462.045,4462.045,0.0,4457.79,4.255,0.0,1.0,prior_hlc::previous_mid,MODE_C_BALANCED,4433.65875,4433.65875,4433.65875,0.0,4438.21,4.55125,0.0,1.0,red_box_quarter::red_box_2_25pct,2026-01-08,2026-01-07,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4456.36,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,2.755,3.58,50.0,75.0,0.0,1.75,MODE_C_BALANCED,4479.44,4479.44,4479.44,0.0,4487.52,8.08,0.0,0.0,prior_hlc::previous_high,MODE_C_BALANCED,4469.02,4466.73,4471.31,4.58,4468.29,0.73,1.0,1.0,red_box_quarter::red_box_1_25pct | green_box_quarter::green_box_2_25pct,MODE_C_BALANCED,4443.6,4441.31,4445.89,4.58,4447.13,3.53,0.0,1.0,red_box_quarter::red_box_1_75pct | green_box_quarter::green_box_1_75pct,MODE_C_BALANCED,4428.6,4428.6,4428.6,0.0,4426.62,1.98,1.0,1.0,red_box_edge::red_edge_1,2026-01-09,2026-01-08,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4477.28,PREV_CLOSE_PROXY,,NEUTRAL
True,False,True,True,11.135822,12.156661,0.0,0.0,0.0,1.5,MODE_D_NEAREST_VALID_LADDER,4523.6025,4523.6025,4523.6025,0.0,4544.9,21.2975,0.0,0.0,green_box_midline::green_mid_2,MODE_D_NEAREST_VALID_LADDER,4523.6025,4523.6025,4523.6025,0.0,4528.66,5.0575,0.0,0.0,green_box_midline::green_mid_2,MODE_D_NEAREST_VALID_LADDER,4495.753355,4495.753355,4495.753355,0.0,4511.6,15.846645,0.0,0.0,prior_range_fraction::prev_range_0.666667,MODE_C_BALANCED,4485.055,4485.055,4485.055,0.0,4491.48,6.425,0.0,0.0,prior_hlc::previous_mid,2026-01-12,2026-01-09,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4509.3,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,2.480625,3.07875,50.0,75.0,0.0,1.5,MODE_C_BALANCED,4599.07625,4597.38,4600.7725,3.3925,4600.74,1.66375,1.0,1.0,prior_hlc::previous_close | prior_range_fraction::prev_range_0.75,MODE_C_BALANCED,4574.79375,4574.79375,4574.79375,0.0,4572.9,1.89375,1.0,1.0,red_box_quarter::red_box_1_75pct,MODE_C_BALANCED,4549.3575,4549.3575,4549.3575,0.0,4546.29,3.0675,0.0,1.0,green_box_midline::green_mid_1,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4512.4,4512.4,4512.4,0.0,4518.09,5.69,0.0,0.0,prior_hlc::previous_low,2026-01-13,2026-01-12,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4597.38,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,24.366667,26.694896,0.0,0.0,0.0,1.0,MODE_C_BALANCED,4605.32625,4605.32625,4605.32625,0.0,4597.86,7.46625,0.0,0.0,green_box_quarter::green_box_1_75pct,MODE_C_BALANCED,4595.177084,4593.4575,4596.896667,3.439167,4575.27,19.907084,0.0,0.0,green_box_midline::green_mid_1 | prior_hlc::previous_pivot_hlc3,MODE_C_BALANCED,4575.32625,4575.32625,4575.32625,0.0,4546.5,28.82625,0.0,0.0,red_box_quarter::red_box_2_25pct,MODE_C_BALANCED,4569.72,4569.72,4569.72,0.0,4519.14,50.58,0.0,0.0,prior_hlc::previous_low,2026-01-14,2026-01-13,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4586.3,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,False,28.450625,30.717815,0.0,0.0,0.0,1.5,MODE_C_BALANCED,4622.040009,4619.29,4624.790018,5.500018,4597.72,24.320009,0.0,0.0,prior_hlc::previous_pivot_hlc3 | green_box_quarter::green_box_1_75pct | prior_range_fraction::prev_range_0.666667,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4600.64625,4599.1275,4602.165,3.0375,4574.22,26.42625,0.0,0.0,green_box_quarter::green_box_1_25pct | red_box_edge::red_edge_1 | prior_range_fraction::prev_range_0.25,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4579.665,4579.665,4579.665,0.0,4549.19,30.475,0.0,0.0,red_box_midline::red_mid_2,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4558.59,4558.59,4558.59,0.0,4516.94,41.65,0.0,0.0,red_box_edge::red_edge_2,2026-01-15,2026-01-14,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4626.39,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,False,5.365412,5.580987,25.0,50.0,0.0,1.25,MODE_C_BALANCED,4612.626675,4609.83,4615.42335,5.59335,4618.64,6.013325,0.0,0.0,prior_hlc::previous_pivot_hlc3 | green_box_quarter::green_box_1_75pct | prior_range_fraction::prev_range_0.666667,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4592.693125,4591.35875,4594.0275,2.66875,4591.17,1.523125,1.0,1.0,green_box_quarter::green_box_1_25pct | red_box_edge::red_edge_1 | prior_range_fraction::prev_range_0.25,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4571.5275,4571.5275,4571.5275,0.0,4566.81,4.7175,0.0,1.0,red_box_midline::red_mid_2,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4551.19,4551.19,4551.19,0.0,4541.12,10.07,0.0,0.0,red_box_edge::red_edge_2,2026-01-16,2026-01-15,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4615.76,PREV_CLOSE_PROXY,,NEUTRAL
True,False,True,True,9.05625,10.27625,0.0,25.0,0.0,1.25,MODE_C_BALANCED,4596.7525,4593.75,4599.755,6.005,4615.0,18.2475,0.0,0.0,green_box_edge::green_edge_1 | prior_hlc::previous_close | prior_range_fraction::prev_range_0.75,MODE_C_BALANCED,4599.755,4599.755,4599.755,0.0,4592.49,7.265,0.0,0.0,prior_range_fraction::prev_range_0.75,MODE_C_BALANCED,4565.245,4565.245,4565.245,0.0,4569.99,4.745,0.0,1.0,green_box_midline::green_mid_1,MODE_C_BALANCED,4535.9925,4535.245,4536.74,1.495,4546.84,10.8475,0.0,0.0,red_box_midline::red_mid_2 | prior_hlc::previous_low,2026-01-19,2026-01-16,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4595.66,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,3.52,3.27375,25.0,100.0,0.0,1.5,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4693.16375,4690.83,4695.4975,4.6675,4696.99,3.82625,0.0,1.0,prior_hlc::previous_high | green_box_midline::green_mid_2,MODE_C_BALANCED,4680.4975,4678.16375,4682.83125,4.6675,4677.12,3.3775,0.0,1.0,red_box_quarter::red_box_1_25pct | prior_range_fraction::prev_range_0.875 | green_box_quarter::green_box_2_25pct,MODE_C_BALANCED,4657.49875,4657.49875,4657.49875,0.0,4655.27,2.22875,1.0,1.0,green_box_quarter::green_box_1_75pct,MODE_C_BALANCED,4637.3325,4637.3325,4637.3325,0.0,4633.67,3.6625,0.0,1.0,prior_range_fraction::prev_range_0.25,2026-01-20,2026-01-19,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4670.86,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,False,127.24625,126.994375,0.0,0.0,0.0,1.0,MODE_C_BALANCED,4727.915,4727.915,4727.915,0.0,4856.21,128.295,0.0,0.0,green_box_edge::green_edge_1,MODE_C_BALANCED,4712.915,4712.915,4712.915,0.0,4833.04,120.125,0.0,0.0,prior_hlc::previous_mid,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4686.2225,4686.2225,4686.2225,0.0,4812.42,126.1975,0.0,0.0,prior_range_fraction::prev_range_0.25,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4659.53,4659.53,4659.53,0.0,4792.89,133.36,0.0,0.0,prior_hlc::previous_low,2026-01-21,2026-01-20,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4763.3,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,False,27.892314,26.904907,0.0,0.0,0.0,2.0,MODE_A_LIVE_PROXIMITY_HEAVY,4822.115,4822.115,4822.115,0.0,4853.55,31.435,0.0,0.0,prior_hlc::previous_mid,MODE_C_BALANCED,4800.036623,4800.036623,4800.036623,0.0,4828.22,28.183377,0.0,0.0,prior_range_fraction::prev_range_0.333333,MODE_C_BALANCED,4776.18875,4776.18875,4776.18875,0.0,4803.79,27.60125,0.0,0.0,green_box_quarter::green_box_1_25pct,MODE_C_BALANCED,4755.88,4755.88,4755.88,0.0,4776.28,20.4,0.0,0.0,prior_hlc::previous_low,2026-01-22,2026-01-21,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4831.03,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,False,10.7675,10.5775,50.0,50.0,0.0,1.0,MODE_C_BALANCED,4921.01,4921.01,4921.01,0.0,4918.05,2.96,1.0,1.0,green_box_midline::green_mid_2,MODE_C_BALANCED,4896.235,4896.235,4896.235,0.0,4895.71,0.525,1.0,1.0,green_box_quarter::green_box_2_25pct,MODE_C_BALANCED,4891.01,4891.01,4891.01,0.0,4870.76,20.25,0.0,0.0,red_box_midline::red_mid_1,MODE_C_BALANCED,4866.235,4866.235,4866.235,0.0,4847.66,18.575,0.0,0.0,red_box_quarter::red_box_1_75pct,2026-01-23,2026-01-22,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4936.06,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,False,24.654375,25.681562,0.0,0.0,0.0,1.5,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,5079.925,5079.925,5079.925,0.0,5057.59,22.335,0.0,0.0,green_box_edge::green_edge_3,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,5049.8375,5049.8375,5049.8375,0.0,5031.93,17.9075,0.0,0.0,green_box_midline::green_mid_3,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,5034.79375,5034.79375,5034.79375,0.0,5007.82,26.97375,0.0,0.0,green_box_quarter::green_box_3_25pct,MODE_A_LIVE_PROXIMITY_HEAVY,5019.75,5019.75,5019.75,0.0,4984.24,35.51,0.0,0.0,green_box_edge::green_edge_2,2026-01-26,2026-01-23,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4987.98,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,11.03625,10.304063,25.0,25.0,0.0,1.0,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,5046.59625,5046.59625,5046.59625,0.0,5064.63,18.03375,0.0,0.0,green_box_quarter::green_box_1_75pct,MODE_C_BALANCED,5020.2075,5020.2075,5020.2075,0.0,5033.46,13.2525,0.0,0.0,prior_range_fraction::prev_range_0.25,MODE_D_NEAREST_VALID_LADDER,4989.93,4989.93,4989.93,0.0,4998.75,8.82,0.0,0.0,prior_hlc::previous_low,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4959.93,4959.93,4959.93,0.0,4958.82,1.11,1.0,1.0,red_box_edge::red_edge_2,2026-01-27,2026-01-26,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,5008.17,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,False,57.155938,57.304688,0.0,0.0,0.0,1.25,MODE_C_BALANCED,5168.534375,5168.37625,5168.6925,0.31625,5243.94,75.405625,0.0,0.0,prior_range_fraction::prev_range_0.875 | green_box_midline::green_mid_2,MODE_C_BALANCED,5140.725625,5138.6925,5142.75875,4.06625,5212.86,72.134375,0.0,0.0,red_box_midline::red_mid_1 | green_box_quarter::green_box_2_25pct,MODE_C_BALANCED,5138.6925,5138.6925,5138.6925,0.0,5180.87,42.1775,0.0,0.0,red_box_midline::red_mid_1,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,5112.75875,5112.75875,5112.75875,0.0,5152.26,39.50125,0.0,0.0,red_box_quarter::red_box_1_75pct,2026-01-28,2026-01-27,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,5181.22,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,False,28.4025,28.636272,0.0,0.0,0.0,1.25,MODE_C_BALANCED,5303.23,5303.23,5303.23,0.0,5354.75,51.52,0.0,0.0,green_box_edge::green_edge_1,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,5273.23,5273.23,5273.23,0.0,5309.52,36.29,0.0,0.0,red_box_edge::red_edge_1,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,5244.619913,5244.619913,5244.619913,0.0,5250.84,6.220087,0.0,0.0,prior_range_fraction::prev_range_0.333333,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,5222.815,5222.815,5222.815,0.0,5202.3,20.515,0.0,0.0,prior_range_fraction::prev_range_0.25,2026-01-29,2026-01-28,RANGE_EXTREME_220_PLUS,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,5417.12,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,85.96875,82.739833,0.0,0.0,0.0,1.5,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,5475.085,5475.085,5475.085,0.0,5502.93,27.845,0.0,0.0,prior_range_fraction::prev_range_0.75,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,5402.1875,5402.1875,5402.1875,0.0,5453.11,50.9225,0.0,0.0,red_box_quarter::red_box_1_75pct,MODE_C_BALANCED,5269.593169,5269.593169,5269.593169,0.0,5400.77,131.176831,0.0,0.0,prior_range_fraction::prev_range_0.333333,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,5228.495,5228.495,5228.495,0.0,5349.51,121.015,0.0,0.0,prior_range_fraction::prev_range_0.25,2026-01-30,2026-01-29,RANGE_EXTREME_220_PLUS,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5370.92,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,133.519039,134.746395,0.0,0.0,0.0,1.0,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,5083.835,5083.835,5083.835,0.0,4926.32,157.515,0.0,0.0,green_box_edge::green_edge_1,MODE_C_BALANCED,5053.835,5053.835,5053.835,0.0,4879.19,174.645,0.0,0.0,red_box_edge::red_edge_1,MODE_C_BALANCED,4941.473079,4941.473079,4941.473079,0.0,4831.95,109.523079,0.0,0.0,prior_range_fraction::prev_range_0.333333,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4877.7925,4877.7925,4877.7925,0.0,4780.49,97.3025,0.0,0.0,prior_range_fraction::prev_range_0.25,2026-02-02,2026-01-30,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,4885.18,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,105.6025,106.89375,0.0,0.0,0.0,1.0,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4786.65,4786.65,4786.65,0.0,4884.57,97.92,0.0,0.0,green_box_midline::green_mid_2,MODE_C_BALANCED,4756.65,4756.65,4756.65,0.0,4848.53,91.88,0.0,0.0,red_box_midline::red_mid_1,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4692.705,4692.705,4692.705,0.0,4805.99,113.285,0.0,0.0,red_box_quarter::red_box_1_75pct,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4643.76,4643.76,4643.76,0.0,4768.25,124.49,0.0,0.0,prior_hlc::previous_mid,2026-02-03,2026-02-02,RANGE_EXTREME_220_PLUS,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,4660.96,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,False,106.741304,105.880652,0.0,0.0,0.0,1.0,MODE_C_BALANCED,4912.005,4912.005,4912.005,0.0,4996.14,84.135,0.0,0.0,prior_range_fraction::prev_range_0.75,MODE_C_BALANCED,4859.7675,4859.7675,4859.7675,0.0,4948.43,88.6625,0.0,0.0,red_box_quarter::red_box_1_75pct,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4775.379891,4775.379891,4775.379891,0.0,4900.2,124.820109,0.0,0.0,prior_range_fraction::prev_range_0.333333,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4725.555,4725.555,4725.555,0.0,4851.46,125.905,0.0,0.0,red_box_midline::red_mid_2,2026-02-04,2026-02-03,RANGE_EXTREME_220_PLUS,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4946.72,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,False,152.3725,148.415,0.0,0.0,0.0,1.0,MODE_C_BALANCED,5091.92,5091.92,5091.92,0.0,4990.45,101.47,0.0,0.0,prior_hlc::previous_high,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,5087.9025,5087.9025,5087.9025,0.0,4944.86,143.0425,0.0,0.0,green_box_quarter::green_box_2_75pct,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,5057.9025,5057.9025,5057.9025,0.0,4896.2,161.7025,0.0,0.0,red_box_quarter::red_box_1_25pct,MODE_E_SPACING_PRESERVATION,5031.385,5031.385,5031.385,0.0,4843.94,187.445,0.0,0.0,prior_range_fraction::prev_range_0.75,2026-02-05,2026-02-04,RANGE_EXTREME_220_PLUS,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,4964.74,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,False,16.03,19.596875,25.0,25.0,0.0,1.25,MODE_C_BALANCED,4906.79,4906.79,4906.79,0.0,4897.44,9.35,0.0,0.0,green_box_edge::green_edge_1,MODE_C_BALANCED,4876.79,4876.79,4876.79,0.0,4854.08,22.71,0.0,0.0,red_box_edge::red_edge_1,MODE_A_LIVE_PROXIMITY_HEAVY,4803.305,4803.305,4803.305,0.0,4803.0,0.305,1.0,1.0,red_box_midline::red_mid_2,MODE_C_BALANCED,4792.8125,4792.8125,4792.8125,0.0,4746.79,46.0225,0.0,0.0,prior_range_fraction::prev_range_0.125,2026-02-06,2026-02-05,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,4779.46,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,23.860625,23.405938,0.0,0.0,0.0,1.0,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4971.43,4971.43,4971.43,0.0,4956.67,14.76,0.0,0.0,prior_hlc::previous_high,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4928.17625,4928.17625,4928.17625,0.0,4905.52,22.65625,0.0,0.0,red_box_quarter::red_box_1_25pct,MODE_C_BALANCED,4884.9225,4884.9225,4884.9225,0.0,4853.78,31.1425,0.0,0.0,red_box_midline::red_mid_1,MODE_C_BALANCED,4828.415,4828.415,4828.415,0.0,4803.35,25.065,0.0,0.0,green_box_edge::green_edge_1,2026-02-09,2026-02-06,RANGE_EXTREME_220_PLUS,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4965.74,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,29.485,33.044375,0.0,25.0,0.0,1.0,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,5135.6975,5135.6975,5135.6975,0.0,5139.66,3.9625,0.0,1.0,green_box_quarter::green_box_3_25pct,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,5116.72,5116.72,5116.72,0.0,5081.07,35.65,0.0,0.0,green_box_edge::green_edge_2,MODE_D_NEAREST_VALID_LADDER,5057.94,5057.94,5057.94,0.0,5034.62,23.32,0.0,0.0,prior_hlc::previous_close,MODE_A_LIVE_PROXIMITY_HEAVY,5056.265,5056.265,5056.265,0.0,4987.02,69.245,0.0,0.0,prior_range_fraction::prev_range_0.75,2026-02-10,2026-02-09,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,5057.94,PREV_CLOSE_PROXY,,NEUTRAL
