level_date,prev_date,published_level,source_column,level_name,published_rank_low_to_high,published_rank_high_to_low,best_anchor_price,signed_distance_points,abs_distance_points,within_tolerance,within_1,within_2,within_3,within_5,within_10,best_anchor_family,best_anchor_name,best_anchor_side,best_box_index,best_fraction,prev_high,prev_low,prev_close,prev_range,box_size,box_padding
2026-03-09,2026-03-06,5013.5,level_price,L10,1,10,5014.04,-0.54,0.54,True,True,True,True,True,True,red_box_quarter,red_box_3_25pct,red,3.0,0.25,5174.78,5061.9,5174.64,112.88000000000011,71.44000000000005,30.0
2026-03-09,2026-03-06,5047.61,level_price,L9,2,9,5049.76,-2.15,2.15,True,False,False,True,True,True,red_box_quarter,red_box_2_75pct,red,2.0,0.75,5174.78,5061.9,5174.64,112.88000000000011,71.44000000000005,30.0
2026-03-09,2026-03-06,5080.19,level_price,L8,3,8,5079.76,0.43,0.43,True,True,True,True,True,True,green_box_quarter,green_box_1_25pct,green,1.0,0.25,5174.78,5061.9,5174.64,112.88000000000011,71.44000000000005,30.0
2026-03-09,2026-03-06,5108.7,level_price,L7,4,7,5105.02016,3.67984,3.67984,False,False,False,False,True,True,prior_range_fraction,prev_range_0.382,neutral,,0.382,5174.78,5061.9,5174.64,112.88000000000011,71.44000000000005,30.0
2026-03-09,2026-03-06,5140.78,level_price,L6,5,6,5139.06,1.72,1.72,True,False,True,True,True,True,red_box_midline,red_mid_1,red,1.0,0.5,5174.78,5061.9,5174.64,112.88000000000011,71.44000000000005,30.0
2026-03-09,2026-03-06,5168.78,level_price,L5,6,5,5169.06,-0.28,0.28,True,True,True,True,True,True,green_box_midline,green_mid_2,green,2.0,0.5,5174.78,5061.9,5174.64,112.88000000000011,71.44000000000005,30.0
2026-03-09,2026-03-06,5198.3,level_price,L4,7,4,5204.78,-6.48,6.48,False,False,False,False,False,True,green_box_edge,green_edge_2,green,2.0,,5174.78,5061.9,5174.64,112.88000000000011,71.44000000000005,30.0
2026-03-09,2026-03-06,5226.3,level_price,L3,8,3,5222.64,3.66,3.66,False,False,False,False,True,True,green_box_quarter,green_box_3_25pct,green,3.0,0.25,5174.78,5061.9,5174.64,112.88000000000011,71.44000000000005,30.0
2026-03-09,2026-03-06,5254.31,level_price,L2,9,2,5258.36,-4.05,4.05,False,False,False,False,True,True,green_box_quarter,green_box_3_75pct,green,3.0,0.75,5174.78,5061.9,5174.64,112.88000000000011,71.44000000000005,30.0
2026-03-09,2026-03-06,5282.82,level_price,L1,10,1,5276.22,6.6,6.6,False,False,False,False,False,True,green_box_edge,green_edge_3,green,3.0,,5174.78,5061.9,5174.64,112.88000000000011,71.44000000000005,30.0
2026-03-10,2026-03-09,5027.25,level_price,L9,1,9,5037.81125,-10.56125,10.56125,False,False,False,False,False,False,prior_range_fraction,prev_range_0.125,neutral,,0.125,5197.91,5014.94,5136.66,182.97000000000025,106.48500000000013,30.0
2026-03-10,2026-03-09,5057.79,level_price,L8,2,8,5060.6825,-2.8925,2.8925,True,False,False,True,True,True,prior_range_fraction,prev_range_0.25,neutral,,0.25,5197.91,5014.94,5136.66,182.97000000000025,106.48500000000013,30.0
2026-03-10,2026-03-09,5088.85,level_price,L7,3,7,5091.425,-2.575,2.575,True,False,False,True,True,True,red_box_edge,red_edge_1,red,1.0,,5197.91,5014.94,5136.66,182.97000000000025,106.48500000000013,30.0
2026-03-10,2026-03-09,5116.85,level_price,L6,4,6,5116.503333,0.346667,0.346667,True,True,True,True,True,True,prior_hlc,previous_pivot_hlc3,neutral,,,5197.91,5014.94,5136.66,182.97000000000025,106.48500000000013,30.0
2026-03-10,2026-03-09,5145.87,level_price,L5,5,5,5144.6675,1.2025,1.2025,True,False,True,True,True,True,red_box_midline,red_mid_1,red,1.0,0.5,5197.91,5014.94,5136.66,182.97000000000025,106.48500000000013,30.0
2026-03-10,2026-03-09,5174.89,level_price,L4,6,4,5175.03875,-0.14875,0.14875,True,True,True,True,True,True,prior_range_fraction,prev_range_0.875,neutral,,0.875,5197.91,5014.94,5136.66,182.97000000000025,106.48500000000013,30.0
2026-03-10,2026-03-09,5202.38,level_price,L3,7,3,5201.28875,1.09125,1.09125,True,False,True,True,True,True,green_box_quarter,green_box_2_75pct,green,2.0,0.75,5197.91,5014.94,5136.66,182.97000000000025,106.48500000000013,30.0
2026-03-10,2026-03-09,5231.4,level_price,L2,8,2,5227.91,3.49,3.49,False,False,False,False,True,True,green_box_edge,green_edge_2,green,2.0,,5197.91,5014.94,5136.66,182.97000000000025,106.48500000000013,30.0
2026-03-10,2026-03-09,5260.92,level_price,L1,9,1,5254.53125,6.38875,6.38875,False,False,False,False,False,True,green_box_quarter,green_box_3_25pct,green,3.0,0.25,5197.91,5014.94,5136.66,182.97000000000025,106.48500000000013,30.0
2026-03-11,2026-03-10,5083.36,level_price,L10,1,10,5087.52,-4.16,4.16,False,False,False,False,True,True,red_box_edge,red_edge_2,red,2.0,,5238.59,5117.52,5192.64,121.06999999999971,75.53499999999985,30.0
2026-03-11,2026-03-10,5109.2,level_price,L9,2,9,5106.40375,2.79625,2.79625,True,False,False,True,True,True,red_box_quarter,red_box_2_75pct,red,2.0,0.75,5238.59,5117.52,5192.64,121.06999999999971,75.53499999999985,30.0
2026-03-11,2026-03-10,5136.4,level_price,L8,3,8,5136.40375,-0.00375,0.00375,True,True,True,True,True,True,green_box_quarter,green_box_1_25pct,green,1.0,0.25,5238.59,5117.52,5192.64,121.06999999999971,75.53499999999985,30.0
2026-03-11,2026-03-10,5163.6,level_price,L7,4,7,5163.76874,-0.16874,0.16874,True,True,True,True,True,True,prior_range_fraction,prev_range_0.382,neutral,,0.382,5238.59,5117.52,5192.64,121.06999999999971,75.53499999999985,30.0
2026-03-11,2026-03-10,5189.44,level_price,L6,5,6,5192.34126,-2.90126,2.90126,True,False,False,True,True,True,prior_range_fraction,prev_range_0.618,neutral,,0.618,5238.59,5117.52,5192.64,121.06999999999971,75.53499999999985,30.0
2026-03-11,2026-03-10,5222.07,level_price,L5,6,5,5223.45625,-1.38625,1.38625,True,False,True,True,True,True,prior_range_fraction,prev_range_0.875,neutral,,0.875,5238.59,5117.52,5192.64,121.06999999999971,75.53499999999985,30.0
2026-03-11,2026-03-10,5249.95,level_price,L4,7,4,5249.70625,0.24375,0.24375,True,True,True,True,True,True,green_box_quarter,green_box_2_75pct,green,2.0,0.75,5238.59,5117.52,5192.64,121.06999999999971,75.53499999999985,30.0
2026-03-11,2026-03-10,5276.47,level_price,L3,8,3,5268.59,7.88,7.88,False,False,False,False,False,True,green_box_edge,green_edge_2,green,2.0,,5238.59,5117.52,5192.64,121.06999999999971,75.53499999999985,30.0
2026-03-11,2026-03-10,5305.71,level_price,L2,9,2,5306.3575,-0.6475,0.6475,True,True,True,True,True,True,green_box_midline,green_mid_3,green,3.0,0.5,5238.59,5117.52,5192.64,121.06999999999971,75.53499999999985,30.0
2026-03-11,2026-03-10,5334.27,level_price,L1,10,1,5325.24125,9.02875,9.02875,False,False,False,False,False,True,green_box_quarter,green_box_3_75pct,green,3.0,0.75,5238.59,5117.52,5192.64,121.06999999999971,75.53499999999985,30.0
2026-03-12,2026-03-11,5076.19,level_price,L10,1,10,5080.0325,-3.8425,3.8425,False,False,False,False,True,True,red_box_quarter,red_box_3_75pct,red,3.0,0.75,5223.06,5149.04,5175.96,74.02000000000044,52.01000000000022,30.0
2026-03-12,2026-03-11,5104.74,level_price,L9,2,9,5106.0375,-1.2975,1.2975,True,False,True,True,True,True,red_box_quarter,red_box_3_25pct,red,3.0,0.25,5223.06,5149.04,5175.96,74.02000000000044,52.01000000000022,30.0
2026-03-12,2026-03-11,5126.27,level_price,L8,3,8,5132.0425,-5.7725,5.7725,False,False,False,False,False,True,red_box_quarter,red_box_2_75pct,red,2.0,0.75,5223.06,5149.04,5175.96,74.02000000000044,52.01000000000022,30.0
2026-03-12,2026-03-11,5157.46,level_price,L7,4,7,5158.0475,-0.5875,0.5875,True,True,True,True,True,True,red_box_quarter,red_box_2_25pct,red,2.0,0.25,5223.06,5149.04,5175.96,74.02000000000044,52.01000000000022,30.0
2026-03-12,2026-03-11,5185.72,level_price,L6,5,6,5186.05,-0.33,0.33,True,True,True,True,True,True,prior_hlc,previous_mid,neutral,,,5223.06,5149.04,5175.96,74.02000000000044,52.01000000000022,30.0
2026-03-12,2026-03-11,5214.48,level_price,L5,6,5,5214.0525,0.4275,0.4275,True,True,True,True,True,True,green_box_quarter,green_box_2_25pct,green,2.0,0.25,5223.06,5149.04,5175.96,74.02000000000044,52.01000000000022,30.0
2026-03-12,2026-03-11,5238.21,level_price,L4,7,4,5240.0575,-1.8475,1.8475,True,False,True,True,True,True,green_box_quarter,green_box_2_75pct,green,2.0,0.75,5223.06,5149.04,5175.96,74.02000000000044,52.01000000000022,30.0
2026-03-12,2026-03-11,5264.16,level_price,L3,8,3,5266.0625,-1.9025,1.9025,True,False,True,True,True,True,green_box_quarter,green_box_3_25pct,green,3.0,0.25,5223.06,5149.04,5175.96,74.02000000000044,52.01000000000022,30.0
2026-03-12,2026-03-11,5293.41,level_price,L2,9,2,5292.0675,1.3425,1.3425,True,False,True,True,True,True,green_box_quarter,green_box_3_75pct,green,3.0,0.75,5223.06,5149.04,5175.96,74.02000000000044,52.01000000000022,30.0
2026-03-12,2026-03-11,5319.91,level_price,L1,10,1,5318.0725,1.8375,1.8375,True,False,True,True,True,True,green_box_quarter,green_box_4_25pct,green,4.0,0.25,5223.06,5149.04,5175.96,74.02000000000044,52.01000000000022,30.0
2026-03-13,2026-03-12,4965.77,level_price,L9,1,9,4962.59375,3.17625,3.17625,False,False,False,False,True,True,red_box_quarter,red_box_3_75pct,red,3.0,0.75,5191.71,5055.08,5079.04,136.6300000000001,83.31500000000005,30.0
2026-03-13,2026-03-12,4989.28,level_price,L8,2,8,4983.4225,5.8575,5.8575,False,False,False,False,False,True,red_box_midline,red_mid_3,red,3.0,0.5,5191.71,5055.08,5079.04,136.6300000000001,83.31500000000005,30.0
2026-03-13,2026-03-12,5023.5,level_price,L7,3,7,5025.08,-1.58,1.58,True,False,True,True,True,True,red_box_edge,red_edge_2,red,2.0,,5191.71,5055.08,5079.04,136.6300000000001,83.31500000000005,30.0
2026-03-13,2026-03-12,5053.98,level_price,L6,4,6,5055.08,-1.1,1.1,True,False,True,True,True,True,prior_hlc,previous_low,neutral,,,5191.71,5055.08,5079.04,136.6300000000001,83.31500000000005,30.0
2026-03-13,2026-03-12,5079.86,level_price,L5,5,5,5079.04,0.82,0.82,True,True,True,True,True,True,prior_hlc,previous_close,neutral,,,5191.71,5055.08,5079.04,136.6300000000001,83.31500000000005,30.0
2026-03-13,2026-03-12,5106.89,level_price,L4,6,4,5107.27266,-0.38266,0.38266,True,True,True,True,True,True,prior_range_fraction,prev_range_0.382,neutral,,0.382,5191.71,5055.08,5079.04,136.6300000000001,83.31500000000005,30.0
2026-03-13,2026-03-12,5132.75,level_price,L3,7,3,5129.22375,3.52625,3.52625,False,False,False,False,True,True,red_box_quarter,red_box_1_75pct,red,1.0,0.75,5191.71,5055.08,5079.04,136.6300000000001,83.31500000000005,30.0
2026-03-13,2026-03-12,5155.89,level_price,L2,8,2,5157.5525,-1.6625,1.6625,True,False,True,True,True,True,prior_range_fraction,prev_range_0.75,neutral,,0.75,5191.71,5055.08,5079.04,136.6300000000001,83.31500000000005,30.0
2026-03-13,2026-03-12,5182.75,level_price,L1,9,1,5180.0525,2.6975,2.6975,True,False,False,True,True,True,green_box_midline,green_mid_2,green,2.0,0.5,5191.71,5055.08,5079.04,136.6300000000001,83.31500000000005,30.0
2026-03-16,2026-03-13,4911.09,level_price,L10,1,10,4905.52,5.57,5.57,False,False,False,False,False,True,red_box_edge,red_edge_3,red,3.0,,5128.36,5009.8,5018.66,118.55999999999949,74.27999999999975,30.0
2026-03-16,2026-03-13,4940.94,level_price,L9,2,9,4942.66,-1.72,1.72,True,False,True,True,True,True,red_box_midline,red_mid_3,red,3.0,0.5,5128.36,5009.8,5018.66,118.55999999999949,74.27999999999975,30.0
2026-03-16,2026-03-13,4969.25,level_price,L8,3,8,4961.23,8.02,8.02,False,False,False,False,False,True,red_box_quarter,red_box_3_25pct,red,3.0,0.25,5128.36,5009.8,5018.66,118.55999999999949,74.27999999999975,30.0
2026-03-16,2026-03-13,4999.43,level_price,L7,4,7,4998.37,1.06,1.06,True,False,True,True,True,True,red_box_quarter,red_box_2_75pct,red,2.0,0.75,5128.36,5009.8,5018.66,118.55999999999949,74.27999999999975,30.0
2026-03-16,2026-03-13,5028.51,level_price,L6,5,6,5028.37,0.14,0.14,True,True,True,True,True,True,green_box_quarter,green_box_1_25pct,green,1.0,0.25,5128.36,5009.8,5018.66,118.55999999999949,74.27999999999975,30.0
2026-03-16,2026-03-13,5057.31,level_price,L5,6,5,5055.08992,2.22008,2.22008,True,False,False,True,True,True,prior_range_fraction,prev_range_0.382,neutral,,0.382,5128.36,5009.8,5018.66,118.55999999999949,74.27999999999975,30.0
2026-03-16,2026-03-13,5080.85,level_price,L4,7,4,5083.07008,-2.22008,2.22008,True,False,False,True,True,True,prior_range_fraction,prev_range_0.618,neutral,,0.618,5128.36,5009.8,5018.66,118.55999999999949,74.27999999999975,30.0
2026-03-16,2026-03-13,5110.48,level_price,L3,8,3,5109.79,0.69,0.69,True,True,True,True,True,True,red_box_quarter,red_box_1_25pct,red,1.0,0.25,5128.36,5009.8,5018.66,118.55999999999949,74.27999999999975,30.0
2026-03-16,2026-03-13,5135.95,level_price,L2,9,2,5139.79,-3.84,3.84,False,False,False,False,True,True,green_box_quarter,green_box_2_75pct,green,2.0,0.75,5128.36,5009.8,5018.66,118.55999999999949,74.27999999999975,30.0
2026-03-16,2026-03-13,5159.77,level_price,L1,10,1,5158.36,1.41,1.41,True,False,True,True,True,True,green_box_edge,green_edge_2,green,2.0,,5128.36,5009.8,5018.66,118.55999999999949,74.27999999999975,30.0
2026-03-17,2026-03-16,4924.06,level_price,L8,1,8,4924.9175,-0.8575,0.8575,True,True,True,True,True,True,red_box_quarter,red_box_3_25pct,red,3.0,0.25,5037.98,4967.48,5006.25,70.5,50.25,30.0
2026-03-17,2026-03-16,4948.52,level_price,L7,2,7,4950.0425,-1.5225,1.5225,True,False,True,True,True,True,red_box_quarter,red_box_2_75pct,red,2.0,0.75,5037.98,4967.48,5006.25,70.5,50.25,30.0
2026-03-17,2026-03-16,4972.65,level_price,L6,3,6,4975.1675,-2.5175,2.5175,True,False,False,True,True,True,red_box_quarter,red_box_2_25pct,red,2.0,0.25,5037.98,4967.48,5006.25,70.5,50.25,30.0
2026-03-17,2026-03-16,5002.1,level_price,L5,4,5,5002.73,-0.63,0.63,True,True,True,True,True,True,prior_hlc,previous_mid,neutral,,,5037.98,4967.48,5006.25,70.5,50.25,30.0
2026-03-17,2026-03-16,5032.61,level_price,L4,5,4,5030.2925,2.3175,2.3175,True,False,False,True,True,True,green_box_quarter,green_box_2_25pct,green,2.0,0.25,5037.98,4967.48,5006.25,70.5,50.25,30.0
2026-03-17,2026-03-16,5061.71,level_price,L3,6,3,5067.98,-6.27,6.27,False,False,False,False,False,True,green_box_edge,green_edge_2,green,2.0,,5037.98,4967.48,5006.25,70.5,50.25,30.0
2026-03-17,2026-03-16,5085.66,level_price,L2,7,2,5080.5425,5.1175,5.1175,False,False,False,False,False,True,green_box_quarter,green_box_3_25pct,green,3.0,0.25,5037.98,4967.48,5006.25,70.5,50.25,30.0
2026-03-17,2026-03-16,5114.41,level_price,L1,8,1,5118.23,-3.82,3.82,False,False,False,False,True,True,green_box_edge,green_edge_3,green,3.0,,5037.98,4967.48,5006.25,70.5,50.25,30.0
2026-03-18,2026-03-17,4837.64,level_price,L12,1,12,4841.64,-4.0,4.0,False,False,False,False,True,True,red_box_edge,red_edge_4,red,4.0,,5044.52,4973.08,5005.5,71.44000000000051,50.720000000000255,30.0
2026-03-18,2026-03-17,4859.25,level_price,L11,2,11,4854.32,4.93,4.93,False,False,False,False,True,True,red_box_quarter,red_box_4_75pct,red,4.0,0.75,5044.52,4973.08,5005.5,71.44000000000051,50.720000000000255,30.0
2026-03-18,2026-03-17,4881.24,level_price,L10,3,10,4879.68,1.56,1.56,True,False,True,True,True,True,red_box_quarter,red_box_4_25pct,red,4.0,0.25,5044.52,4973.08,5005.5,71.44000000000051,50.720000000000255,30.0
2026-03-18,2026-03-17,4902.76,level_price,L9,4,9,4905.04,-2.28,2.28,True,False,False,True,True,True,red_box_quarter,red_box_3_75pct,red,3.0,0.75,5044.52,4973.08,5005.5,71.44000000000051,50.720000000000255,30.0
2026-03-18,2026-03-17,4924.06,level_price,L8,5,8,4930.4,-6.34,6.34,False,False,False,False,False,True,red_box_quarter,red_box_3_25pct,red,3.0,0.25,5044.52,4973.08,5005.5,71.44000000000051,50.720000000000255,30.0
2026-03-18,2026-03-17,4948.65,level_price,L7,6,7,4943.08,5.57,5.57,False,False,False,False,False,True,red_box_edge,red_edge_2,red,2.0,,5044.52,4973.08,5005.5,71.44000000000051,50.720000000000255,30.0
2026-03-18,2026-03-17,4976.45,level_price,L6,7,6,4973.08,3.37,3.37,False,False,False,False,True,True,prior_hlc,previous_low,neutral,,,5044.52,4973.08,5005.5,71.44000000000051,50.720000000000255,30.0
2026-03-18,2026-03-17,5007.6,level_price,L5,8,5,5007.7,-0.1,0.1,True,True,True,True,True,True,prior_hlc,previous_pivot_hlc3,neutral,,,5044.52,4973.08,5005.5,71.44000000000051,50.720000000000255,30.0
2026-03-18,2026-03-17,5033.04,level_price,L4,9,4,5031.84,1.2,1.2,True,False,True,True,True,True,red_box_quarter,red_box_1_25pct,red,1.0,0.25,5044.52,4973.08,5005.5,71.44000000000051,50.720000000000255,30.0
2026-03-18,2026-03-17,5065.3,level_price,L3,10,3,5061.84,3.46,3.46,False,False,False,False,True,True,green_box_quarter,green_box_2_75pct,green,2.0,0.75,5044.52,4973.08,5005.5,71.44000000000051,50.720000000000255,30.0
2026-03-18,2026-03-17,5093.1,level_price,L2,11,2,5087.2,5.9,5.9,False,False,False,False,False,True,green_box_quarter,green_box_3_25pct,green,3.0,0.25,5044.52,4973.08,5005.5,71.44000000000051,50.720000000000255,30.0
2026-03-18,2026-03-17,5118.42,level_price,L1,12,1,5112.56,5.86,5.86,False,False,False,False,False,True,green_box_quarter,green_box_3_75pct,green,3.0,0.75,5044.52,4973.08,5005.5,71.44000000000051,50.720000000000255,30.0
2026-03-19,2026-03-18,4688.75,level_price,L11,1,11,4687.27375,1.47625,1.47625,True,False,True,True,True,True,red_box_quarter,red_box_3_75pct,red,3.0,0.75,5016.38,4807.03,4818.64,209.35000000000036,119.67500000000018,30.0
2026-03-19,2026-03-18,4712.49,level_price,L10,2,10,4717.1925,-4.7025,4.7025,False,False,False,False,True,True,red_box_midline,red_mid_3,red,3.0,0.5,5016.38,4807.03,4818.64,209.35000000000036,119.67500000000018,30.0
2026-03-19,2026-03-18,4742.77,level_price,L9,3,9,4747.11125,-4.34125,4.34125,False,False,False,False,True,True,red_box_quarter,red_box_3_25pct,red,3.0,0.25,5016.38,4807.03,4818.64,209.35000000000036,119.67500000000018,30.0
2026-03-19,2026-03-18,4770.8,level_price,L8,4,8,4777.03,-6.23,6.23,False,False,False,False,False,True,red_box_edge,red_edge_2,red,2.0,,5016.38,4807.03,4818.64,209.35000000000036,119.67500000000018,30.0
2026-03-19,2026-03-18,4794.4,level_price,L7,5,7,4806.94875,-12.54875,12.54875,False,False,False,False,False,False,red_box_quarter,red_box_2_75pct,red,2.0,0.75,5016.38,4807.03,4818.64,209.35000000000036,119.67500000000018,30.0
2026-03-19,2026-03-18,4814.49,level_price,L6,6,6,4818.64,-4.15,4.15,False,False,False,False,True,True,prior_hlc,previous_close,neutral,,,5016.38,4807.03,4818.64,209.35000000000036,119.67500000000018,30.0
2026-03-19,2026-03-18,4835.57,level_price,L5,7,5,4836.8675,-1.2975,1.2975,True,False,True,True,True,True,red_box_midline,red_mid_2,red,2.0,0.5,5016.38,4807.03,4818.64,209.35000000000036,119.67500000000018,30.0
2026-03-19,2026-03-18,4854.69,level_price,L4,8,4,4859.3675,-4.6775,4.6775,False,False,False,False,True,True,prior_range_fraction,prev_range_0.25,neutral,,0.25,5016.38,4807.03,4818.64,209.35000000000036,119.67500000000018,30.0
2026-03-19,2026-03-18,4878.22,level_price,L3,9,3,4876.813264,1.406736,1.406736,True,False,True,True,True,True,prior_range_fraction,prev_range_0.333333,neutral,,0.333333,5016.38,4807.03,4818.64,209.35000000000036,119.67500000000018,30.0
2026-03-19,2026-03-18,4899.3,level_price,L2,10,2,4896.78625,2.51375,2.51375,True,False,False,True,True,True,green_box_quarter,green_box_1_75pct,green,1.0,0.75,5016.38,4807.03,4818.64,209.35000000000036,119.67500000000018,30.0
2026-03-19,2026-03-18,4919.89,level_price,L1,11,1,4926.62375,-6.73375,6.73375,False,False,False,False,False,True,red_box_quarter,red_box_1_75pct,red,1.0,0.75,5016.38,4807.03,4818.64,209.35000000000036,119.67500000000018,30.0
2026-03-20,2026-03-19,4567.47,level_price,L10,1,10,4571.52,-4.05,4.05,False,False,False,False,True,True,red_box_midline,red_mid_2,red,2.0,0.5,4867.2,4502.96,4650.38,364.2399999999998,197.1199999999999,30.0
2026-03-20,2026-03-19,4581.8,level_price,L9,2,9,4571.52,10.28,10.28,False,False,False,False,False,False,red_box_midline,red_mid_2,red,2.0,0.5,4867.2,4502.96,4650.38,364.2399999999998,197.1199999999999,30.0
2026-03-20,2026-03-19,4599.46,level_price,L8,3,8,4601.52,-2.06,2.06,True,False,False,True,True,True,green_box_midline,green_mid_1,green,1.0,0.5,4867.2,4502.96,4650.38,364.2399999999998,197.1199999999999,30.0
2026-03-20,2026-03-19,4621.43,level_price,L7,4,7,4620.8,0.63,0.63,True,True,True,True,True,True,red_box_quarter,red_box_2_25pct,red,2.0,0.25,4867.2,4502.96,4650.38,364.2399999999998,197.1199999999999,30.0
2026-03-20,2026-03-19,4642.43,level_price,L6,5,6,4642.09968,0.33032,0.33032,True,True,True,True,True,True,prior_range_fraction,prev_range_0.382,neutral,,0.382,4867.2,4502.96,4650.38,364.2399999999998,197.1199999999999,30.0
2026-03-20,2026-03-19,4666.39,level_price,L5,6,5,4670.08,-3.69,3.69,False,False,False,False,True,True,red_box_edge,red_edge_1,red,1.0,,4867.2,4502.96,4650.38,364.2399999999998,197.1199999999999,30.0
2026-03-20,2026-03-19,4687.79,level_price,L4,7,4,4685.08,2.71,2.71,True,False,False,True,True,True,prior_hlc,previous_mid,neutral,,,4867.2,4502.96,4650.38,364.2399999999998,197.1199999999999,30.0
2026-03-20,2026-03-19,4706.92,level_price,L3,8,3,4700.08,6.84,6.84,False,False,False,False,False,True,green_box_edge,green_edge_1,green,1.0,,4867.2,4502.96,4650.38,364.2399999999998,197.1199999999999,30.0
2026-03-20,2026-03-19,4725.01,level_price,L2,9,2,4728.06032,-3.05032,3.05032,False,False,False,False,True,True,prior_range_fraction,prev_range_0.618,neutral,,0.618,4867.2,4502.96,4650.38,364.2399999999998,197.1199999999999,30.0
2026-03-20,2026-03-19,4745.56,level_price,L1,10,1,4745.786788,-0.226788,0.226788,True,True,True,True,True,True,prior_range_fraction,prev_range_0.666667,neutral,,0.666667,4867.2,4502.96,4650.38,364.2399999999998,197.1199999999999,30.0
2026-03-23,2026-03-20,4345.48,level_price,L10,1,10,4339.195,6.285,6.285,False,False,False,False,False,True,red_box_quarter,red_box_3_75pct,red,3.0,0.75,4735.8,4477.36,4498.06,258.4400000000005,144.22000000000025,30.0
2026-03-23,2026-03-20,4379.86,level_price,L9,2,9,4375.25,4.61,4.61,False,False,False,False,True,True,red_box_midline,red_mid_3,red,3.0,0.5,4735.8,4477.36,4498.06,258.4400000000005,144.22000000000025,30.0
2026-03-23,2026-03-20,4413.03,level_price,L8,3,8,4411.305,1.725,1.725,True,False,True,True,True,True,red_box_quarter,red_box_3_25pct,red,3.0,0.25,4735.8,4477.36,4498.06,258.4400000000005,144.22000000000025,30.0
2026-03-23,2026-03-20,4441.71,level_price,L7,4,7,4447.36,-5.65,5.65,False,False,False,False,False,True,red_box_edge,red_edge_2,red,2.0,,4735.8,4477.36,4498.06,258.4400000000005,144.22000000000025,30.0
2026-03-23,2026-03-20,4465.6,level_price,L6,5,6,4477.36,-11.76,11.76,False,False,False,False,False,False,prior_hlc,previous_low,neutral,,,4735.8,4477.36,4498.06,258.4400000000005,144.22000000000025,30.0
2026-03-23,2026-03-20,4495.38,level_price,L5,6,5,4498.06,-2.68,2.68,True,False,False,True,True,True,prior_hlc,previous_close,neutral,,,4735.8,4477.36,4498.06,258.4400000000005,144.22000000000025,30.0
2026-03-23,2026-03-20,4524.06,level_price,L4,7,4,4519.47,4.59,4.59,False,False,False,False,True,True,red_box_midline,red_mid_2,red,2.0,0.5,4735.8,4477.36,4498.06,258.4400000000005,144.22000000000025,30.0
2026-03-23,2026-03-20,4550.06,level_price,L3,8,3,4549.47,0.59,0.59,True,True,True,True,True,True,green_box_midline,green_mid_1,green,1.0,0.5,4735.8,4477.36,4498.06,258.4400000000005,144.22000000000025,30.0
2026-03-23,2026-03-20,4581.4,level_price,L2,9,2,4585.525,-4.125,4.125,False,False,False,False,True,True,green_box_quarter,green_box_1_75pct,green,1.0,0.75,4735.8,4477.36,4498.06,258.4400000000005,144.22000000000025,30.0
2026-03-23,2026-03-20,4607.7,level_price,L1,10,1,4606.58,1.12,1.12,True,False,True,True,True,True,prior_hlc,previous_mid,neutral,,,4735.8,4477.36,4498.06,258.4400000000005,144.22000000000025,30.0
2026-03-24,2026-03-23,4152.58,level_price,L10,1,10,4153.64625,-1.06625,1.06625,True,False,True,True,True,True,prior_range_fraction,prev_range_0.125,neutral,,0.125,4536.45,4098.96,4406.68,437.4899999999998,233.7449999999999,30.0
2026-03-24,2026-03-23,4206.54,level_price,L9,2,9,4208.3325,-1.7925,1.7925,True,False,True,True,True,True,prior_range_fraction,prev_range_0.25,neutral,,0.25,4536.45,4098.96,4406.68,437.4899999999998,233.7449999999999,30.0
2026-03-24,2026-03-23,4260.22,level_price,L8,3,8,4266.08118,-5.86118,5.86118,False,False,False,False,False,True,prior_range_fraction,prev_range_0.382,neutral,,0.382,4536.45,4098.96,4406.68,437.4899999999998,233.7449999999999,30.0
2026-03-24,2026-03-23,4305.61,level_price,L7,4,7,4302.705,2.905,2.905,True,False,False,True,True,True,red_box_edge,red_edge_1,red,1.0,,4536.45,4098.96,4406.68,437.4899999999998,233.7449999999999,30.0
2026-03-24,2026-03-23,4349.74,level_price,L6,5,6,4347.363333,2.376667,2.376667,True,False,False,True,True,True,prior_hlc,previous_pivot_hlc3,neutral,,,4536.45,4098.96,4406.68,437.4899999999998,233.7449999999999,30.0
2026-03-24,2026-03-23,4395.52,level_price,L5,6,5,4391.14125,4.37875,4.37875,False,False,False,False,True,True,green_box_quarter,green_box_2_25pct,green,2.0,0.25,4536.45,4098.96,4406.68,437.4899999999998,233.7449999999999,30.0
2026-03-24,2026-03-23,4445.82,level_price,L4,7,4,4449.5775,-3.7575,3.7575,False,False,False,False,True,True,green_box_midline,green_mid_2,green,2.0,0.5,4536.45,4098.96,4406.68,437.4899999999998,233.7449999999999,30.0
2026-03-24,2026-03-23,4495.02,level_price,L3,8,3,4508.01375,-12.99375,12.99375,False,False,False,False,False,False,green_box_quarter,green_box_2_75pct,green,2.0,0.75,4536.45,4098.96,4406.68,437.4899999999998,233.7449999999999,30.0
2026-03-24,2026-03-23,4539.51,level_price,L2,9,2,4536.45,3.06,3.06,False,False,False,False,True,True,prior_hlc,previous_high,neutral,,,4536.45,4098.96,4406.68,437.4899999999998,233.7449999999999,30.0
