level_date,prev_date,level_name,range_bucket,close_position_bucket,rows_bucket,live_reference_price,live_reference_source,live_channel_state,live_channel_norm,actual_published_level,superset_audited_candidate_price,superset_audited_abs_error,superset_audited_within_5,original_oracle_candidate_price,original_oracle_abs_error,original_oracle_mode,original_oracle_keys,superset_audited_source,selector_candidate_pool_count,rolling_oracle_candidate_price,rolling_oracle_abs_error,rolling_oracle_within_3,rolling_oracle_within_5,rolling_oracle_source_family,rolling_oracle_source_type,selector_candidate_price,selector_abs_error,selector_within_3,selector_within_5,selector_source_family,selector_source_type,selector_residual_col,selector_adjustment,selector_prior_sample_count,selector_candidate_generation_lookback_days,selector_calibrated_score,selector_learned_score,selector_static_score,selector_primary_feature,selector_primary_prior_sample_count,selector_primary_prior_within_5_pct,selector_primary_prior_mean_error,selector_max_performance_date,selector_performance_lookback_days,selector_date_safe,selector_recovered_within_5,selector_recovered_within_3,selector_better_than_superset,selector_status
2026-02-03,2026-02-02,L4,RANGE_EXTREME_220_PLUS,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,4660.96,PREV_CLOSE_PROXY,,NEUTRAL,4884.57,4786.65,97.92,False,4786.65,97.92,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,green_box_midline::green_mid_2,ORIGINAL_ORACLE_PRESERVED,193,4821.625793,62.944207,False,False,ROLLING_ROW_LEVEL_RESIDUAL,original_base_rows_expanded_q75,4786.65,97.92,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,,0.0,,,-0.246516,0.953484,1.8,level_family_residual,85,27.754521,20.705585,2026-02-02,1.0,True,False,False,False,SELECTOR_GT10
2026-02-03,2026-02-02,L5,RANGE_EXTREME_220_PLUS,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,4660.96,PREV_CLOSE_PROXY,,NEUTRAL,4848.53,4756.65,91.88,False,4756.65,91.88,MODE_C_BALANCED,red_box_midline::red_mid_1,ORIGINAL_ORACLE_PRESERVED,193,4792.94,55.59,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_recent5_median,4756.65,91.88,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,,0.0,,,6.729292,7.929292,1.8,level_family_type,82,33.124116,20.261277,2026-02-02,1.0,True,False,False,False,SELECTOR_GT10
2026-02-03,2026-02-02,L6,RANGE_EXTREME_220_PLUS,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,4660.96,PREV_CLOSE_PROXY,,NEUTRAL,4805.99,4692.705,113.285,False,4692.705,113.285,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_quarter::red_box_1_75pct,ORIGINAL_ORACLE_PRESERVED,193,4707.325,98.665,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,original_base_source_expanded_q75,4692.705,113.285,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,,0.0,,,7.224097,8.424097,1.8,level_family_residual,85,34.206134,20.033299,2026-02-02,1.0,True,False,False,False,SELECTOR_GT10
2026-02-03,2026-02-02,L7,RANGE_EXTREME_220_PLUS,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,4660.96,PREV_CLOSE_PROXY,,NEUTRAL,4768.25,4643.76,124.49,False,4643.76,124.49,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,prior_hlc::previous_mid,ORIGINAL_ORACLE_PRESERVED,193,4662.20625,106.04375,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,original_base_source_expanded_q75,4643.76,124.49,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,,0.0,,,3.52775,4.72775,1.8,level_family_type,81,31.249106,26.649497,2026-02-02,1.0,True,False,False,False,SELECTOR_GT10
2026-02-04,2026-02-03,L4,RANGE_EXTREME_220_PLUS,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4946.72,PREV_CLOSE_PROXY,,NEUTRAL,4996.14,4912.005,84.135,False,4912.005,84.135,MODE_C_BALANCED,prior_range_fraction::prev_range_0.75,ORIGINAL_ORACLE_PRESERVED,241,4963.775674,32.364326,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,original_base_range_expanded_q75,4937.27825,58.86175,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_original_mean,original_residual,25.27325,5.0,1.0,11.533828,4.973063,5.560765,level_family_type,65,32.618773,16.330827,2026-02-03,1.0,True,False,False,True,SELECTOR_GT10
2026-02-04,2026-02-03,L5,RANGE_EXTREME_220_PLUS,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4946.72,PREV_CLOSE_PROXY,,NEUTRAL,4948.43,4859.7675,88.6625,False,4859.7675,88.6625,MODE_C_BALANCED,red_box_quarter::red_box_1_75pct,ORIGINAL_ORACLE_PRESERVED,241,4910.69,37.74,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,original_base_range_superset_q75,4902.30875,46.12125,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_median,superset_residual,42.54125,5.0,1.0,12.327639,6.429552,4.898087,level_family_type,65,35.358499,15.500156,2026-02-03,1.0,True,False,False,True,SELECTOR_GT10
2026-02-04,2026-02-03,L6,RANGE_EXTREME_220_PLUS,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4946.72,PREV_CLOSE_PROXY,,NEUTRAL,4900.2,4775.379891,124.820109,False,4775.379891,124.820109,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,prior_range_fraction::prev_range_0.333333,ORIGINAL_ORACLE_PRESERVED,241,4850.513641,49.686359,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,original_base_range_expanded_q75,4781.599978,118.600022,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_median,superset_residual,6.220087,5.0,1.0,15.586132,7.915572,6.67056,level_family_type,65,31.24891,15.458143,2026-02-03,1.0,True,False,False,True,SELECTOR_GT10
2026-02-04,2026-02-03,L7,RANGE_EXTREME_220_PLUS,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4946.72,PREV_CLOSE_PROXY,,NEUTRAL,4851.46,4725.555,125.905,False,4725.555,125.905,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_midline::red_mid_2,ORIGINAL_ORACLE_PRESERVED,193,4745.081719,106.378281,False,False,ROLLING_ROW_LEVEL_RESIDUAL,original_base_rows_expanded_q75,4725.555,125.905,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,,0.0,,,5.276536,6.476536,1.8,level_rows_family,45,37.380575,21.527081,2026-02-03,1.0,True,False,False,False,SELECTOR_GT10
2026-02-05,2026-02-04,L4,RANGE_EXTREME_220_PLUS,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,4964.74,PREV_CLOSE_PROXY,,NEUTRAL,4990.45,5091.92,101.47,False,5091.92,101.47,MODE_C_BALANCED,prior_hlc::previous_high,ORIGINAL_ORACLE_PRESERVED,241,5076.7175,86.2675,False,False,ROLLING_ROW_LEVEL_RESIDUAL,original_base_rows_original_q25,5137.700625,147.250625,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_original_median,original_residual,45.780625,6.0,1.0,6.487419,0.472414,5.015005,level_family_type,66,30.826628,17.611353,2026-02-04,1.0,True,False,False,False,SELECTOR_GT10
2026-02-05,2026-02-04,L5,RANGE_EXTREME_220_PLUS,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,4964.74,PREV_CLOSE_PROXY,,NEUTRAL,4944.86,5087.9025,143.0425,False,5087.9025,143.0425,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,green_box_quarter::green_box_2_75pct,ORIGINAL_ORACLE_PRESERVED,241,5067.981953,123.121953,False,False,ROLLING_ROW_LEVEL_RESIDUAL,original_base_rows_expanded_q25,5134.634375,189.774375,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_original_median,original_residual,46.731875,6.0,1.0,11.273713,5.305129,4.968585,level_family_type,66,34.880682,15.955888,2026-02-04,1.0,True,False,False,False,SELECTOR_GT10
2026-02-05,2026-02-04,L6,RANGE_EXTREME_220_PLUS,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,4964.74,PREV_CLOSE_PROXY,,NEUTRAL,4896.2,5057.9025,161.7025,False,5057.9025,161.7025,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_quarter::red_box_1_25pct,ORIGINAL_ORACLE_PRESERVED,241,4985.729249,89.529249,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_original_q25,5064.122587,167.922587,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_median,superset_residual,6.220087,5.0,2.0,-4.580752,-12.225412,6.64466,level_family_type,66,30.826628,17.020899,2026-02-04,1.0,True,False,False,False,SELECTOR_GT10
2026-02-05,2026-02-04,L7,RANGE_EXTREME_220_PLUS,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,4964.74,PREV_CLOSE_PROXY,,NEUTRAL,4843.94,5031.385,187.445,False,5031.385,187.445,MODE_E_SPACING_PRESERVATION,prior_range_fraction::prev_range_0.75,ORIGINAL_ORACLE_PRESERVED,193,4996.134992,152.194992,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_q25,5031.385,187.445,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,,0.0,,,-12.453519,-11.253519,1.8,level_family_type,83,30.562313,29.024148,2026-02-04,1.0,True,False,False,False,SELECTOR_GT10
2026-02-06,2026-02-05,L4,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,4779.46,PREV_CLOSE_PROXY,,NEUTRAL,4897.44,4906.79,9.35,False,4906.79,9.35,MODE_C_BALANCED,green_box_edge::green_edge_1,ORIGINAL_ORACLE_PRESERVED,241,4899.329453,1.889453,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,original_base_source_expanded_q25,4922.365893,24.925893,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_original_mean,original_residual,15.575893,7.0,1.0,-19.714648,-27.298645,6.583996,level_family_type,67,31.748939,18.759986,2026-02-05,1.0,True,False,False,False,SELECTOR_GT10
2026-02-06,2026-02-05,L5,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,4779.46,PREV_CLOSE_PROXY,,NEUTRAL,4854.08,4876.79,22.71,False,4876.79,22.71,MODE_C_BALANCED,red_box_edge::red_edge_1,ORIGINAL_ORACLE_PRESERVED,241,4856.869453,2.789453,True,True,ROLLING_ROW_LEVEL_RESIDUAL,original_base_rows_expanded_q25,4876.79,22.71,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,,0.0,,,-23.273082,-22.073082,1.8,level_family_type,85,32.055596,23.353056,2026-02-05,1.0,True,False,False,False,SELECTOR_GT10
2026-02-06,2026-02-05,L6,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,4779.46,PREV_CLOSE_PROXY,,NEUTRAL,4803.0,4803.305,0.305,True,4803.305,0.305,MODE_A_LIVE_PROXIMITY_HEAVY,red_box_midline::red_mid_2,ORIGINAL_ORACLE_PRESERVED,241,4802.964041,0.035959,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_original_mean,4803.305,0.305,True,True,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,,0.0,,,-21.897188,-20.697188,1.8,level_family_residual,88,33.137192,23.893613,2026-02-05,1.0,True,False,False,False,SELECTOR_WITHIN_3
2026-02-06,2026-02-05,L7,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,4779.46,PREV_CLOSE_PROXY,,NEUTRAL,4746.79,4792.8125,46.0225,False,4792.8125,46.0225,MODE_C_BALANCED,prior_range_fraction::prev_range_0.125,ORIGINAL_ORACLE_PRESERVED,193,4757.562492,10.772492,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_q25,4792.8125,46.0225,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,,0.0,,,-24.787714,-23.587714,1.8,level_family_residual,87,31.380742,29.951838,2026-02-05,1.0,True,False,False,False,SELECTOR_GT10
2026-02-09,2026-02-06,L4,RANGE_EXTREME_220_PLUS,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4965.74,PREV_CLOSE_PROXY,,NEUTRAL,4956.67,4971.43,14.76,False,4971.43,14.76,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,prior_hlc::previous_high,ORIGINAL_ORACLE_PRESERVED,241,4963.365151,6.695151,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,original_base_source_expanded_q25,4980.291301,23.621301,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_mean,original_residual,8.861301,45.0,5.0,4.624016,-12.254052,15.878069,level_family_type,73,34.335438,23.383166,2026-02-06,3.0,True,False,False,False,SELECTOR_GT10
2026-02-09,2026-02-06,L5,RANGE_EXTREME_220_PLUS,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4965.74,PREV_CLOSE_PROXY,,NEUTRAL,4905.52,4928.17625,22.65625,False,4928.17625,22.65625,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_quarter::red_box_1_25pct,ORIGINAL_ORACLE_PRESERVED,241,4917.408125,11.888125,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_q25,4931.506262,25.986262,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_median,original_residual,3.330012,46.0,5.0,6.042133,-11.485863,16.527995,level_family_type,74,32.697201,23.045915,2026-02-06,3.0,True,False,False,False,SELECTOR_GT10
2026-02-09,2026-02-06,L6,RANGE_EXTREME_220_PLUS,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4965.74,PREV_CLOSE_PROXY,,NEUTRAL,4853.78,4884.9225,31.1425,False,4884.9225,31.1425,MODE_C_BALANCED,red_box_midline::red_mid_1,ORIGINAL_ORACLE_PRESERVED,241,4872.371149,18.591149,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_q25,4884.112148,30.332148,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,superset_residual,-0.810352,85.0,3.0,7.586994,-11.455761,18.042755,level_family_type,84,34.57794,24.221535,2026-02-06,3.0,True,False,False,True,SELECTOR_GT10
2026-02-09,2026-02-06,L7,RANGE_EXTREME_220_PLUS,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4965.74,PREV_CLOSE_PROXY,,NEUTRAL,4803.35,4828.415,25.065,False,4828.415,25.065,MODE_C_BALANCED,green_box_edge::green_edge_1,ORIGINAL_ORACLE_PRESERVED,241,4806.725871,3.375871,False,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_expanded_q25,4782.3925,20.9575,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_median,superset_residual,-46.0225,5.0,3.0,6.396971,0.720569,4.676402,level_family_type,62,36.873864,17.678587,2026-02-06,3.0,True,False,False,True,SELECTOR_GT10
2026-02-10,2026-02-09,L4,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,5057.94,PREV_CLOSE_PROXY,,NEUTRAL,5139.66,5135.6975,3.9625,True,5135.6975,3.9625,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,green_box_quarter::green_box_3_25pct,ORIGINAL_ORACLE_PRESERVED,289,5139.833437,0.173437,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_median,5140.00125,0.34125,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,superset_residual,4.30375,86.0,1.0,20.007049,0.902972,18.104077,level_range_close_family_type,5,29.320804,19.61775,2026-02-09,1.0,True,False,True,True,SELECTOR_WITHIN_3
2026-02-10,2026-02-09,L5,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,5057.94,PREV_CLOSE_PROXY,,NEUTRAL,5081.07,5116.72,35.65,False,5116.72,35.65,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,green_box_edge::green_edge_2,ORIGINAL_ORACLE_PRESERVED,289,5100.923438,19.853438,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_q25,5120.00669,38.93669,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_median,original_residual,3.28669,47.0,1.0,18.565837,0.732127,16.83371,level_family_type,75,32.303259,23.08512,2026-02-09,1.0,True,False,False,False,SELECTOR_GT10
2026-02-10,2026-02-09,L6,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,5057.94,PREV_CLOSE_PROXY,,NEUTRAL,5034.62,5057.94,23.32,False,5057.94,23.32,MODE_D_NEAREST_VALID_LADDER,prior_hlc::previous_close,ORIGINAL_ORACLE_PRESERVED,289,5033.070312,1.549687,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_q25,5056.776948,22.156948,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,superset_residual,-1.163052,86.0,1.0,15.458186,-3.619157,18.077343,level_family_type,85,34.206134,24.293424,2026-02-09,1.0,True,False,False,True,SELECTOR_GT10
2026-02-10,2026-02-09,L7,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,5057.94,PREV_CLOSE_PROXY,,NEUTRAL,4987.02,5056.265,69.245,False,5056.265,69.245,MODE_A_LIVE_PROXIMITY_HEAVY,prior_range_fraction::prev_range_0.75,ORIGINAL_ORACLE_PRESERVED,289,5027.63875,40.61875,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_original_q25,5056.010625,68.990625,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,superset_residual,-0.254375,82.0,1.0,18.330105,-0.971582,18.301686,level_rows_family,2112,26.689231,26.933672,2026-02-09,1.0,True,False,False,True,SELECTOR_GT10
2026-02-11,2026-02-10,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5025.3,PREV_CLOSE_PROXY,,NEUTRAL,5075.63,5078.415,2.785,True,5078.415,2.785,MODE_C_BALANCED,green_box_midline::green_mid_2 | prior_hlc::previous_high,ORIGINAL_ORACLE_PRESERVED,337,5075.464837,0.165163,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_superset_q25,5078.89525,3.26525,False,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_mean,original_residual,0.48025,10.0,34.0,45.05511,35.264146,8.790964,level_range_close_family_type,8,42.573153,6.076141,2026-02-10,1.0,True,False,False,False,SELECTOR_WITHIN_5
2026-02-11,2026-02-10,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5025.3,PREV_CLOSE_PROXY,,NEUTRAL,5016.51,5031.7725,15.2625,False,5031.7725,15.2625,MODE_C_BALANCED,prior_hlc::previous_pivot_hlc3 | red_box_quarter::red_box_1_75pct,ORIGINAL_ORACLE_PRESERVED,337,5020.368125,3.858125,False,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_recent5_median,5035.239595,18.729595,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_recent8_median,superset_residual,3.467095,8.0,34.0,45.303768,35.908563,8.395206,level_range_close_family_type,8,42.573153,5.783511,2026-02-10,1.0,True,False,False,False,SELECTOR_GT10
2026-02-11,2026-02-10,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5025.3,PREV_CLOSE_PROXY,,NEUTRAL,4967.33,5010.19,42.86,False,5010.19,42.86,MODE_C_BALANCED,prior_range_fraction::prev_range_0.25,ORIGINAL_ORACLE_PRESERVED,337,4986.87,19.54,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_recent5_median,5017.26,49.93,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,original_base_regime_superset_q75,superset_residual,7.07,10.0,34.0,44.126395,34.687011,8.439384,level_range_close_family_type,8,48.823153,4.455603,2026-02-10,1.0,True,False,False,False,SELECTOR_GT10
2026-02-11,2026-02-10,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5025.3,PREV_CLOSE_PROXY,,NEUTRAL,4912.29,4957.4,45.11,False,4957.4,45.11,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_edge::red_edge_2,ORIGINAL_ORACLE_PRESERVED,337,4911.3775,0.9125,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_recent5_median,4956.8275,44.5375,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_q25,original_residual,-0.5725,10.0,34.0,41.000087,31.243625,8.756462,level_regime_family_type,7,38.744697,7.074152,2026-02-10,1.0,True,False,False,True,SELECTOR_GT10
2026-02-12,2026-02-11,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,5084.24,PREV_CLOSE_PROXY,,NEUTRAL,5117.76,5119.06,1.3,True,5119.06,1.3,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,prior_hlc::previous_high,ORIGINAL_ORACLE_PRESERVED,289,5117.428275,0.331725,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_superset_mean,5122.415214,4.655214,False,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_superset_mean,superset_residual,3.355214,16.0,1.0,35.49034,23.034974,11.455366,level_range_close_family_type,12,39.058523,6.950834,2026-02-11,1.0,True,False,False,False,SELECTOR_WITHIN_5
2026-02-12,2026-02-11,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,5084.24,PREV_CLOSE_PROXY,,NEUTRAL,5075.63,5067.735,7.895,False,5067.735,7.895,MODE_C_BALANCED,green_box_quarter::green_box_1_75pct,ORIGINAL_ORACLE_PRESERVED,289,5075.75377,0.12377,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_expanded_median,5069.523624,6.106376,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_mean,superset_residual,1.788624,16.0,1.0,34.17128,21.639465,11.531815,level_range_close_family_type,12,39.058523,7.655708,2026-02-11,1.0,True,False,False,True,SELECTOR_WITHIN_10
2026-02-12,2026-02-11,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,5084.24,PREV_CLOSE_PROXY,,NEUTRAL,5037.65,5035.205,2.445,True,5035.205,2.445,MODE_C_BALANCED,green_box_quarter::green_box_1_25pct,ORIGINAL_ORACLE_PRESERVED,289,5037.536655,0.113345,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_original_recent20_median,5039.438125,1.788125,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_superset_recent20_median,superset_residual,4.233125,16.0,1.0,28.053112,15.460588,11.592524,level_range_close_family_type,12,44.058523,8.374436,2026-02-11,1.0,True,False,False,True,SELECTOR_WITHIN_3
2026-02-12,2026-02-11,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,5084.24,PREV_CLOSE_PROXY,,NEUTRAL,4999.12,5005.205,6.085,False,5005.205,6.085,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,red_box_quarter::red_box_2_75pct,ORIGINAL_ORACLE_PRESERVED,289,4998.288125,0.831875,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,original_base_range_expanded_recent12_median,5004.806875,5.686875,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,superset_residual,-0.398125,84.0,1.0,29.476959,10.182288,18.294672,level_range_close_family_type,15,38.311759,11.975062,2026-02-11,1.0,True,False,False,True,SELECTOR_WITHIN_10
2026-02-13,2026-02-12,L4,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4921.64,PREV_CLOSE_PROXY,,NEUTRAL,4960.96,4952.346593,8.613407,False,4952.346593,8.613407,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,prior_range_fraction::prev_range_0.333333,ORIGINAL_ORACLE_PRESERVED,241,4960.722843,0.237157,True,True,ROLLING_LEVEL_RESIDUAL,original_base_level_expanded_median,4961.782287,0.822287,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_original_mean,original_residual,9.435694,9.0,4.0,15.526217,7.170279,7.355938,level_family_residual,1152,25.932043,20.382366,2026-02-12,1.0,True,True,True,True,SELECTOR_WITHIN_3
2026-02-13,2026-02-12,L5,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4921.64,PREV_CLOSE_PROXY,,NEUTRAL,4914.19,4921.64,7.45,False,4921.64,7.45,MODE_D_NEAREST_VALID_LADDER,prior_hlc::previous_close,ORIGINAL_ORACLE_PRESERVED,241,4914.398515,0.208515,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_recent8_median,4944.565,30.375,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_original_mean,original_residual,22.925,8.0,4.0,10.288312,2.865652,6.42266,level_rows_family,1056,34.286814,10.808376,2026-02-12,1.0,True,False,False,False,SELECTOR_GT10
2026-02-13,2026-02-12,L6,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4921.64,PREV_CLOSE_PROXY,,NEUTRAL,4870.79,4879.98,9.19,False,4879.98,9.19,MODE_C_BALANCED,red_box_quarter::red_box_2_75pct,ORIGINAL_ORACLE_PRESERVED,289,4871.165,0.375,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_q25,4843.740874,27.049126,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_recent20_median,superset_residual,-36.239126,4.0,7.0,37.998608,30.423377,6.575231,level_family_type,49,36.511762,12.970504,2026-02-12,1.0,True,False,False,False,SELECTOR_GT10
2026-02-13,2026-02-12,L7,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4921.64,PREV_CLOSE_PROXY,,NEUTRAL,4825.68,4878.56,52.88,False,4878.56,52.88,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,prior_hlc::previous_low,ORIGINAL_ORACLE_PRESERVED,289,4821.77875,3.90125,False,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_recent8_median,4821.77875,3.90125,False,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_recent8_median,superset_residual,-56.78125,4.0,7.0,27.402031,20.709256,5.692775,level_family_type,46,38.540194,17.324699,2026-02-12,1.0,True,True,False,True,SELECTOR_WITHIN_5
