level_date,prev_date,level_name,range_bucket,close_position_bucket,rows_bucket,live_reference_price,live_reference_source,live_channel_state,live_channel_norm,selected_mode,route_source,fallback_mode_used,router_prior_count,router_top1_within_3,router_top1_within_5,router_median_abs_error,router_rule_score,router_confidence_score,selected_mode_reason
2026-02-23,2026-02-20,L6,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5107.8,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_BROAD,0.0,8.0,0.0,0.0,25.441875,-16.281406,24.068208,REGIME_LEVEL_BROAD: best prior mode for L6; prior_count=8
2026-02-23,2026-02-20,L7,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5107.8,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_BROAD,0.0,8.0,0.0,0.0,40.996875,-27.947656,14.735208,REGIME_LEVEL_BROAD: best prior mode for L7; prior_count=8
2026-02-24,2026-02-23,L4,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5227.5,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_BROAD,0.0,9.0,22.222222,44.444444,12.6425,18.557014,48.470056,REGIME_LEVEL_BROAD: best prior mode for L4; prior_count=9
2026-02-24,2026-02-23,L5,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5227.5,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_BROAD,0.0,9.0,11.111111,22.222222,27.2,-4.805556,31.957778,REGIME_LEVEL_BROAD: best prior mode for L5; prior_count=9
2026-02-24,2026-02-23,L6,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5227.5,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_BROAD,0.0,9.0,0.0,0.0,25.57875,-16.034063,25.15275,REGIME_LEVEL_BROAD: best prior mode for L6; prior_count=9
2026-02-24,2026-02-23,L7,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5227.5,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_BROAD,0.0,9.0,0.0,0.0,39.20875,-26.256562,16.97475,REGIME_LEVEL_BROAD: best prior mode for L7; prior_count=9
2026-02-25,2026-02-24,L4,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,5143.76,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,0.0,101.0,8.910891,17.821782,14.491459,7.861604,62.542748,LEVEL_ONLY: best prior mode for L4; prior_count=101
2026-02-25,2026-02-24,L5,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,5143.76,PREV_CLOSE_PROXY,,NEUTRAL,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,LEVEL_ONLY,0.0,101.0,12.871287,19.80198,16.616649,8.208305,61.960704,LEVEL_ONLY: best prior mode for L5; prior_count=101
2026-02-25,2026-02-24,L6,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,5143.76,PREV_CLOSE_PROXY,,NEUTRAL,MODE_D_NEAREST_VALID_LADDER,LEVEL_ONLY,0.0,101.0,12.871287,15.841584,14.7025,7.980551,61.723054,LEVEL_ONLY: best prior mode for L6; prior_count=101
2026-02-25,2026-02-24,L7,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,5143.76,PREV_CLOSE_PROXY,,NEUTRAL,MODE_C_BALANCED,LEVEL_ONLY,0.0,100.0,14.0,16.0,21.14625,3.530312,57.91225,LEVEL_ONLY: best prior mode for L7; prior_count=100
2026-02-26,2026-02-25,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,5164.84,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_BROAD,0.0,19.0,15.789474,26.315789,8.37625,15.841497,56.351443,REGIME_LEVEL_BROAD: best prior mode for L4; prior_count=19
2026-02-26,2026-02-25,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,5164.84,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_BROAD,0.0,19.0,15.789474,31.578947,9.7975,16.986086,57.340798,REGIME_LEVEL_BROAD: best prior mode for L5; prior_count=19
2026-02-26,2026-02-25,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,5164.84,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_BROAD,0.0,19.0,10.526316,21.052632,12.88125,8.778536,51.806338,REGIME_LEVEL_BROAD: best prior mode for L6; prior_count=19
2026-02-26,2026-02-25,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,5164.84,PREV_CLOSE_PROXY,,NEUTRAL,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,REGIME_LEVEL_BROAD,0.0,19.0,10.526316,15.789474,21.51875,0.089885,44.781732,REGIME_LEVEL_BROAD: best prior mode for L7; prior_count=19
2026-02-27,2026-02-26,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,5185.0,PREV_CLOSE_PROXY,,NEUTRAL,MODE_D_NEAREST_VALID_LADDER,REGIME_LEVEL_EXACT,0.0,18.0,0.0,11.111111,8.71875,4.427604,49.657639,REGIME_LEVEL_EXACT: best prior mode for L4; prior_count=18
2026-02-27,2026-02-26,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,5185.0,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_EXACT,0.0,18.0,22.222222,27.777778,10.773125,16.109045,54.258347,REGIME_LEVEL_EXACT: best prior mode for L5; prior_count=18
2026-02-27,2026-02-26,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,5185.0,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_EXACT,0.0,18.0,22.222222,27.777778,9.47522,17.082474,55.03709,REGIME_LEVEL_EXACT: best prior mode for L6; prior_count=18
2026-02-27,2026-02-26,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,5185.0,PREV_CLOSE_PROXY,,NEUTRAL,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,REGIME_LEVEL_EXACT,0.0,18.0,22.222222,27.777778,11.565,15.515139,53.783222,REGIME_LEVEL_EXACT: best prior mode for L7; prior_count=18
2026-03-02,2026-02-27,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5280.0,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_BROAD,0.0,27.0,11.111111,22.222222,8.56,14.774444,64.141778,REGIME_LEVEL_BROAD: best prior mode for L4; prior_count=27
2026-03-02,2026-02-27,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5280.0,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_BROAD,0.0,27.0,14.814815,18.518519,13.12,10.835926,60.109481,REGIME_LEVEL_BROAD: best prior mode for L5; prior_count=27
2026-03-02,2026-02-27,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5280.0,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_BROAD,0.0,27.0,14.814815,18.518519,11.985833,11.686551,60.789982,REGIME_LEVEL_BROAD: best prior mode for L6; prior_count=27
2026-03-02,2026-02-27,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5280.0,PREV_CLOSE_PROXY,,NEUTRAL,MODE_C_BALANCED,REGIME_LEVEL_BROAD,0.0,26.0,15.384615,19.230769,12.50487,11.755963,59.561181,REGIME_LEVEL_BROAD: best prior mode for L7; prior_count=26
2026-03-03,2026-03-02,L4,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5321.84,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,0.0,105.0,8.571429,18.095238,14.491459,7.881406,62.638458,LEVEL_ONLY: best prior mode for L4; prior_count=105
2026-03-03,2026-03-02,L5,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5321.84,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,0.0,105.0,12.380952,19.047619,16.616649,7.75418,61.696677,LEVEL_ONLY: best prior mode for L5; prior_count=105
2026-03-03,2026-03-02,L6,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5321.84,PREV_CLOSE_PROXY,,NEUTRAL,MODE_D_NEAREST_VALID_LADDER,LEVEL_ONLY,0.0,105.0,13.333333,16.190476,14.74625,8.223646,61.818917,LEVEL_ONLY: best prior mode for L6; prior_count=105
2026-03-03,2026-03-02,L7,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5321.84,PREV_CLOSE_PROXY,,NEUTRAL,MODE_C_BALANCED,LEVEL_ONLY,0.0,104.0,13.461538,15.384615,21.9125,2.546394,57.237115,LEVEL_ONLY: best prior mode for L7; prior_count=104
2026-03-04,2026-03-03,L4,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,5088.24,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,0.0,106.0,8.490566,17.924528,14.57198,7.726676,62.530397,LEVEL_ONLY: best prior mode for L4; prior_count=106
2026-03-04,2026-03-03,L5,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,5088.24,PREV_CLOSE_PROXY,,NEUTRAL,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,LEVEL_ONLY,0.0,106.0,13.207547,19.811321,17.623125,7.551524,61.360087,LEVEL_ONLY: best prior mode for L5; prior_count=106
2026-03-04,2026-03-03,L6,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,5088.24,PREV_CLOSE_PROXY,,NEUTRAL,MODE_D_NEAREST_VALID_LADDER,LEVEL_ONLY,0.0,106.0,13.207547,16.037736,14.81625,8.071775,61.723458,LEVEL_ONLY: best prior mode for L6; prior_count=106
2026-03-04,2026-03-03,L7,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,5088.24,PREV_CLOSE_PROXY,,NEUTRAL,MODE_C_BALANCED,LEVEL_ONLY,0.0,105.0,13.333333,15.238095,22.30625,2.153646,56.949583,LEVEL_ONLY: best prior mode for L7; prior_count=105
2026-03-05,2026-03-04,L4,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5141.1,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_EXACT,0.0,5.0,0.0,0.0,55.58,-39.935,5.833333,REGIME_LEVEL_EXACT: best prior mode for L4; prior_count=5
2026-03-05,2026-03-04,L5,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5141.1,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_EXACT,0.0,5.0,0.0,0.0,61.97,-44.7275,5.833333,REGIME_LEVEL_EXACT: best prior mode for L5; prior_count=5
2026-03-05,2026-03-04,L6,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5141.1,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_EXACT,0.0,5.0,0.0,0.0,76.94125,-55.955938,5.833333,REGIME_LEVEL_EXACT: best prior mode for L6; prior_count=5
2026-03-05,2026-03-04,L7,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5141.1,PREV_CLOSE_PROXY,,NEUTRAL,MODE_D_NEAREST_VALID_LADDER,REGIME_LEVEL_EXACT,0.0,5.0,0.0,0.0,64.19,-46.3925,5.833333,REGIME_LEVEL_EXACT: best prior mode for L7; prior_count=5
2026-03-06,2026-03-05,L4,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,5081.02,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,0.0,108.0,9.259259,18.518519,14.57198,8.191386,62.738294,LEVEL_ONLY: best prior mode for L4; prior_count=108
2026-03-06,2026-03-05,L5,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,5081.02,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,0.0,108.0,12.037037,18.518519,16.173324,7.768155,61.777487,LEVEL_ONLY: best prior mode for L5; prior_count=108
2026-03-06,2026-03-05,L6,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,5081.02,PREV_CLOSE_PROXY,,NEUTRAL,MODE_D_NEAREST_VALID_LADDER,LEVEL_ONLY,0.0,108.0,12.962963,15.740741,14.941295,7.784769,61.544482,LEVEL_ONLY: best prior mode for L6; prior_count=108
2026-03-06,2026-03-05,L7,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,5081.02,PREV_CLOSE_PROXY,,NEUTRAL,MODE_C_BALANCED,LEVEL_ONLY,0.0,107.0,13.084112,14.953271,22.30625,1.964238,56.849895,LEVEL_ONLY: best prior mode for L7; prior_count=107
2026-03-09,2026-03-06,L4,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,5174.64,PREV_CLOSE_PROXY,,NEUTRAL,MODE_D_NEAREST_VALID_LADDER,REGIME_LEVEL_EXACT,0.0,19.0,0.0,10.526316,8.39,4.778553,50.816877,REGIME_LEVEL_EXACT: best prior mode for L4; prior_count=19
2026-03-09,2026-03-06,L5,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,5174.64,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_EXACT,0.0,19.0,21.052632,26.315789,10.93125,15.398931,54.818443,REGIME_LEVEL_EXACT: best prior mode for L5; prior_count=19
2026-03-09,2026-03-06,L6,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,5174.64,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_EXACT,0.0,19.0,21.052632,26.315789,10.53375,15.697056,55.056943,REGIME_LEVEL_EXACT: best prior mode for L6; prior_count=19
2026-03-09,2026-03-06,L7,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,5174.64,PREV_CLOSE_PROXY,,NEUTRAL,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,REGIME_LEVEL_EXACT,0.0,19.0,21.052632,26.315789,12.2,14.447368,54.057193,REGIME_LEVEL_EXACT: best prior mode for L7; prior_count=19
2026-03-10,2026-03-09,L4,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5136.66,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_EXACT,0.0,6.0,16.666667,16.666667,50.035625,-23.760052,12.833333,REGIME_LEVEL_EXACT: best prior mode for L4; prior_count=6
2026-03-10,2026-03-09,L5,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5136.66,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_EXACT,0.0,6.0,0.0,0.0,55.74125,-39.705938,7.0,REGIME_LEVEL_EXACT: best prior mode for L5; prior_count=6
2026-03-10,2026-03-09,L6,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5136.66,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_EXACT,0.0,6.0,0.0,0.0,74.383905,-53.687929,7.0,REGIME_LEVEL_EXACT: best prior mode for L6; prior_count=6
2026-03-10,2026-03-09,L7,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5136.66,PREV_CLOSE_PROXY,,NEUTRAL,MODE_D_NEAREST_VALID_LADDER,REGIME_LEVEL_EXACT,0.0,6.0,0.0,0.0,55.66,-39.645,7.0,REGIME_LEVEL_EXACT: best prior mode for L7; prior_count=6
2026-03-11,2026-03-10,L4,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5192.64,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_EXACT,0.0,7.0,14.285714,14.285714,53.02,-27.315,13.166667,REGIME_LEVEL_EXACT: best prior mode for L4; prior_count=7
2026-03-11,2026-03-10,L5,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5192.64,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_EXACT,0.0,7.0,0.0,0.0,52.04,-36.58,8.166667,REGIME_LEVEL_EXACT: best prior mode for L5; prior_count=7
2026-03-11,2026-03-10,L6,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5192.64,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_EXACT,0.0,7.0,0.0,0.0,71.82656,-51.41992,8.166667,REGIME_LEVEL_EXACT: best prior mode for L6; prior_count=7
2026-03-11,2026-03-10,L7,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5192.64,PREV_CLOSE_PROXY,,NEUTRAL,MODE_D_NEAREST_VALID_LADDER,REGIME_LEVEL_EXACT,0.0,7.0,0.0,0.0,47.28875,-33.016562,9.793417,REGIME_LEVEL_EXACT: best prior mode for L7; prior_count=7
2026-03-12,2026-03-11,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5175.96,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_EXACT,0.0,13.0,15.384615,30.769231,7.95375,15.815457,51.163647,REGIME_LEVEL_EXACT: best prior mode for L4; prior_count=13
2026-03-12,2026-03-11,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5175.96,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_EXACT,0.0,13.0,15.384615,38.461538,13.69,14.744038,50.414205,REGIME_LEVEL_EXACT: best prior mode for L5; prior_count=13
2026-03-12,2026-03-11,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5175.96,PREV_CLOSE_PROXY,,NEUTRAL,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,REGIME_LEVEL_EXACT,0.0,13.0,7.692308,23.076923,14.86136,5.250134,44.326774,REGIME_LEVEL_EXACT: best prior mode for L6; prior_count=13
2026-03-12,2026-03-11,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5175.96,PREV_CLOSE_PROXY,,NEUTRAL,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,REGIME_LEVEL_EXACT,0.0,13.0,7.692308,15.384615,21.51875,-2.973678,37.640032,REGIME_LEVEL_EXACT: best prior mode for L7; prior_count=13
2026-03-13,2026-03-12,L4,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,5079.04,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,LEVEL_ONLY,0.0,113.0,8.849558,17.699115,15.18125,7.275567,62.08594,LEVEL_ONLY: best prior mode for L4; prior_count=113
2026-03-13,2026-03-12,L5,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,5079.04,PREV_CLOSE_PROXY,,NEUTRAL,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,LEVEL_ONLY,0.0,113.0,12.389381,18.584071,17.6575,6.781211,60.909925,LEVEL_ONLY: best prior mode for L5; prior_count=113
2026-03-13,2026-03-12,L6,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,5079.04,PREV_CLOSE_PROXY,,NEUTRAL,MODE_D_NEAREST_VALID_LADDER,LEVEL_ONLY,0.0,113.0,12.389381,15.044248,14.88625,7.372923,61.333737,LEVEL_ONLY: best prior mode for L6; prior_count=113
2026-03-13,2026-03-12,L7,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,5079.04,PREV_CLOSE_PROXY,,NEUTRAL,MODE_C_BALANCED,LEVEL_ONLY,0.0,112.0,13.392857,15.178571,21.9125,2.440625,57.165,LEVEL_ONLY: best prior mode for L7; prior_count=112
2026-03-16,2026-03-13,L4,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,5018.66,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_BROAD,0.0,9.0,0.0,11.111111,19.12125,-6.524271,32.916139,REGIME_LEVEL_BROAD: best prior mode for L4; prior_count=9
2026-03-16,2026-03-13,L5,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,5018.66,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_BROAD,0.0,9.0,11.111111,11.111111,18.074375,-2.628003,33.544264,REGIME_LEVEL_BROAD: best prior mode for L5; prior_count=9
2026-03-16,2026-03-13,L6,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,5018.66,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_BROAD,0.0,9.0,22.222222,22.222222,14.74625,7.645868,39.430028,REGIME_LEVEL_BROAD: best prior mode for L6; prior_count=9
2026-03-16,2026-03-13,L7,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,5018.66,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_BROAD,0.0,9.0,22.222222,22.222222,20.77375,3.125243,35.813528,REGIME_LEVEL_BROAD: best prior mode for L7; prior_count=9
2026-03-17,2026-03-16,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,5006.25,PREV_CLOSE_PROXY,,NEUTRAL,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,REGIME_LEVEL_EXACT,0.0,5.0,0.0,40.0,8.37625,12.267812,44.807583,REGIME_LEVEL_EXACT: best prior mode for L4; prior_count=5
2026-03-17,2026-03-16,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,5006.25,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_EXACT,0.0,5.0,20.0,20.0,9.7975,8.401875,36.954833,REGIME_LEVEL_EXACT: best prior mode for L5; prior_count=5
2026-03-17,2026-03-16,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,5006.25,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_EXACT,0.0,5.0,0.0,0.0,13.8975,-8.673125,27.494833,REGIME_LEVEL_EXACT: best prior mode for L6; prior_count=5
2026-03-17,2026-03-16,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,5006.25,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_EXACT,0.0,5.0,20.0,20.0,13.62,5.535,34.661333,REGIME_LEVEL_EXACT: best prior mode for L7; prior_count=5
2026-03-18,2026-03-17,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,5005.5,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_BROAD,0.0,22.0,13.636364,22.727273,10.521875,13.17223,57.308087,REGIME_LEVEL_BROAD: best prior mode for L4; prior_count=22
2026-03-18,2026-03-17,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,5005.5,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_BROAD,0.0,22.0,13.636364,31.818182,10.61125,16.923381,60.43628,REGIME_LEVEL_BROAD: best prior mode for L5; prior_count=22
2026-03-18,2026-03-17,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,5005.5,PREV_CLOSE_PROXY,,NEUTRAL,MODE_A_LIVE_PROXIMITY_HEAVY,REGIME_LEVEL_BROAD,0.0,22.0,9.090909,18.181818,13.085465,8.067719,54.179024,REGIME_LEVEL_BROAD: best prior mode for L6; prior_count=22
