level_date,ladder_selector_available,ladder_selector_valid,ladder_selector_score,L4_ladder_price,L4_actual,L4_abs_error,L4_within_3,L4_within_5,L4_source_family,L4_source_type,L4_selector_score,L5_ladder_price,L5_actual,L5_abs_error,L5_within_3,L5_within_5,L5_source_family,L5_source_type,L5_selector_score,L6_ladder_price,L6_actual,L6_abs_error,L6_within_3,L6_within_5,L6_source_family,L6_source_type,L6_selector_score,L7_ladder_price,L7_actual,L7_abs_error,L7_within_3,L7_within_5,L7_source_family,L7_source_type,L7_selector_score,ladder_selector_median_abs_error,ladder_selector_mean_abs_error,ladder_selector_pct_within_3,ladder_selector_pct_within_5,prev_date,range_bucket,close_position_bucket,rows_bucket,live_reference_price,live_reference_source,live_channel_state,live_channel_norm
2025-10-02,True,True,174.126876,3884.8525,3867.44,17.4125,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,23.531719,3871.403333,3849.38,22.023333,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,23.531719,3871.3175,3832.79,38.5275,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,23.531719,3850.32625,3817.0,33.32625,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,23.531719,27.674792,27.822396,0.0,0.0,2025-10-01,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3865.54,PREV_CLOSE_PROXY,,NEUTRAL
2025-10-03,True,True,26.619758,3859.91,3854.23,5.68,False,False,ROLLING_BASE_SUPERSET,EXPANDED_ORACLE_BETTER,-13.397298,3857.423333,3833.88,23.543333,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,-13.327648,3846.2075,3813.75,32.4575,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,-13.327648,3829.61125,3794.9,34.71125,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,-13.327648,28.000417,24.098021,0.0,0.0,2025-10-02,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,3856.24,PREV_CLOSE_PROXY,,NEUTRAL
2025-10-06,True,True,13.95714,3855.929982,3872.61,16.680018,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,-16.510715,3839.41375,3851.28,11.86625,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,-16.510715,3818.51125,3830.61,12.09875,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,-16.510715,3797.60875,3810.83,13.22125,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,-16.510715,12.66,13.466567,0.0,0.0,2025-10-03,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,3886.43,PREV_CLOSE_PROXY,,NEUTRAL
2025-10-07,True,True,25.125468,3948.6225,3964.13,15.5075,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,-13.718633,3938.47,3946.24,7.77,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,-13.718633,3913.2875,3927.93,14.6425,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,-13.718633,3897.74625,3710.52,187.22625,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,-13.718633,15.075,56.286563,0.0,0.0,2025-10-06,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,3961.0,PREV_CLOSE_PROXY,,NEUTRAL
2025-10-08,True,True,-0.17227,3971.1075,3970.41,0.6975,True,True,ROLLING_CHANNEL_LEVEL_RESIDUAL,superset_base_channel_original_recent8_median,-13.94659,3953.365,3949.74,3.625,False,True,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,-11.057942,3920.685625,3929.69,9.004375,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_recent8_median,-13.556862,3910.8,3910.27,0.53,True,True,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,-41.610876,2.16125,3.464219,50.0,75.0,2025-10-07,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,3984.32,PREV_CLOSE_PROXY,,NEUTRAL
2025-10-09,True,True,256.148135,4039.73,4038.76,0.97,True,True,ROLLING_CHANNEL_LEVEL_RESIDUAL,superset_base_channel_original_recent8_median,49.75816,4036.585,4019.13,17.455,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_recent8_median,73.196208,4021.86,4001.52,20.34,False,False,ROLLING_LEVEL_RESIDUAL,original_base_level_superset_recent12_median,15.900953,3850.384844,3985.35,134.965156,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_q75,37.292814,18.8975,43.432539,25.0,25.0,2025-10-08,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4041.38,PREV_CLOSE_PROXY,,NEUTRAL
2025-10-10,True,False,-330.048506,3973.825,3999.31,25.485,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_recent12_median,81.796259,3984.490764,3980.31,4.180764,False,True,ROLLING_CHANNEL_LEVEL_RESIDUAL,superset_base_channel_original_mean,30.13979,3973.1275,3961.97,11.1575,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,-0.326373,3941.680625,3943.24,1.559375,True,True,ROLLING_BASE_SUPERSET,EXPANDED_ORACLE_BETTER,-50.014082,7.669132,10.59566,25.0,50.0,2025-10-09,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,3975.96,PREV_CLOSE_PROXY,,NEUTRAL
2025-10-13,True,True,234.018654,4002.1975,4010.88,8.6825,False,False,ROLLING_LEVEL_RESIDUAL,original_base_level_superset_recent8_median,42.596667,3990.431667,3994.06,3.628333,False,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_recent12_median,45.403151,3962.245,3974.97,12.725,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_recent12_median,37.836394,3956.10875,3956.47,0.36125,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_recent12_median,28.182442,6.155416,6.349271,25.0,50.0,2025-10-10,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4012.42,PREV_CLOSE_PROXY,,NEUTRAL
2025-10-14,True,True,284.643546,4112.181245,4108.96,3.221245,False,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_recent8_median,49.694543,4082.620521,4093.64,11.019479,False,False,ROLLING_CHANNEL_LEVEL_RESIDUAL,superset_base_channel_expanded_mean,52.024286,4045.618906,4078.18,32.561093,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_recent8_median,33.362659,4022.196563,4061.81,39.613437,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_recent12_median,69.562058,21.790286,21.603814,0.0,25.0,2025-10-13,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4110.41,PREV_CLOSE_PROXY,,NEUTRAL
2025-10-15,True,True,224.685548,4140.69,4150.06,9.37,False,False,ROLLING_CHANNEL_LEVEL_RESIDUAL,superset_base_channel_original_recent12_median,39.311069,4105.355833,4135.03,29.674167,False,False,ROLLING_CHANNEL_LEVEL_RESIDUAL,superset_base_channel_expanded_recent12_median,45.388711,4099.404688,4119.47,20.065312,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_recent12_median,27.174429,4060.27125,4105.05,44.77875,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_recent12_median,32.811339,24.86974,25.972057,0.0,0.0,2025-10-14,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4142.14,PREV_CLOSE_PROXY,,NEUTRAL
2025-10-16,True,True,227.535307,4206.41125,4201.69,4.72125,False,True,ROLLING_RANGE_LEVEL_RESIDUAL,original_base_range_superset_recent12_median,72.765708,4192.956667,4189.9,3.056667,False,True,ROLLING_CHANNEL_LEVEL_RESIDUAL,superset_base_channel_expanded_recent12_median,29.236449,4169.136234,4177.27,8.133766,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_recent12_median,20.615243,4151.485312,4162.99,11.504687,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_recent12_median,24.917907,6.427508,6.854093,0.0,50.0,2025-10-15,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4208.11,PREV_CLOSE_PROXY,,NEUTRAL
2025-10-17,True,True,190.979283,4327.445,4305.21,22.235,False,False,ROLLING_LEVEL_RESIDUAL,original_base_level_expanded_recent12_median,48.193164,4301.922481,4289.52,12.402481,False,False,ROLLING_CHANNEL_LEVEL_RESIDUAL,original_base_channel_expanded_mean,36.076099,4295.31493,4275.71,19.60493,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_recent8_median,16.163585,4271.888125,4263.05,8.838125,False,False,ROLLING_LEVEL_RESIDUAL,original_base_level_expanded_recent12_median,10.546435,16.003705,15.770134,0.0,0.0,2025-10-16,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4325.92,PREV_CLOSE_PROXY,,NEUTRAL
2025-10-20,True,True,210.518108,4329.266875,4286.39,42.876875,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_superset_recent12_median,44.546198,4325.232292,4249.57,75.662292,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_expanded_recent12_median,45.175983,4298.048594,4218.98,79.068594,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_recent8_median,23.277077,4283.640312,4188.96,94.680312,False,False,ROLLING_LEVEL_RESIDUAL,original_base_level_expanded_recent12_median,17.51885,77.365443,73.072018,0.0,0.0,2025-10-17,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4252.68,PREV_CLOSE_PROXY,,NEUTRAL
2025-10-21,True,True,106.77436,4339.06375,4336.24,2.82375,True,True,ROLLING_LEVEL_RESIDUAL,original_base_level_expanded_recent20_median,24.842731,4333.313333,4302.55,30.763333,False,False,ROLLING_CHANNEL_LEVEL_RESIDUAL,original_base_channel_expanded_median,11.885131,4313.889688,4275.67,38.219688,False,False,ROLLING_LEVEL_RESIDUAL,original_base_level_expanded_median,0.298947,4300.08125,4241.47,58.61125,False,False,ROLLING_LEVEL_RESIDUAL,original_base_level_expanded_recent12_median,-10.252449,34.49151,32.604505,25.0,25.0,2025-10-20,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4356.3,PREV_CLOSE_PROXY,,NEUTRAL
2025-10-22,True,True,120.827562,4202.446698,4243.57,41.123302,False,False,ROLLING_CHANNEL_LEVEL_RESIDUAL,original_base_channel_superset_mean,37.75595,4166.437083,4216.07,49.632917,False,False,ROLLING_CHANNEL_LEVEL_RESIDUAL,original_base_channel_expanded_mean,16.398841,4117.98125,4182.91,64.92875,False,False,ROLLING_LEVEL_RESIDUAL,original_base_level_superset_recent8_median,-0.518036,4081.995313,4144.81,62.814688,False,False,ROLLING_LEVEL_RESIDUAL,original_base_level_expanded_recent20_median,-12.809193,56.223802,54.624914,0.0,0.0,2025-10-21,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,4124.9,PREV_CLOSE_PROXY,,NEUTRAL
2025-10-23,True,True,66.728775,4082.975,4177.89,94.915,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,11.941163,4056.869948,4147.32,90.450052,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,2.227799,4027.98875,4104.93,76.94125,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,-6.526608,4004.66,4068.85,64.19,False,False,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,-20.913579,83.695651,81.624075,0.0,0.0,2025-10-22,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4098.38,PREV_CLOSE_PROXY,,NEUTRAL
2025-10-24,True,True,202.429439,4144.31875,4171.67,27.35125,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_original_mean,58.5694,4116.44,4135.65,19.21,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,original_base_range_expanded_recent12_median,29.906635,4099.43458,4099.72,0.28542,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,original_base_range_expanded_recent12_median,12.669344,4083.590375,4061.44,22.150375,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,original_base_range_expanded_mean,21.28406,20.680188,17.249261,25.0,25.0,2025-10-23,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4125.98,PREV_CLOSE_PROXY,,NEUTRAL
2025-10-27,True,True,203.704265,4165.72,4166.24,0.52,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,original_base_range_expanded_recent8_median,30.053397,4122.954329,4129.36,6.405671,False,False,ROLLING_CHANNEL_LEVEL_RESIDUAL,original_base_channel_expanded_mean,20.703366,4097.29875,4091.91,5.38875,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_expanded_recent8_median,68.043699,4056.7875,4056.5,0.2875,True,True,ROLLING_LEVEL_RESIDUAL,original_base_level_expanded_recent20_median,4.903803,2.954375,3.15048,50.0,50.0,2025-10-24,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4112.26,PREV_CLOSE_PROXY,,NEUTRAL
2025-10-28,True,True,227.516403,4116.31625,4133.51,17.19375,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,original_base_range_expanded_recent8_median,56.32378,4086.49125,4092.09,5.59875,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,original_base_range_expanded_recent12_median,21.271751,4041.30826,4059.5,18.19174,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,original_base_range_expanded_recent8_median,26.940938,4018.11125,4025.25,7.13875,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,original_base_range_expanded_recent12_median,42.979934,12.16625,12.030748,0.0,0.0,2025-10-27,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,3981.07,PREV_CLOSE_PROXY,,NEUTRAL
2025-10-29,True,True,204.585859,4046.9975,4053.69,6.6925,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,original_base_range_expanded_mean,45.552709,4013.683346,4020.72,7.036654,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_mean,20.886824,3964.33609,3988.68,24.34391,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_original_mean,31.762593,3928.705833,3960.38,31.674167,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_original_mean,26.383733,15.690282,17.436808,0.0,0.0,2025-10-28,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,3952.66,PREV_CLOSE_PROXY,,NEUTRAL
2025-10-30,True,True,173.274467,3980.789583,4090.3,109.510417,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,original_base_range_expanded_mean,30.161224,3960.445,4056.8,96.355,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_recent20_median,25.487805,3932.529844,4023.85,91.320156,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_recent20_median,26.179375,3914.525893,3991.27,76.744107,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_original_mean,11.446063,93.837578,93.48242,0.0,0.0,2025-10-29,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,3930.12,PREV_CLOSE_PROXY,,NEUTRAL
2025-10-31,True,True,329.888887,4047.013125,4053.95,6.936875,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_recent12_median,81.42089,4014.85,4020.43,5.58,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,original_base_regime_superset_recent8_median,40.814717,3974.611887,3988.15,13.538113,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_expanded_mean,49.006992,3956.0225,3959.89,3.8675,False,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_recent8_median,78.646288,6.258437,7.480622,0.0,25.0,2025-10-30,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4024.28,PREV_CLOSE_PROXY,,NEUTRAL
2025-11-03,True,False,-123.349841,4039.85,4042.58,2.73,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,original_base_range_expanded_recent8_median,21.540553,4041.928773,4013.99,27.938773,False,False,ROLLING_ROW_LEVEL_RESIDUAL,original_base_rows_expanded_recent8_median,13.41692,3984.781562,3985.4,0.618438,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_median,9.450118,3952.155347,3953.24,1.084653,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_mean,9.211893,1.907326,8.092966,75.0,75.0,2025-10-31,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,4002.19,PREV_CLOSE_PROXY,,NEUTRAL
2025-11-04,True,True,198.398843,4026.96017,4037.15,10.18983,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,original_base_range_expanded_mean,37.083685,4000.280482,4011.32,11.039518,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,original_base_source_superset_mean,24.856791,3989.623339,3978.19,11.433339,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_mean,25.302869,3942.293813,3947.62,5.326187,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_mean,31.155498,10.614674,9.497219,0.0,0.0,2025-11-03,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4001.26,PREV_CLOSE_PROXY,,NEUTRAL
2025-11-05,True,True,135.232636,3984.45875,3973.68,10.77875,False,False,ROLLING_ROW_LEVEL_RESIDUAL,original_base_rows_expanded_recent8_median,22.975954,3963.3475,3944.85,18.4975,False,False,ROLLING_ROW_LEVEL_RESIDUAL,original_base_rows_expanded_recent8_median,20.353938,3947.077188,3916.74,30.337188,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_median,6.203347,3942.615,3888.49,54.125,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_recent8_median,5.699397,24.417344,28.43461,0.0,0.0,2025-11-04,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,3931.9,PREV_CLOSE_PROXY,,NEUTRAL
2025-11-06,True,True,310.626744,4047.884375,4026.17,21.714375,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_expanded_recent8_median,70.571631,4017.099583,3999.38,17.719583,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_expanded_recent12_median,51.671813,3968.994623,3971.33,2.335377,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_expanded_mean,38.875816,3944.3955,3946.09,1.6945,True,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_mean,69.507484,10.02748,10.865959,50.0,50.0,2025-11-05,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,3979.04,PREV_CLOSE_PROXY,,NEUTRAL
2025-11-07,True,True,161.944274,3998.732784,3994.41,4.322784,False,True,ROLLING_LEVEL_RESIDUAL,original_base_level_expanded_mean,30.242221,3972.576388,3965.9,6.676388,False,False,ROLLING_CHANNEL_LEVEL_RESIDUAL,superset_base_channel_superset_mean,21.44162,3950.064687,3939.99,10.074687,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_median,20.857641,3924.47375,3916.67,7.80375,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_median,9.402792,7.240069,7.219402,0.0,25.0,2025-11-06,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,3976.93,PREV_CLOSE_PROXY,,NEUTRAL
2025-11-10,True,True,171.248733,4018.965083,4017.8,1.165083,True,True,ROLLING_CHANNEL_LEVEL_RESIDUAL,original_base_channel_expanded_mean,28.936626,4003.840417,3992.42,11.420417,False,False,ROLLING_ROW_LEVEL_RESIDUAL,original_base_rows_expanded_recent20_median,23.899891,3969.46625,3968.14,1.32625,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_median,21.738141,3945.070625,3943.22,1.850625,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_recent20_median,16.674075,1.588437,3.940594,75.0,75.0,2025-11-07,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4000.84,PREV_CLOSE_PROXY,,NEUTRAL
2025-11-11,True,True,338.625357,4153.984375,4158.14,4.155625,False,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_recent12_median,67.219724,4122.462951,4131.74,9.277049,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_expanded_mean,47.807262,4081.91969,4099.17,17.25031,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_expanded_mean,59.480424,4042.479337,4067.01,24.530663,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_mean,84.117947,13.263679,13.803412,0.0,25.0,2025-11-10,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4115.78,PREV_CLOSE_PROXY,,NEUTRAL
2025-11-12,True,True,222.282094,4149.703625,4129.0,20.703625,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,50.230747,4120.87951,4097.81,23.06951,False,False,ROLLING_CHANNEL_LEVEL_RESIDUAL,superset_base_channel_original_mean,34.667707,4093.165625,4064.25,28.915625,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_median,31.327551,4066.6,4034.75,31.85,False,False,ROLLING_ROW_LEVEL_RESIDUAL,original_base_rows_superset_recent20_median,26.056089,25.992567,26.13469,0.0,0.0,2025-11-11,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4126.6,PREV_CLOSE_PROXY,,NEUTRAL
2025-11-13,True,True,287.022238,4252.943214,4233.19,19.753214,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,original_base_regime_superset_mean,66.37154,4222.842887,4204.6,18.242887,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_expanded_mean,41.489909,4183.027641,4175.81,7.217641,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_expanded_mean,42.929419,4142.40244,4146.28,3.87756,False,True,ROLLING_REGIME_LEVEL_RESIDUAL,original_base_regime_superset_recent12_median,56.23137,12.730264,12.272825,0.0,25.0,2025-11-12,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4195.32,PREV_CLOSE_PROXY,,NEUTRAL
2025-11-14,True,True,152.505197,4318.53375,4270.12,48.41375,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_mean,17.315256,4280.504075,4239.31,41.194075,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,original_base_source_superset_mean,16.454688,4245.300345,4205.65,39.650345,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,19.731357,4217.290033,4177.38,39.910033,False,False,ROLLING_ROW_LEVEL_RESIDUAL,original_base_rows_superset_recent20_median,19.003896,40.552054,42.292051,0.0,0.0,2025-11-13,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,4171.26,PREV_CLOSE_PROXY,,NEUTRAL
2025-11-17,True,True,181.475878,4249.337185,4111.02,138.317185,False,False,ROLLING_CHANNEL_LEVEL_RESIDUAL,superset_base_channel_superset_mean,24.535887,4193.06426,4076.11,116.95426,False,False,ROLLING_CHANNEL_LEVEL_RESIDUAL,superset_base_channel_superset_mean,18.720379,4144.310912,4041.59,102.720912,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,31.12948,4107.325,4009.23,98.095,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,27.090132,109.837586,114.021839,0.0,0.0,2025-11-14,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4085.1,PREV_CLOSE_PROXY,,NEUTRAL
2025-11-18,True,True,271.029713,4112.1925,4104.67,7.5225,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,original_base_regime_superset_recent8_median,46.617016,4082.940139,4069.43,13.510139,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_expanded_mean,30.870185,4028.694063,4036.18,7.485937,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_superset_mean,48.776066,4008.54875,4005.49,3.05875,False,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_recent12_median,64.766446,7.504219,7.894331,0.0,25.0,2025-11-17,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4045.52,PREV_CLOSE_PROXY,,NEUTRAL
2025-11-19,True,True,289.429726,4119.914375,4105.38,14.534375,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,original_base_regime_superset_recent8_median,51.941418,4068.733333,4070.7,1.966667,True,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_q25,36.276564,4053.756684,4040.63,13.126684,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_mean,53.761888,4012.1775,4008.31,3.8675,False,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_recent12_median,67.449856,8.497092,8.373807,25.0,50.0,2025-11-18,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4067.3,PREV_CLOSE_PROXY,,NEUTRAL
2025-11-20,True,True,238.82963,4110.36502,4109.29,1.07502,True,True,ROLLING_CHANNEL_LEVEL_RESIDUAL,superset_base_channel_original_median,14.882142,4050.6525,4074.15,23.4975,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_original_q25,33.217668,4043.141406,4040.63,2.511406,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_expanded_mean,48.315381,3995.812171,4011.09,15.277829,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_superset_recent8_median,62.414439,8.894618,10.590439,50.0,50.0,2025-11-19,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4077.81,PREV_CLOSE_PROXY,,NEUTRAL
