dynamic_ordered_ladder_available,dynamic_ordered_ladder_valid,dynamic_bracketed_by_L5_L6,dynamic_inside_L4_L7,dynamic_ordered_ladder_median_abs_error,dynamic_ordered_ladder_mean_abs_error,dynamic_ordered_ladder_pct_within_3,dynamic_ordered_ladder_pct_within_5,L4_dynamic_price,L4_actual,L4_abs_error,L4_within_3,L4_within_5,L4_source,L4_source_family,L4_source_type,L5_dynamic_price,L5_actual,L5_abs_error,L5_within_3,L5_within_5,L5_source,L5_source_family,L5_source_type,L6_dynamic_price,L6_actual,L6_abs_error,L6_within_3,L6_within_5,L6_source,L6_source_family,L6_source_type,L7_dynamic_price,L7_actual,L7_abs_error,L7_within_3,L7_within_5,L7_source,L7_source_family,L7_source_type,level_date,prev_date,range_bucket,close_position_bucket,rows_bucket,live_reference_price,live_reference_source,live_channel_state,live_channel_norm
True,True,True,True,1.242292,4.032786,75.0,75.0,5151.807917,5150.72,1.087917,True,True,DYNAMIC_RESIDUAL_BETTER,REGIME_LEVEL_RESIDUAL,superset_base_regime_original_mean,5113.02,5126.12,13.1,False,False,DYNAMIC_RESIDUAL_BETTER,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q75,5101.793438,5102.34,0.546562,True,True,DYNAMIC_RESIDUAL_BETTER,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q75,5078.093333,5079.49,1.396667,True,True,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,2026-02-23,2026-02-20,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5107.8,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,0.518596,1.328204,75.0,100.0,5263.409375,5263.54,0.130625,True,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_q25,5235.555,5234.73,0.825,True,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_q75,5205.087808,5205.3,0.212192,True,True,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_original_mean,5180.765,5176.62,4.145,False,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_q75,2026-02-24,2026-02-23,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5227.5,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,6.099733,9.245124,25.0,50.0,5275.073532,5252.87,22.203532,False,False,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_original_q25,5203.075,5210.99,7.915,False,False,DYNAMIC_RESIDUAL_BETTER,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_mean,5178.944465,5174.66,4.284465,False,True,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q25,5138.6625,5141.24,2.5775,True,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_q25,2026-02-25,2026-02-24,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,5143.76,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,12.914375,18.648438,25.0,25.0,5167.350625,5167.75,0.399375,True,True,DYNAMIC_RESIDUAL_BETTER,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_original_recent8_median,5136.71875,5128.94,7.77875,False,False,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q25,5110.54,5092.49,18.05,False,False,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q25,5090.775625,5042.41,48.365625,False,False,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_q25,2026-02-26,2026-02-25,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,5164.84,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,12.276885,16.446411,50.0,50.0,5201.53875,5200.74,0.79875,True,True,DYNAMIC_RESIDUAL_BETTER,REGIME_LEVEL_RESIDUAL,superset_base_regime_original_q25,5159.570625,5159.15,0.420625,True,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_q25,5144.24502,5120.49,23.75502,False,False,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q25,5123.44125,5082.63,40.81125,False,False,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_q25,2026-02-27,2026-02-26,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,5185.0,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,0.222216,1.108903,75.0,100.0,5367.891818,5367.98,0.088182,True,True,DYNAMIC_RESIDUAL_BETTER,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_original_mean,5325.70375,5326.06,0.35625,True,True,DYNAMIC_RESIDUAL_BETTER,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q25,5290.69882,5290.73,0.03118,True,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_original_mean,5260.94,5256.98,3.96,False,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_q25,2026-03-02,2026-02-27,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5280.0,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,18.461138,18.660569,0.0,0.0,5335.145,5324.04,11.105,False,False,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_original_q25,5303.535156,5286.64,16.895156,False,False,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q25,5269.64712,5249.62,20.02712,False,False,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q25,5240.545,5213.93,26.615,False,False,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_q25,2026-03-03,2026-03-02,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5321.84,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,False,9.4725,11.37647,25.0,50.0,5086.137868,5112.47,26.332132,False,False,DYNAMIC_RESIDUAL_BETTER,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q75,5078.53125,5078.76,0.22875,True,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_q25,5028.29375,5043.41,15.11625,False,False,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,5008.41125,5012.24,3.82875,False,True,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,2026-03-04,2026-03-03,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,5088.24,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,0.617969,0.807109,100.0,100.0,5172.603437,5173.51,0.906563,True,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_recent8_median,5139.260625,5139.59,0.329375,True,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_q25,5103.355,5103.66,0.305,True,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_original_median,5065.0425,5066.73,1.6875,True,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_recent8_median,2026-03-05,2026-03-04,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5141.1,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,0.9525,1.361563,75.0,100.0,5109.3975,5105.9,3.4975,False,True,DYNAMIC_RESIDUAL_BETTER,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q25,5071.54,5070.97,0.57,True,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_q25,5039.01625,5039.06,0.04375,True,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_q25,5006.185,5004.85,1.335,True,True,DYNAMIC_RESIDUAL_BETTER,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q25,2026-03-06,2026-03-05,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,5081.02,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,4.614155,4.64252,50.0,50.0,5189.251354,5198.3,9.048646,False,False,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,5168.486875,5168.78,0.293125,True,True,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,5140.251689,5140.78,0.528311,True,True,DYNAMIC_RESIDUAL_BETTER,REGIME_LEVEL_RESIDUAL,superset_base_regime_original_mean,5100.0,5108.7,8.7,False,False,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,2026-03-09,2026-03-06,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,5174.64,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,2.863733,3.323627,50.0,75.0,5181.833125,5174.89,6.943125,False,False,DYNAMIC_RESIDUAL_BETTER,REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_q75,5142.127533,5145.87,3.742467,False,True,DYNAMIC_RESIDUAL_BETTER,REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_q75,5116.226085,5116.85,0.623915,True,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_q25,5090.835,5088.85,1.985,True,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_median,2026-03-10,2026-03-09,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5136.66,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,1.600604,3.332177,75.0,75.0,5259.5325,5249.95,9.5825,False,False,DYNAMIC_RESIDUAL_BETTER,REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_q25,5220.30211,5222.07,1.76789,True,True,DYNAMIC_RESIDUAL_BETTER,REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_q25,5190.873317,5189.44,1.433317,True,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_q75,5163.055,5163.6,0.545,True,True,SUPERSET_AUDITED_BASE_PRESERVED,SUPERSET_AUDITED_BASE,ORIGINAL_ORACLE_PRESERVED,2026-03-11,2026-03-10,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5192.64,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,1.941042,2.433724,50.0,75.0,5241.516302,5238.21,3.306302,False,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_q75,5208.925,5214.48,5.555,False,False,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,5185.422188,5185.72,0.297812,True,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_recent8_median,5158.035781,5157.46,0.575781,True,True,DYNAMIC_RESIDUAL_BETTER,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q25,2026-03-12,2026-03-11,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5175.96,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,0.579744,0.588934,100.0,100.0,5107.20125,5106.89,0.31125,True,True,DYNAMIC_RESIDUAL_BETTER,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q25,5079.456667,5079.86,0.403333,True,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_original_median,5054.736155,5053.98,0.756155,True,True,DYNAMIC_RESIDUAL_BETTER,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q75,5022.615,5023.5,0.885,True,True,DYNAMIC_RESIDUAL_BETTER,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q75,2026-03-13,2026-03-12,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,5079.04,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,0.102961,0.969918,75.0,100.0,5080.99509,5080.85,0.145089,True,True,DYNAMIC_RESIDUAL_BETTER,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q75,5057.370833,5057.31,0.060833,True,True,DYNAMIC_RESIDUAL_BETTER,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q75,5028.53375,5028.51,0.02375,True,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_recent8_median,5003.08,4999.43,3.65,False,True,DYNAMIC_RESIDUAL_BETTER,REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_median,2026-03-16,2026-03-13,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,5018.66,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,0.81603,1.293673,75.0,100.0,5029.162366,5032.61,3.447633,False,True,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,5000.936308,5002.1,1.163692,True,True,DYNAMIC_RESIDUAL_BETTER,REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_mean,4973.118368,4972.65,0.468368,True,True,DYNAMIC_RESIDUAL_BETTER,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_mean,4948.425,4948.52,0.095,True,True,DYNAMIC_RESIDUAL_BETTER,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_recent8_median,2026-03-17,2026-03-16,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,5006.25,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,1.078205,2.474102,75.0,75.0,5040.509375,5033.04,7.469375,False,False,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_original_q25,5006.48,5007.6,1.12,True,True,DYNAMIC_RESIDUAL_BETTER,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q25,4976.179375,4976.45,0.270625,True,True,DYNAMIC_RESIDUAL_BETTER,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_recent8_median,4949.686409,4948.65,1.036409,True,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_original_mean,2026-03-18,2026-03-17,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,5005.5,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,False,94.371242,98.146994,0.0,0.0,5005.781563,4854.69,151.091563,False,False,DYNAMIC_RESIDUAL_BETTER,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q25,4944.594821,4835.57,109.024821,False,False,DYNAMIC_RESIDUAL_BETTER,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_mean,4894.207663,4814.49,79.717663,False,False,DYNAMIC_RESIDUAL_BETTER,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_mean,4847.153929,4794.4,52.753929,False,False,DYNAMIC_RESIDUAL_BETTER,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_mean,2026-03-19,2026-03-18,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,4818.64,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,False,77.960625,75.439219,0.0,0.0,4788.27,4687.79,100.48,False,False,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_original_recent8_median,4758.7325,4666.39,92.3425,False,False,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q25,4706.00875,4642.43,63.57875,False,False,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q25,4666.785625,4621.43,45.355625,False,False,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_q25,2026-03-20,2026-03-19,RANGE_EXTREME_220_PLUS,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4650.38,PREV_CLOSE_PROXY,,NEUTRAL
