level_date,rolling_ordered_ladder_available,rolling_ordered_ladder_valid,rolling_ordered_ladder_median_abs_error,rolling_ordered_ladder_mean_abs_error,rolling_ordered_ladder_pct_within_3,rolling_ordered_ladder_pct_within_5,L4_rolling_price,L4_actual,L4_abs_error,L4_within_3,L4_within_5,L4_source_family,L4_source_type,L5_rolling_price,L5_actual,L5_abs_error,L5_within_3,L5_within_5,L5_source_family,L5_source_type,L6_rolling_price,L6_actual,L6_abs_error,L6_within_3,L6_within_5,L6_source_family,L6_source_type,L7_rolling_price,L7_actual,L7_abs_error,L7_within_3,L7_within_5,L7_source_family,L7_source_type,prev_date,range_bucket,close_position_bucket,rows_bucket,live_reference_price,live_reference_source,live_channel_state,live_channel_norm
2026-04-29,True,True,0.094062,0.40971,100.0,100.0,4645.40116,4646.78,1.37884,True,True,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,4604.0325,4603.92,0.1125,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_median,4561.885625,4561.81,0.075625,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_recent12_median,4527.718125,4527.79,0.071875,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,original_base_range_superset_recent8_median,2026-04-28,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4597.2,PREV_CLOSE_PROXY,,NEUTRAL
2026-04-30,True,True,1.390833,2.252135,75.0,75.0,4637.04,4639.2,2.16,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_recent5_median,4598.708334,4599.33,0.621666,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_expanded_recent5_median,4549.37,4555.58,6.21,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_expanded_q75,4521.266875,4521.25,0.016875,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_q75,2026-04-29,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4543.48,PREV_CLOSE_PROXY,,NEUTRAL
2026-05-01,True,True,7.148594,7.216548,50.0,50.0,4639.705,4640.24,0.535,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_q25,4600.149843,4599.79,0.359843,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_expanded_q25,4571.049161,4556.84,14.209161,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_expanded_q25,4531.242188,4517.48,13.762188,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_expanded_recent8_median,2026-04-30,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4621.76,PREV_CLOSE_PROXY,,NEUTRAL
2026-05-04,True,True,0.069219,0.258306,100.0,100.0,4645.941985,4645.95,0.008015,True,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_mean,4606.11375,4606.0,0.11375,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_expanded_q25,4564.46323,4565.35,0.88677,True,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_expanded_q25,4522.814688,4522.79,0.024688,True,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_expanded_mean,2026-05-01,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4615.53,PREV_CLOSE_PROXY,,NEUTRAL
2026-05-05,True,True,0.231875,0.280326,100.0,100.0,4636.440677,4636.32,0.120677,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_mean,4598.7425,4598.4,0.3425,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_recent20_median,4559.526875,4558.99,0.536875,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_recent20_median,4518.29875,4518.42,0.12125,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_q25,2026-05-04,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,4523.73,PREV_CLOSE_PROXY,,NEUTRAL
2026-05-06,True,True,0.103733,0.295304,100.0,100.0,4644.669722,4644.75,0.080278,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_expanded_recent5_median,4600.912812,4601.04,0.127188,True,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_q25,4556.885,4556.82,0.065,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,4511.32875,4510.42,0.90875,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_recent20_median,2026-05-05,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4557.19,PREV_CLOSE_PROXY,,NEUTRAL
2026-05-07,True,True,3.629687,3.694453,50.0,50.0,4735.452188,4728.08,7.372188,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_q25,4685.53625,4678.95,6.58625,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_q25,4639.393125,4638.72,0.673125,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_q25,4599.73375,4599.88,0.14625,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_q25,2026-05-06,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4690.84,PREV_CLOSE_PROXY,,NEUTRAL
2026-05-08,True,True,0.50125,6.024844,75.0,75.0,4730.380625,4730.4,0.019375,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_q25,4682.666875,4682.05,0.616875,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_q25,4658.5675,4635.49,23.0775,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_recent5_median,4595.154375,4595.54,0.385625,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_recent8_median,2026-05-07,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4687.08,PREV_CLOSE_PROXY,,NEUTRAL
2026-05-11,True,True,0.083125,1.417793,75.0,75.0,4790.83375,4790.81,0.02375,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_expanded_q25,4751.138827,4756.62,5.481173,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_expanded_q75,4721.7825,4721.87,0.0875,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_original_q75,4684.40875,4684.33,0.07875,True,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_q25,2026-05-08,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4715.62,PREV_CLOSE_PROXY,,NEUTRAL
2026-05-12,True,True,0.181017,0.230211,100.0,100.0,4785.780883,4786.09,0.309117,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_q25,4752.227083,4752.28,0.052917,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_expanded_q75,4717.340434,4717.37,0.029566,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_recent20_median,4681.259244,4680.73,0.529244,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_expanded_q75,2026-05-11,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4734.64,PREV_CLOSE_PROXY,,NEUTRAL
2026-05-13,True,True,0.448041,0.541833,100.0,100.0,4786.11875,4786.09,0.02875,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_median,4746.422188,4746.53,0.107812,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_expanded_q25,4708.20827,4707.42,0.78827,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_recent20_median,4671.5125,4670.27,1.2425,True,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_q75,2026-05-12,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4715.15,PREV_CLOSE_PROXY,,NEUTRAL
2026-05-14,True,True,5.367706,6.680508,50.0,50.0,4768.694121,4768.67,0.024121,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_expanded_q75,4732.570838,4734.88,2.309162,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_expanded_q75,4683.3675,4699.33,15.9625,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_q75,4661.84375,4670.27,8.42625,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_expanded_q75,2026-05-13,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4688.78,PREV_CLOSE_PROXY,,NEUTRAL
2026-05-15,True,True,0.332135,0.324303,100.0,100.0,4693.84927,4693.67,0.17927,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_median,4665.127059,4665.63,0.502941,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_q25,4634.785,4635.27,0.485,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_q25,4600.49,4600.62,0.13,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_recent5_median,2026-05-14,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4652.36,PREV_CLOSE_PROXY,,NEUTRAL
2026-05-18,True,True,0.076875,0.104587,100.0,100.0,4564.5621,4564.33,0.2321,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_q25,4539.1125,4539.06,0.0525,True,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_recent5_median,4511.82875,4511.93,0.10125,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_median,4481.2875,4481.32,0.0325,True,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_q75,2026-05-15,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4538.64,PREV_CLOSE_PROXY,,NEUTRAL
2026-05-19,True,True,1.161501,4.215963,75.0,75.0,4620.973348,4606.82,14.153348,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_q25,4585.8225,4586.21,0.3875,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_recent5_median,4558.349496,4558.95,0.600503,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_q75,4531.1175,4532.84,1.7225,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_expanded_q75,2026-05-18,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4566.12,PREV_CLOSE_PROXY,,NEUTRAL
2026-05-20,True,True,0.033594,0.072958,100.0,100.0,4529.616232,4529.64,0.023768,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_mean,4506.399124,4506.6,0.200876,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_recent20_median,4487.627188,4487.59,0.037188,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_recent20_median,4462.03,4462.0,0.03,True,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_expanded_q75,2026-05-19,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4481.92,PREV_CLOSE_PROXY,,NEUTRAL
2026-05-21,True,True,2.33773,4.218084,50.0,75.0,4608.383125,4608.29,0.093125,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_recent20_median,4577.67704,4582.07,4.39296,False,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_recent5_median,4542.22625,4554.33,12.10375,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_expanded_q75,4524.3425,4524.06,0.2825,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_expanded_recent20_median,2026-05-20,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4543.62,PREV_CLOSE_PROXY,,NEUTRAL
2026-05-22,True,True,0.529485,0.898063,100.0,100.0,4614.77875,4614.22,0.55875,True,True,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,4584.72704,4582.41,2.31704,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_expanded_recent5_median,4551.553757,4551.77,0.216243,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_median,4521.05022,4520.55,0.50022,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_recent20_median,2026-05-21,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4543.05,PREV_CLOSE_PROXY,,NEUTRAL
2026-05-25,True,True,1.045937,2.519766,75.0,75.0,4548.322812,4556.09,7.767188,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_q75,4525.815625,4524.91,0.905625,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_superset_q75,4495.85625,4494.67,1.18625,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_superset_q75,4463.11,4462.89,0.22,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_q75,2026-05-22,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,4507.9,PREV_CLOSE_PROXY,,NEUTRAL
2026-05-26,True,True,0.528137,1.285971,75.0,100.0,4593.338016,4593.58,0.241984,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_recent8_median,4561.949567,4562.44,0.490433,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_superset_q75,4529.334158,4529.9,0.565842,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_recent5_median,4495.914375,4499.76,3.845625,False,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_expanded_recent8_median,2026-05-25,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4570.94,PREV_CLOSE_PROXY,,NEUTRAL
2026-05-27,True,True,0.256718,0.267016,100.0,100.0,4531.26625,4530.95,0.31625,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_recent12_median,4496.506622,4496.68,0.173378,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_mean,4459.33875,4459.72,0.38125,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_q25,4421.072813,4421.27,0.197187,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_expanded_recent8_median,2026-05-26,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4507.47,PREV_CLOSE_PROXY,,NEUTRAL
2026-05-28,True,True,0.869052,5.203133,75.0,75.0,4495.184945,4495.53,0.345055,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_q25,4466.621623,4466.16,0.461623,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,4422.72352,4424.0,1.27648,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_q25,4398.139375,4379.41,18.729375,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_q25,2026-05-27,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4456.18,PREV_CLOSE_PROXY,,NEUTRAL
2026-05-29,True,True,0.824375,0.732199,100.0,100.0,4587.08375,4586.39,0.69375,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_q75,4557.623594,4557.79,0.166406,True,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_expanded_q75,4526.855,4527.81,0.955,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_superset_q75,4496.73364,4495.62,1.11364,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_recent5_median,2026-05-28,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4495.64,PREV_CLOSE_PROXY,,NEUTRAL
2026-06-01,True,True,0.191026,3.379758,75.0,75.0,4607.783802,4607.94,0.156198,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_q75,4593.179688,4580.08,13.099688,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_expanded_q25,4547.614145,4547.84,0.225855,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_q25,4522.00729,4521.97,0.03729,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_expanded_recent20_median,2026-05-29,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,4541.13,PREV_CLOSE_PROXY,,NEUTRAL
2026-06-02,True,True,0.323663,2.127105,75.0,75.0,4489.138333,4489.47,0.331667,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_q25,4457.355938,4457.53,0.174062,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_superset_recent12_median,4425.85434,4426.17,0.31566,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,4388.452969,4396.14,7.687031,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_expanded_q75,2026-06-01,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4484.66,PREV_CLOSE_PROXY,,NEUTRAL
2026-06-03,True,True,0.108602,0.117322,100.0,100.0,4538.934766,4539.09,0.155234,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_mean,4513.202083,4513.17,0.032083,True,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_q25,4485.67197,4485.61,0.06197,True,True,ROLLING_ROW_LEVEL_RESIDUAL,original_base_rows_superset_recent12_median,4456.02,4455.8,0.22,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_q25,2026-06-02,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4487.83,PREV_CLOSE_PROXY,,NEUTRAL
2026-06-04,True,True,0.037032,0.036823,100.0,100.0,4457.889375,4457.9,0.010625,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,original_base_source_original_q25,4427.8675,4427.93,0.0625,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,original_base_range_superset_recent20_median,4398.957396,4399.02,0.062604,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_expanded_recent8_median,4371.448437,4371.46,0.011563,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q75,2026-06-03,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4434.35,PREV_CLOSE_PROXY,,NEUTRAL
2026-06-05,True,True,0.058098,0.069608,100.0,100.0,4514.11875,4514.07,0.04875,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_recent12_median,4489.582553,4489.65,0.067447,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_original_mean,4460.897236,4460.74,0.157236,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_recent20_median,4432.425,4432.43,0.005,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_q25,2026-06-04,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4475.16,PREV_CLOSE_PROXY,,NEUTRAL
2026-06-08,True,True,0.066198,0.211178,100.0,100.0,4373.11331,4373.8,0.68669,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_recent12_median,4347.895625,4347.87,0.025625,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q25,4310.547396,4310.51,0.037396,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_recent8_median,4281.185,4281.09,0.095,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_original_q75,2026-06-05,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4328.02,PREV_CLOSE_PROXY,,NEUTRAL
2026-06-09,True,True,0.228125,0.343656,100.0,100.0,4370.851714,4370.04,0.811714,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_expanded_q75,4341.836875,4342.11,0.273125,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_q75,4313.636658,4313.53,0.106658,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_recent8_median,4284.756875,4284.94,0.183125,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q75,2026-06-08,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4329.71,PREV_CLOSE_PROXY,,NEUTRAL
2026-06-10,True,True,18.033747,15.248688,0.0,25.0,4258.30757,4253.47,4.83757,False,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_expanded_q25,4242.929688,4222.84,20.089687,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_q25,4203.484994,4186.38,17.104994,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_expanded_q25,4162.9825,4144.02,18.9625,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_q25,2026-06-09,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4259.46,PREV_CLOSE_PROXY,,NEUTRAL
2026-06-11,True,True,10.565625,15.325234,50.0,50.0,4234.7975,4194.64,40.1575,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_expanded_q25,4184.7925,4165.1,19.6925,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_expanded_q25,4130.767813,4130.78,0.012187,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_recent8_median,4095.81125,4097.25,1.43875,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_superset_q75,2026-06-10,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,4071.32,PREV_CLOSE_PROXY,,NEUTRAL
2026-06-12,True,True,0.144682,0.182245,100.0,100.0,4220.2525,4220.33,0.0775,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_recent5_median,4184.807188,4184.94,0.132812,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_expanded_q25,4161.662116,4161.3,0.362116,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_median,4130.733448,4130.89,0.156552,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_superset_mean,2026-06-11,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4210.77,PREV_CLOSE_PROXY,,NEUTRAL
2026-06-15,True,True,16.311497,16.52093,0.0,0.0,4336.748256,4345.41,8.661744,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_expanded_q75,4306.281563,4313.94,7.658437,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_expanded_q75,4257.27875,4281.24,23.96125,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_expanded_q75,4222.32771,4248.13,25.80229,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_expanded_recent8_median,2026-06-12,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,4218.5,PREV_CLOSE_PROXY,,NEUTRAL
2026-06-16,True,True,0.269687,0.309951,100.0,100.0,4358.7728,4358.15,0.6228,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_q25,4329.875,4329.57,0.305,True,True,ROLLING_BASE_SUPERSET,ORIGINAL_ORACLE_PRESERVED,4300.297629,4300.22,0.077629,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_mean,4272.144375,4271.91,0.234375,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_recent12_median,2026-06-15,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4309.03,PREV_CLOSE_PROXY,,NEUTRAL
2026-06-17,True,True,0.076875,0.168626,100.0,100.0,4385.53013,4385.49,0.04013,True,True,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_q25,4351.420625,4350.94,0.480625,True,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_expanded_median,4322.1675,4322.25,0.0825,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_original_q25,4290.35125,4290.28,0.07125,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_recent20_median,2026-06-16,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4331.14,PREV_CLOSE_PROXY,,NEUTRAL
2026-06-18,True,True,3.982969,6.589727,50.0,50.0,4293.993595,4293.9,0.093595,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_recent12_median,4262.623125,4262.79,0.166875,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_q75,4227.880938,4235.68,7.799063,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_q75,4185.250625,4203.55,18.299375,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_expanded_q75,2026-06-17,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4257.74,PREV_CLOSE_PROXY,,NEUTRAL
2026-06-19,True,True,27.090998,26.887169,0.0,0.0,4308.311755,4332.32,24.008245,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_q75,4267.760821,4301.82,34.059179,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_expanded_q75,4240.66625,4270.84,30.17375,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_expanded_recent5_median,4221.9725,4241.28,19.3075,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_expanded_recent5_median,2026-06-18,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4209.04,PREV_CLOSE_PROXY,,NEUTRAL
