level_date,prev_date,level_name,range_bucket,close_position_bucket,rows_bucket,live_reference_price,live_reference_source,live_channel_state,live_channel_norm,expanded_cluster_raw_id,expanded_cluster_candidate_count,expanded_cluster_min,expanded_cluster_max,expanded_cluster_mid,expanded_cluster_width,expanded_cluster_score,actual_published_level,expanded_cluster_abs_error,expanded_cluster_within_3,expanded_cluster_within_5,expanded_cluster_within_10,expanded_source_families,expanded_source_types,expanded_candidate_prices,expanded_candidate_count,expanded_cluster_rank
2026-02-18,2026-02-17,L5,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4877.1,PREV_CLOSE_PROXY,,NEUTRAL,1,35,4868.84,4919.7125,4894.27625,50.8725,74.977761,4878.73,15.54625,False,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4868.840000 | 4870.840000 | 4873.840000 | 4876.840000 | 4878.840000 | 4881.500000 | 4881.750000 | 4881.840000 | 4881.840000 | 4882.000000 | 4883.959687 | 4884.840000 | 4886.840000 | 4889.840000 | 4892.840000 | 4893.460000 | 4894.150000 | 4894.840000 | 4895.092500 | 4895.460000 | 4898.460000 | 4901.460000 | 4903.460000 | 4906.250000 | 4906.460000 | 4906.460000 | 4906.500000 | 4906.750000 | 4908.579687 | 4909.460000 | 4911.460000 | 4914.460000 | 4917.460000 | 4919.460000 | 4919.712500,35,1
2026-02-18,2026-02-17,L6,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4877.1,PREV_CLOSE_PROXY,,NEUTRAL,1,35,4829.22,4872.34,4850.78,43.12,72.783715,4842.48,8.3,False,False,True,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4829.220000 | 4831.220000 | 4834.220000 | 4837.220000 | 4839.220000 | 4842.000000 | 4842.220000 | 4842.220000 | 4842.250000 | 4842.500000 | 4844.072920 | 4845.220000 | 4846.340000 | 4847.220000 | 4848.340000 | 4850.220000 | 4850.780000 | 4851.040000 | 4851.340000 | 4853.220000 | 4854.340000 | 4855.220000 | 4856.340000 | 4859.000000 | 4859.250000 | 4859.340000 | 4859.340000 | 4859.500000 | 4861.192920 | 4862.340000 | 4864.340000 | 4867.340000 | 4868.160000 | 4870.340000 | 4872.340000,35,1
2026-02-18,2026-02-17,L7,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4877.1,PREV_CLOSE_PROXY,,NEUTRAL,1,17,4799.22,4825.22,4812.22,26.0,64.166948,4805.69,6.53,False,False,True,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4799.220000 | 4801.220000 | 4804.220000 | 4807.220000 | 4809.220000 | 4811.110000 | 4812.000000 | 4812.065625 | 4812.220000 | 4812.220000 | 4812.250000 | 4812.500000 | 4815.220000 | 4817.220000 | 4820.220000 | 4823.220000 | 4825.220000,17,1
2026-02-19,2026-02-18,L4,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4977.24,PREV_CLOSE_PROXY,,NEUTRAL,1,35,4951.2825,4983.93375,4967.608125,32.65125,42.750558,5030.72,63.111875,False,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4951.282500 | 4953.282500 | 4955.161250 | 4956.282500 | 4957.933750 | 4959.282500 | 4959.933750 | 4961.282500 | 4961.812500 | 4962.933750 | 4964.000000 | 4964.250000 | 4964.282500 | 4964.282500 | 4964.500000 | 4965.933750 | 4967.282500 | 4967.608125 | 4967.704896 | 4967.933750 | 4969.282500 | 4970.750000 | 4970.933750 | 4970.933750 | 4971.000000 | 4971.250000 | 4972.282500 | 4973.933750 | 4974.356145 | 4975.282500 | 4975.933750 | 4977.282500 | 4978.933750 | 4981.933750 | 4983.933750,35,1
2026-02-19,2026-02-18,L5,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4977.24,PREV_CLOSE_PROXY,,NEUTRAL,2,17,4951.2825,4977.2825,4964.2825,26.0,61.418256,5000.02,35.7375,False,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4951.282500 | 4953.282500 | 4953.473750 | 4956.282500 | 4959.282500 | 4961.282500 | 4964.000000 | 4964.250000 | 4964.282500 | 4964.282500 | 4964.500000 | 4965.977500 | 4967.282500 | 4969.282500 | 4972.282500 | 4975.282500 | 4977.282500,17,1
2026-02-19,2026-02-18,L5,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4977.24,PREV_CLOSE_PROXY,,NEUTRAL,1,17,4919.585,4945.585,4932.585,26.0,43.034043,5000.02,67.435,False,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4919.585000 | 4921.585000 | 4921.776250 | 4924.585000 | 4927.585000 | 4929.585000 | 4932.250000 | 4932.500000 | 4932.585000 | 4932.585000 | 4932.750000 | 4934.280000 | 4935.585000 | 4937.585000 | 4940.585000 | 4943.585000 | 4945.585000,17,2
2026-02-19,2026-02-18,L6,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4977.24,PREV_CLOSE_PROXY,,NEUTRAL,2,17,4932.8825,4960.585,4946.73375,27.7025,72.815013,4972.89,26.15625,False,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4932.882500 | 4934.585000 | 4936.585000 | 4939.585000 | 4942.585000 | 4944.585000 | 4947.250000 | 4947.500000 | 4947.585000 | 4947.585000 | 4947.750000 | 4949.258296 | 4950.585000 | 4952.585000 | 4955.585000 | 4958.585000 | 4960.585000,17,1
2026-02-19,2026-02-18,L6,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4977.24,PREV_CLOSE_PROXY,,NEUTRAL,1,17,4891.750781,4919.453281,4905.602031,27.7025,57.940888,4972.89,67.287969,False,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4891.750781 | 4893.453281 | 4895.453281 | 4898.453281 | 4901.453281 | 4903.453281 | 4906.250000 | 4906.453281 | 4906.453281 | 4906.500000 | 4906.750000 | 4908.126577 | 4909.453281 | 4911.453281 | 4914.453281 | 4917.453281 | 4919.453281,17,2
2026-02-19,2026-02-18,L7,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4977.24,PREV_CLOSE_PROXY,,NEUTRAL,2,17,4919.585,4945.585,4932.585,26.0,62.997005,4944.55,11.965,False,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4919.585000 | 4921.585000 | 4924.585000 | 4925.306250 | 4927.585000 | 4929.585000 | 4932.250000 | 4932.416250 | 4932.500000 | 4932.585000 | 4932.585000 | 4932.750000 | 4935.585000 | 4937.585000 | 4940.585000 | 4943.585000 | 4945.585000,17,1
2026-02-19,2026-02-18,L7,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4977.24,PREV_CLOSE_PROXY,,NEUTRAL,1,17,4864.53875,4890.53875,4877.53875,26.0,61.433458,4944.55,67.01125,False,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4864.538750 | 4866.538750 | 4869.538750 | 4870.260000 | 4872.538750 | 4874.538750 | 4877.250000 | 4877.370000 | 4877.500000 | 4877.538750 | 4877.538750 | 4877.750000 | 4880.538750 | 4882.538750 | 4885.538750 | 4888.538750 | 4890.538750,17,2
2026-02-20,2026-02-19,L4,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4995.96,PREV_CLOSE_PROXY,,NEUTRAL,1,71,4982.96,5042.3525,5012.65625,59.3925,71.733072,5017.88,5.22375,False,False,True,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4982.960000 | 4984.960000 | 4987.960000 | 4990.960000 | 4992.960000 | 4995.628125 | 4995.750000 | 4995.960000 | 4995.960000 | 4996.000000 | 4996.250000 | 4997.628125 | 4998.960000 | 4999.256250 | 4999.382396 | 5000.628125 | 5000.960000 | 5002.294063 | 5003.628125 | 5003.960000 | 5005.628125 | 5006.960000 | 5008.500000 | 5008.628125 | 5008.628125 | 5008.750000 | 5008.960000 | 5009.000000 | 5009.250000 | 5011.250000 | 5011.628125 | 5011.924375 | 5012.050521 | 5013.628125 | 5014.250000 | 5015.439062 | 5016.352500 | 5016.628125 | 5017.250000 | 5018.352500 | 5019.250000 | 5019.628125 | 5021.352500 | 5021.628125 | 5022.000000 | 5022.250000 | 5022.250000 | 5022.250000 | 5022.500000 | 5024.352500 | 5025.250000 | 5025.546250 | 5025.672395 | 5025.801250 | 5026.352500 | 5027.250000 | 5029.000000 | 5029.250000 | 5029.352500 | 5029.352500 | 5029.500000 | 5030.250000 | 5032.352500 | 5032.648750 | 5032.774896 | 5033.250000 | 5034.352500 | 5035.250000 | 5037.352500 | 5040.352500 | 5042.352500,71,1
2026-02-20,2026-02-19,L5,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4995.96,PREV_CLOSE_PROXY,,NEUTRAL,1,71,4970.87244,5019.455,4995.16372,48.58256,75.030197,4995.03,0.13372,True,True,True,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4970.872440 | 4972.872440 | 4975.872440 | 4978.872440 | 4979.956667 | 4980.872440 | 4981.956667 | 4983.500000 | 4983.750000 | 4983.872440 | 4983.872440 | 4984.000000 | 4984.956667 | 4985.567440 | 4986.352500 | 4986.872440 | 4987.800919 | 4987.956667 | 4988.352500 | 4988.414554 | 4988.872440 | 4989.956667 | 4991.352500 | 4991.872440 | 4992.750000 | 4992.956667 | 4992.956667 | 4993.000000 | 4993.250000 | 4993.455000 | 4994.352500 | 4994.651667 | 4994.872440 | 4995.455000 | 4995.956667 | 4996.154583 | 4996.352500 | 4996.872440 | 4996.885146 | 4997.956667 | 4998.455000 | 4999.000000 | 4999.250000 | 4999.352500 | 4999.352500 | 4999.500000 | 5000.956667 | 5001.047500 | 5001.455000 | 5002.352500 | 5002.903750 | 5003.280978 | 5003.455000 | 5003.956667 | 5004.352500 | 5005.956667 | 5006.250000 | 5006.455000 | 5006.455000 | 5006.500000 | 5006.750000 | 5007.352500 | 5008.150000 | 5009.455000 | 5010.352500 | 5010.383478 | 5011.455000 | 5012.352500 | 5014.455000 | 5017.455000 | 5019.455000,71,1
2026-02-20,2026-02-19,L6,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4995.96,PREV_CLOSE_PROXY,,NEUTRAL,1,53,4963.25625,5006.7075,4984.981875,43.45125,79.090674,4965.99,18.991875,False,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4963.256250 | 4965.256250 | 4968.256250 | 4971.187380 | 4971.256250 | 4973.187380 | 4973.256250 | 4976.000000 | 4976.187380 | 4976.250000 | 4976.256250 | 4976.256250 | 4976.500000 | 4977.929546 | 4979.187380 | 4979.256250 | 4980.221815 | 4980.707500 | 4981.187380 | 4981.256250 | 4981.957060 | 4982.707500 | 4984.000000 | 4984.187380 | 4984.187380 | 4984.250000 | 4984.256250 | 4984.500000 | 4985.707500 | 4985.860676 | 4987.187380 | 4987.256250 | 4988.707500 | 4988.947440 | 4989.187380 | 4989.256250 | 4989.888190 | 4990.707500 | 4992.187380 | 4993.500000 | 4993.707500 | 4993.707500 | 4993.750000 | 4994.000000 | 4995.187380 | 4995.380796 | 4996.707500 | 4997.187380 | 4998.707500 | 4999.408310 | 5001.707500 | 5004.707500 | 5006.707500,53,1
2026-02-20,2026-02-19,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4995.96,PREV_CLOSE_PROXY,,NEUTRAL,2,35,4952.00625,4987.281875,4969.644062,35.275625,75.165324,4935.99,33.654062,False,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4952.006250 | 4954.006250 | 4957.006250 | 4960.006250 | 4961.281875 | 4962.006250 | 4963.281875 | 4964.750000 | 4964.851875 | 4965.000000 | 4965.006250 | 4965.006250 | 4965.250000 | 4966.281875 | 4968.006250 | 4969.281875 | 4969.644062 | 4969.765000 | 4970.006250 | 4971.281875 | 4973.006250 | 4974.000000 | 4974.127500 | 4974.250000 | 4974.281875 | 4974.281875 | 4974.500000 | 4976.006250 | 4977.281875 | 4978.006250 | 4979.040625 | 4979.281875 | 4982.281875 | 4985.281875 | 4987.281875,35,1
2026-02-20,2026-02-19,L7,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4995.96,PREV_CLOSE_PROXY,,NEUTRAL,1,35,4883.31375,4932.21125,4907.7625,48.8975,51.388056,4935.99,28.2275,False,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4883.313750 | 4885.313750 | 4888.313750 | 4891.313750 | 4893.313750 | 4896.000000 | 4896.159375 | 4896.250000 | 4896.313750 | 4896.313750 | 4896.500000 | 4899.313750 | 4901.072500 | 4901.313750 | 4904.313750 | 4906.211250 | 4907.313750 | 4907.762500 | 4908.211250 | 4909.313750 | 4911.211250 | 4914.211250 | 4916.211250 | 4919.000000 | 4919.056875 | 4919.211250 | 4919.211250 | 4919.250000 | 4919.500000 | 4922.211250 | 4923.970000 | 4924.211250 | 4927.211250 | 4930.211250 | 4932.211250,35,2
2026-02-23,2026-02-20,L4,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5107.8,PREV_CLOSE_PROXY,,NEUTRAL,2,17,5124.96,5150.96,5137.96,26.0,57.542725,5150.72,12.76,False,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,5124.960000 | 5126.960000 | 5128.838750 | 5129.960000 | 5132.960000 | 5134.960000 | 5137.750000 | 5137.960000 | 5137.960000 | 5138.000000 | 5138.250000 | 5140.960000 | 5141.256250 | 5142.960000 | 5145.960000 | 5148.960000 | 5150.960000,17,1
2026-02-23,2026-02-20,L4,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5107.8,PREV_CLOSE_PROXY,,NEUTRAL,1,35,5055.92,5092.4,5074.16,36.48,37.529671,5150.72,76.56,False,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,5055.920000 | 5057.920000 | 5059.798750 | 5060.920000 | 5063.920000 | 5065.920000 | 5066.400000 | 5068.400000 | 5068.750000 | 5068.920000 | 5068.920000 | 5069.000000 | 5069.250000 | 5070.278750 | 5071.400000 | 5071.920000 | 5072.216250 | 5073.920000 | 5074.160000 | 5074.400000 | 5076.400000 | 5076.920000 | 5079.250000 | 5079.400000 | 5079.400000 | 5079.500000 | 5079.750000 | 5079.920000 | 5081.920000 | 5082.400000 | 5082.696250 | 5084.400000 | 5087.400000 | 5090.400000 | 5092.400000,35,2
2026-02-23,2026-02-20,L5,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5107.8,PREV_CLOSE_PROXY,,NEUTRAL,1,53,5031.88,5111.92,5071.9,80.04,48.386597,5126.12,54.22,False,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,5031.880000 | 5033.880000 | 5034.071250 | 5036.880000 | 5039.880000 | 5041.880000 | 5044.750000 | 5044.880000 | 5044.880000 | 5045.000000 | 5045.250000 | 5046.575000 | 5047.880000 | 5049.880000 | 5052.880000 | 5055.880000 | 5055.920000 | 5056.900000 | 5057.880000 | 5057.920000 | 5058.111250 | 5060.920000 | 5063.920000 | 5065.920000 | 5068.750000 | 5068.920000 | 5068.920000 | 5069.000000 | 5069.250000 | 5070.615000 | 5071.920000 | 5073.920000 | 5076.920000 | 5079.920000 | 5081.920000 | 5083.920000 | 5085.920000 | 5087.920000 | 5088.111250 | 5090.920000 | 5093.920000 | 5095.920000 | 5098.750000 | 5098.920000 | 5098.920000 | 5099.000000 | 5099.250000 | 5100.615000 | 5101.920000 | 5103.920000 | 5106.920000 | 5109.920000 | 5111.920000,53,1
2026-02-23,2026-02-20,L6,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5107.8,PREV_CLOSE_PROXY,,NEUTRAL,2,35,5045.1775,5089.42,5067.29875,44.2425,70.059668,5102.34,35.04125,False,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,5045.177500 | 5046.880000 | 5048.880000 | 5051.880000 | 5054.880000 | 5056.880000 | 5059.750000 | 5059.880000 | 5059.880000 | 5060.000000 | 5060.250000 | 5061.457500 | 5061.717500 | 5062.880000 | 5063.420000 | 5064.880000 | 5065.420000 | 5067.880000 | 5068.150000 | 5068.420000 | 5070.880000 | 5071.420000 | 5072.880000 | 5073.420000 | 5076.250000 | 5076.420000 | 5076.420000 | 5076.500000 | 5076.750000 | 5077.997500 | 5079.420000 | 5081.420000 | 5084.420000 | 5087.420000 | 5089.420000,35,1
2026-02-23,2026-02-20,L6,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5107.8,PREV_CLOSE_PROXY,,NEUTRAL,1,17,5009.150791,5036.853291,5023.002041,27.7025,48.446317,5102.34,79.337959,False,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,5009.150791 | 5010.853291 | 5012.853291 | 5015.853291 | 5018.853291 | 5020.853291 | 5023.500000 | 5023.750000 | 5023.853291 | 5023.853291 | 5024.000000 | 5025.430791 | 5026.853291 | 5028.853291 | 5031.853291 | 5034.853291 | 5036.853291,17,2
2026-02-23,2026-02-20,L7,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5107.8,PREV_CLOSE_PROXY,,NEUTRAL,2,35,5031.88,5078.853333,5055.366667,46.973333,68.325558,5079.49,24.123333,False,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,5031.880000 | 5033.880000 | 5036.880000 | 5039.880000 | 5041.880000 | 5044.740000 | 5044.750000 | 5044.880000 | 5044.880000 | 5045.000000 | 5045.250000 | 5047.223125 | 5047.880000 | 5049.880000 | 5052.853333 | 5052.880000 | 5054.853333 | 5055.366667 | 5055.880000 | 5057.853333 | 5057.880000 | 5060.853333 | 5062.853333 | 5065.500000 | 5065.713333 | 5065.750000 | 5065.853333 | 5065.853333 | 5066.000000 | 5068.196458 | 5068.853333 | 5070.853333 | 5073.853333 | 5076.853333 | 5078.853333,35,1
2026-02-23,2026-02-20,L7,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5107.8,PREV_CLOSE_PROXY,,NEUTRAL,1,17,4988.32,5014.32,5001.32,26.0,54.498572,5079.49,78.17,False,False,False,MICRO_OFFSET | MID_GAP | ORIGINAL_CLUSTER | QUARTER_ROUNDING | RESIDUAL_LEVEL | RESIDUAL_REGIME_LEVEL,adjacent_cluster_midpoint | base_cluster | base_plus_+11 | base_plus_+13 | base_plus_+3 | base_plus_+5 | base_plus_+8 | base_plus_-11 | base_plus_-13 | base_plus_-3 | base_plus_-5 | base_plus_-8 | nearest_quarter_variant | prior_level_median_residual | prior_regime_level_median_residual,4988.320000 | 4990.320000 | 4993.320000 | 4996.320000 | 4998.320000 | 5001.000000 | 5001.180000 | 5001.250000 | 5001.320000 | 5001.320000 | 5001.500000 | 5003.663125 | 5004.320000 | 5006.320000 | 5009.320000 | 5012.320000 | 5014.320000,17,2
