level_date,level_name,published_rank_low_to_high,published_rank_high_to_low,published_level,formula_source,formula_anchor_family,formula_anchor_name,formula_candidate_score,reconstructed_level,signed_reconstruction_error,abs_reconstruction_error,reconstruction_within_3,reconstruction_within_5,nearest_anchor_family,nearest_anchor_name,nearest_anchor_abs_distance
2026-02-19,L10,2,10,4847.09,level_name,red_box_midline,red_mid_4,81.46875,4684.0975,162.9925,162.9925,False,False,red_box_quarter,red_box_2_75pct,0.44875
2026-02-19,L9,3,9,4874.51,level_name,red_box_quarter,red_box_4_25pct,70.301562,4707.44625,167.06375,167.06375,False,False,prior_range_fraction,prev_range_0.125,0.72125
2026-02-19,L8,4,8,4910.85,level_name,prior_range_fraction,prev_range_0.25,80.7125,4893.3875,17.4625,17.4625,False,False,prior_range_fraction,prev_range_0.382,3.23378
2026-02-19,L7,5,7,4944.55,level_name,red_box_quarter,red_box_2_25pct,94.43125,4894.23625,50.31375,50.31375,False,False,prior_hlc,previous_pivot_hlc3,2.92
2026-02-19,L6,6,6,4972.89,level_name,prior_hlc,previous_pivot_hlc3,92.570834,4947.47,25.42,25.42,False,False,prior_range_fraction,prev_range_0.75,1.1075
2026-02-19,L5,7,5,5000.02,level_name,green_box_edge,green_edge_1,94.7375,4947.585,52.435,52.435,False,False,green_box_midline,green_mid_2,5.7375
2026-02-19,L4,8,4,5030.72,level_name,green_box_edge,green_edge_1,95.25,4947.585,83.135,83.135,False,False,green_box_edge,green_edge_2,10.26
2026-02-19,L3,9,3,5056.67,level_name,prior_range_fraction,prev_range_0.875,85.240625,4991.38125,65.28875,65.28875,False,False,green_box_quarter,green_box_3_25pct,7.65875
2026-02-19,L2,10,2,5079.43,level_name,prior_range_fraction,prev_range_0.875,91.7625,4991.38125,88.04875,88.04875,False,False,green_box_midline,green_mid_3,8.2475
2026-02-19,L1,11,1,5102.34,level_name,green_box_quarter,green_box_2_75pct,74.274816,5017.63125,84.70875,84.70875,False,False,green_box_quarter,green_box_3_75pct,8.68625
2026-02-20,L10,1,10,4847.09,level_name,red_box_midline,red_mid_4,81.46875,4861.9675,-14.8775,14.8775,False,False,red_box_quarter,red_box_4_75pct,3.42875
2026-02-20,L9,2,9,4874.51,level_name,red_box_quarter,red_box_4_25pct,70.301562,4873.41625,1.09375,1.09375,True,True,red_box_quarter,red_box_4_25pct,1.09375
2026-02-20,L8,3,8,4906.4,level_name,prior_range_fraction,prev_range_0.25,80.7125,4976.0575,-69.6575,69.6575,False,False,red_box_midline,red_mid_3,1.3625
2026-02-20,L7,4,7,4935.99,level_name,red_box_quarter,red_box_2_25pct,94.43125,4965.00625,-29.01625,29.01625,False,False,red_box_edge,red_edge_2,5.33
2026-02-20,L6,5,6,4965.99,level_name,prior_hlc,previous_pivot_hlc3,92.570834,4992.956667,-26.966667,26.966667,False,False,red_box_quarter,red_box_2_25pct,0.98375
2026-02-20,L5,6,5,4995.03,level_name,green_box_edge,green_edge_1,94.7375,5006.455,-11.425,11.425,False,False,green_box_quarter,green_box_1_75pct,0.02375
2026-02-20,L4,7,4,5017.88,level_name,green_box_edge,green_edge_1,95.25,5006.455,11.425,11.425,False,False,green_box_quarter,green_box_2_25pct,0.02375
2026-02-20,L3,8,3,5043.23,level_name,prior_range_fraction,prev_range_0.875,85.240625,5014.55125,28.67875,28.67875,False,False,green_box_quarter,green_box_2_75pct,2.42875
2026-02-20,L2,9,2,5071.15,level_name,prior_range_fraction,prev_range_0.875,91.7625,5014.55125,56.59875,56.59875,False,False,green_box_midline,green_mid_3,3.9975
2026-02-20,L1,10,1,5102.34,level_name,green_box_quarter,green_box_2_75pct,74.274816,5040.80125,61.53875,61.53875,False,False,green_box_edge,green_edge_3,4.295
2026-02-23,L11,1,11,4979.7,level_name,red_box_quarter,red_box_3_75pct,61.475,4893.24,86.46,86.46,False,False,prior_hlc,previous_low,2.1
2026-02-23,L10,2,10,5006.11,level_name,red_box_midline,red_mid_4,81.46875,4834.68,171.43,171.43,False,False,red_box_quarter,red_box_2_25pct,4.25
2026-02-23,L9,3,9,5029.86,level_name,red_box_quarter,red_box_4_25pct,70.301562,4854.2,175.66,175.66,False,False,red_box_edge,red_edge_1,0.02
2026-02-23,L8,4,8,5053.03,level_name,prior_range_fraction,prev_range_0.25,80.7125,5013.34,39.69,39.69,False,False,red_box_quarter,red_box_1_75pct,3.63
2026-02-23,L7,5,7,5079.49,level_name,red_box_quarter,red_box_2_25pct,94.43125,5010.36,69.13,69.13,False,False,green_box_quarter,green_box_2_25pct,0.09
2026-02-23,L6,6,6,5102.34,level_name,prior_hlc,previous_pivot_hlc3,92.570834,5065.853333,36.486667,36.486667,False,False,green_box_midline,green_mid_2,3.42
2026-02-23,L5,7,5,5126.12,level_name,green_box_edge,green_edge_1,94.7375,5059.88,66.24,66.24,False,False,green_box_quarter,green_box_2_75pct,7.68
2026-02-23,L4,8,4,5150.72,level_name,green_box_edge,green_edge_1,95.25,5059.88,90.84,90.84,False,False,green_box_quarter,green_box_3_25pct,6.76
2026-02-23,L3,9,3,5176.62,level_name,prior_range_fraction,prev_range_0.875,85.240625,5092.19,84.43,84.43,False,False,green_box_midline,green_mid_3,0.38
2026-02-23,L2,10,2,5202.51,level_name,prior_range_fraction,prev_range_0.875,91.7625,5092.19,110.32,110.32,False,False,green_box_quarter,green_box_3_75pct,5.99
2026-02-23,L1,11,1,5228.41,level_name,green_box_quarter,green_box_2_75pct,74.274816,5118.44,109.97,109.97,False,False,green_box_quarter,green_box_4_25pct,7.15
2026-02-24,L11,1,11,5058.76,level_name,red_box_quarter,red_box_3_75pct,61.475,5006.06375,52.69625,52.69625,False,False,red_box_edge,red_edge_2,10.51
2026-02-24,L10,2,10,5090.82,level_name,red_box_midline,red_mid_4,81.46875,4942.8575,147.9625,147.9625,False,False,red_box_quarter,red_box_2_75pct,0.48125
2026-02-24,L9,3,9,5123.03,level_name,red_box_quarter,red_box_4_25pct,70.301562,4963.92625,159.10375,159.10375,False,False,green_box_quarter,green_box_1_25pct,2.69125
2026-02-24,L8,4,8,5147.05,level_name,prior_range_fraction,prev_range_0.25,80.7125,5133.9075,13.1425,13.1425,False,False,prior_range_fraction,prev_range_0.333333,1.596713
2026-02-24,L7,5,7,5176.62,level_name,red_box_quarter,red_box_2_25pct,94.43125,5132.47625,44.14375,44.14375,False,False,red_box_quarter,red_box_1_75pct,2.00625
2026-02-24,L6,6,6,5205.3,level_name,prior_hlc,previous_pivot_hlc3,92.570834,5188.196667,17.103333,17.103333,False,False,green_box_quarter,green_box_2_25pct,0.68625
2026-02-24,L5,7,5,5234.73,level_name,green_box_edge,green_edge_1,94.7375,5183.545,51.185,51.185,False,False,prior_hlc,previous_high,3.09
2026-02-24,L4,8,4,5263.54,level_name,green_box_edge,green_edge_1,95.25,5183.545,79.995,79.995,False,False,green_box_edge,green_edge_2,4.28
2026-02-24,L3,9,3,5294.6,level_name,prior_range_fraction,prev_range_0.875,85.240625,5220.50125,74.09875,74.09875,False,False,green_box_quarter,green_box_3_25pct,5.71125
2026-02-24,L2,10,2,5327.69,level_name,prior_range_fraction,prev_range_0.875,91.7625,5220.50125,107.18875,107.18875,False,False,green_box_quarter,green_box_3_75pct,3.33625
2026-02-24,L1,11,1,5361.79,level_name,green_box_quarter,green_box_2_75pct,74.274816,5246.75125,115.03875,115.03875,False,False,green_box_edge,green_edge_3,9.695
2026-02-25,L11,1,11,5002.25,level_name,red_box_quarter,red_box_3_75pct,61.475,4992.37625,9.87375,9.87375,False,False,red_box_quarter,red_box_3_75pct,9.87375
2026-02-25,L10,2,10,5040.31,level_name,red_box_midline,red_mid_4,81.46875,4922.2025,118.1075,118.1075,False,False,red_box_quarter,red_box_3_25pct,1.15125
2026-02-25,L9,3,9,5076.9,level_name,red_box_quarter,red_box_4_25pct,70.301562,4945.59375,131.30625,131.30625,False,False,red_box_quarter,red_box_2_75pct,9.04125
2026-02-25,L8,4,8,5108.63,level_name,prior_range_fraction,prev_range_0.25,80.7125,5131.8325,-23.2025,23.2025,False,False,red_box_midline,red_mid_2,0.7025
2026-02-25,L7,5,7,5141.24,level_name,red_box_quarter,red_box_2_25pct,94.43125,5132.72375,8.51625,8.51625,False,False,green_box_midline,green_mid_1,1.9075
2026-02-25,L6,6,6,5174.66,level_name,prior_hlc,previous_pivot_hlc3,92.570834,5161.996667,12.663333,12.663333,False,False,prior_hlc,previous_mid,3.545
2026-02-25,L5,7,5,5210.99,level_name,green_box_edge,green_edge_1,94.7375,5186.115,24.875,24.875,False,False,prior_range_fraction,prev_range_0.75,0.5925
2026-02-25,L4,8,4,5252.87,level_name,green_box_edge,green_edge_1,95.25,5186.115,66.755,66.755,False,False,prior_hlc,previous_high,3.19
2026-02-25,L3,9,3,5291.72,level_name,prior_range_fraction,prev_range_0.875,85.240625,5230.03875,61.68125,61.68125,False,False,green_box_quarter,green_box_3_25pct,11.35125
2026-02-25,L2,10,2,5327.69,level_name,prior_range_fraction,prev_range_0.875,91.7625,5230.03875,97.65125,97.65125,False,False,green_box_midline,green_mid_3,1.2275
2026-02-25,L1,11,1,5361.79,level_name,green_box_quarter,green_box_2_75pct,74.274816,5256.28875,105.50125,105.50125,False,False,green_box_edge,green_edge_3,11.455
2026-02-26,L8,1,8,5002.56,level_name,prior_range_fraction,prev_range_0.25,80.7125,5145.8075,-143.2475,143.2475,False,False,red_box_midline,red_mid_4,5.0425
2026-02-26,L7,2,7,5042.41,level_name,red_box_quarter,red_box_2_25pct,94.43125,5139.03125,-96.62125,96.62125,False,False,red_box_quarter,red_box_3_75pct,2.27875
2026-02-26,L6,3,6,5092.49,level_name,prior_hlc,previous_pivot_hlc3,92.570834,5168.116667,-75.626667,75.626667,False,False,red_box_edge,red_edge_2,0.63
2026-02-26,L5,4,5,5128.94,level_name,green_box_edge,green_edge_1,94.7375,5184.755,-55.815,55.815,False,False,prior_range_fraction,prev_range_0.125,4.89375
2026-02-26,L4,5,4,5167.75,level_name,green_box_edge,green_edge_1,95.25,5184.755,-17.005,17.005,False,False,prior_hlc,previous_pivot_hlc3,0.366667
2026-02-26,L3,6,3,5206.55,level_name,prior_range_fraction,prev_range_0.875,85.240625,5205.67625,0.87375,0.87375,True,True,prior_range_fraction,prev_range_0.875,0.87375
2026-02-26,L2,7,2,5248.24,level_name,prior_range_fraction,prev_range_0.875,91.7625,5205.67625,42.56375,42.56375,False,False,green_box_edge,green_edge_2,0.59
2026-02-26,L1,8,1,5283.09,level_name,green_box_quarter,green_box_2_75pct,74.274816,5231.92625,51.16375,51.16375,False,False,green_box_midline,green_mid_3,3.9925
2026-02-27,L9,1,9,4988.52,level_name,red_box_quarter,red_box_4_25pct,70.301562,5034.31,-45.79,45.79,False,False,red_box_edge,red_edge_4,6.28
2026-02-27,L8,2,8,5035.58,level_name,prior_range_fraction,prev_range_0.25,80.7125,5149.0,-113.42,113.42,False,False,red_box_quarter,red_box_4_25pct,1.27
2026-02-27,L7,3,7,5082.63,level_name,red_box_quarter,red_box_2_25pct,94.43125,5139.67,-57.04,57.04,False,False,red_box_quarter,red_box_3_25pct,4.36
2026-02-27,L6,4,6,5120.49,level_name,prior_hlc,previous_pivot_hlc3,92.570834,5173.56,-53.07,53.07,False,False,red_box_midline,red_mid_2,6.01
2026-02-27,L5,5,5,5159.15,level_name,green_box_edge,green_edge_1,94.7375,5182.84,-23.69,23.69,False,False,prior_range_fraction,prev_range_0.382,0.20248
2026-02-27,L4,6,4,5200.74,level_name,green_box_edge,green_edge_1,95.25,5182.84,17.9,17.9,False,False,prior_range_fraction,prev_range_0.875,4.64
2026-02-27,L3,7,3,5239.14,level_name,prior_range_fraction,prev_range_0.875,85.240625,5196.1,43.04,43.04,False,False,green_box_edge,green_edge_2,3.62
2026-02-27,L2,8,2,5275.89,level_name,prior_range_fraction,prev_range_0.875,91.7625,5196.1,79.79,79.79,False,False,green_box_quarter,green_box_3_75pct,0.86
2026-02-27,L1,9,1,5314.74,level_name,green_box_quarter,green_box_2_75pct,74.274816,5222.35,92.39,92.39,False,False,green_box_midline,green_mid_4,0.2
2026-03-02,L11,1,11,5120.89,level_name,red_box_quarter,red_box_3_75pct,61.475,5082.99,37.9,37.9,False,False,red_box_quarter,red_box_3_25pct,1.92
2026-03-02,L10,2,10,5154.88,level_name,red_box_midline,red_mid_4,81.46875,5029.02,125.86,125.86,False,False,red_box_quarter,red_box_2_75pct,0.07
2026-03-02,L9,3,9,5191.24,level_name,red_box_quarter,red_box_4_25pct,70.301562,5047.01,144.23,144.23,False,False,red_box_quarter,red_box_2_25pct,0.31
2026-03-02,L8,4,8,5223.68,level_name,prior_range_fraction,prev_range_0.25,80.7125,5195.44,28.24,28.24,False,False,prior_hlc,previous_mid,0.24
2026-03-02,L7,5,7,5256.98,level_name,red_box_quarter,red_box_2_25pct,94.43125,5190.93,66.05,66.05,False,False,green_box_quarter,green_box_2_25pct,0.07
2026-03-02,L6,6,6,5290.73,level_name,prior_hlc,previous_pivot_hlc3,92.570834,5242.613333,48.116667,48.116667,False,False,green_box_quarter,green_box_2_75pct,2.16
2026-03-02,L5,7,5,5326.06,level_name,green_box_edge,green_edge_1,94.7375,5238.92,87.14,87.14,False,False,green_box_quarter,green_box_3_25pct,2.81
2026-03-02,L4,8,4,5367.98,level_name,green_box_edge,green_edge_1,95.25,5238.92,129.06,129.06,False,False,green_box_quarter,green_box_3_75pct,3.13
2026-03-02,L3,9,3,5417.34,level_name,prior_range_fraction,prev_range_0.875,85.240625,5266.64,150.7,150.7,False,False,green_box_midline,green_mid_4,1.48
2026-03-02,L2,10,2,5462.94,level_name,prior_range_fraction,prev_range_0.875,91.7625,5266.64,196.3,196.3,False,False,green_box_edge,green_edge_4,8.14
2026-03-02,L1,11,1,5510.63,level_name,green_box_quarter,green_box_2_75pct,74.274816,5292.89,217.74,217.74,False,False,green_box_edge,green_edge_4,55.83
2026-03-03,L10,1,10,5113.22,level_name,red_box_midline,red_mid_4,81.46875,5090.0,23.22,23.22,False,False,red_box_quarter,red_box_4_25pct,0.29
2026-03-03,L9,2,9,5143.6,level_name,red_box_quarter,red_box_4_25pct,70.301562,5113.51,30.09,30.09,False,False,red_box_edge,red_edge_3,6.58
2026-03-03,L8,3,8,5176.19,level_name,prior_range_fraction,prev_range_0.25,80.7125,5300.58,-124.39,124.39,False,False,red_box_midline,red_mid_3,7.85
2026-03-03,L7,4,7,5213.93,level_name,red_box_quarter,red_box_2_25pct,94.43125,5301.59,-87.66,87.66,False,False,red_box_quarter,red_box_3_25pct,6.38
2026-03-03,L6,5,6,5249.62,level_name,prior_hlc,previous_pivot_hlc3,92.570834,5334.013333,-84.393333,84.393333,False,False,red_box_quarter,red_box_2_75pct,4.95
2026-03-03,L5,6,5,5286.64,level_name,green_box_edge,green_edge_1,94.7375,5355.1,-68.46,68.46,False,False,green_box_quarter,green_box_1_25pct,2.07
2026-03-03,L4,7,4,5324.04,level_name,green_box_edge,green_edge_1,95.25,5355.1,-31.06,31.06,False,False,red_box_edge,red_edge_1,1.06
2026-03-03,L3,8,3,5365.22,level_name,prior_range_fraction,prev_range_0.875,85.240625,5399.38,-34.16,34.16,False,False,prior_range_fraction,prev_range_0.666667,1.226719
2026-03-03,L2,9,2,5408.18,level_name,prior_range_fraction,prev_range_0.875,91.7625,5399.38,8.8,8.8,False,False,green_box_midline,green_mid_2,6.06
2026-03-03,L1,10,1,5422.84,level_name,green_box_quarter,green_box_2_75pct,74.274816,5425.63,-2.79,2.79,True,True,green_box_quarter,green_box_2_75pct,2.79
2026-03-04,L9,1,9,4944.32,level_name,red_box_quarter,red_box_4_25pct,70.301562,4707.77625,236.54375,236.54375,False,False,red_box_edge,red_edge_2,21.95
2026-03-04,L8,2,8,4978.64,level_name,prior_range_fraction,prev_range_0.25,80.7125,5092.1675,-113.5275,113.5275,False,False,red_box_edge,red_edge_2,12.37
2026-03-04,L7,3,7,5012.24,level_name,red_box_quarter,red_box_2_25pct,94.43125,5121.36625,-109.12625,109.12625,False,False,red_box_quarter,red_box_2_75pct,5.72875
2026-03-04,L6,4,6,5043.41,level_name,prior_hlc,previous_pivot_hlc3,92.570834,5154.79,-111.38,111.38,False,False,prior_range_fraction,prev_range_0.125,0.80875
2026-03-04,L5,5,5,5078.76,level_name,green_box_edge,green_edge_1,94.7375,5203.065,-124.305,124.305,False,False,red_box_midline,red_mid_2,9.0925
2026-03-04,L4,6,4,5112.47,level_name,green_box_edge,green_edge_1,95.25,5203.065,-90.595,90.595,False,False,red_box_quarter,red_box_2_25pct,8.89625
2026-03-04,L3,7,3,5139.55,level_name,prior_range_fraction,prev_range_0.875,85.240625,5331.91125,-192.36125,192.36125,False,False,prior_range_fraction,prev_range_0.382,3.25138
2026-03-04,L2,8,2,5170.57,level_name,prior_range_fraction,prev_range_0.875,91.7625,5331.91125,-161.34125,161.34125,False,False,red_box_edge,red_edge_1,2.495
2026-03-04,L1,9,1,5205.18,level_name,green_box_quarter,green_box_2_75pct,74.274816,5358.16125,-152.98125,152.98125,False,False,green_box_edge,green_edge_1,2.115
2026-03-05,L9,1,9,5005.51,level_name,red_box_quarter,red_box_4_25pct,70.301562,4958.9275,46.5825,46.5825,False,False,red_box_quarter,red_box_3_75pct,8.5575
2026-03-05,L8,2,8,5033.87,level_name,prior_range_fraction,prev_range_0.25,80.7125,5114.515,-80.645,80.645,False,False,red_box_quarter,red_box_3_25pct,1.1075
2026-03-05,L7,3,7,5066.73,level_name,red_box_quarter,red_box_2_25pct,94.43125,5111.0275,-44.2975,44.2975,False,False,red_box_quarter,red_box_2_75pct,6.2725
2026-03-05,L6,4,6,5103.66,level_name,prior_hlc,previous_pivot_hlc3,92.570834,5143.726667,-40.066667,40.066667,False,False,green_box_quarter,green_box_1_25pct,0.6575
2026-03-05,L5,5,5,5139.59,level_name,green_box_edge,green_edge_1,94.7375,5160.04,-20.45,20.45,False,False,green_box_quarter,green_box_1_75pct,1.4375
2026-03-05,L4,6,4,5173.51,level_name,green_box_edge,green_edge_1,95.25,5160.04,13.47,13.47,False,False,prior_range_fraction,prev_range_0.75,2.055
2026-03-05,L3,7,3,5204.13,level_name,prior_range_fraction,prev_range_0.875,85.240625,5190.8275,13.3025,13.3025,False,False,prior_hlc,previous_high,1.96
2026-03-05,L2,8,2,5237.83,level_name,prior_range_fraction,prev_range_0.875,91.7625,5190.8275,47.0025,47.0025,False,False,green_box_edge,green_edge_2,1.74
2026-03-05,L1,9,1,5263.89,level_name,green_box_quarter,green_box_2_75pct,74.274816,5217.0775,46.8125,46.8125,False,False,green_box_quarter,green_box_3_25pct,8.7875
2026-03-06,L8,1,8,4975.77,level_name,prior_range_fraction,prev_range_0.25,80.7125,5087.03,-111.26,111.26,False,False,red_box_midline,red_mid_3,1.82
2026-03-06,L7,2,7,5004.85,level_name,red_box_quarter,red_box_2_25pct,94.43125,5086.265,-81.415,81.415,False,False,red_box_quarter,red_box_3_25pct,5.525
2026-03-06,L6,3,6,5039.06,level_name,prior_hlc,previous_pivot_hlc3,92.570834,5109.006667,-69.946667,69.946667,False,False,red_box_quarter,red_box_2_75pct,3.735
2026-03-06,L5,4,5,5070.97,level_name,green_box_edge,green_edge_1,94.7375,5138.0,-67.03,67.03,False,False,green_box_quarter,green_box_1_25pct,1.825
2026-03-06,L4,5,4,5105.9,level_name,green_box_edge,green_edge_1,95.25,5138.0,-32.1,32.1,False,False,prior_range_fraction,prev_range_0.382,0.12216
2026-03-06,L3,6,3,5139.25,level_name,prior_range_fraction,prev_range_0.875,85.240625,5176.955,-37.705,37.705,False,False,prior_range_fraction,prev_range_0.618,0.72784
2026-03-06,L2,7,2,5174.93,level_name,prior_range_fraction,prev_range_0.875,91.7625,5176.955,-2.025,2.025,True,True,red_box_quarter,red_box_1_25pct,1.725
2026-03-06,L1,8,1,5205.07,level_name,green_box_quarter,green_box_2_75pct,74.274816,5203.205,1.865,1.865,True,True,green_box_quarter,green_box_2_75pct,1.865
2026-03-09,L10,1,10,5013.5,level_name,red_box_midline,red_mid_4,81.46875,4924.74,88.76,88.76,False,False,red_box_quarter,red_box_3_25pct,0.54
2026-03-09,L9,2,9,5047.61,level_name,red_box_quarter,red_box_4_25pct,70.301562,4942.6,105.01,105.01,False,False,red_box_quarter,red_box_2_75pct,2.15
2026-03-09,L8,3,8,5080.19,level_name,prior_range_fraction,prev_range_0.25,80.7125,5090.12,-9.93,9.93,False,False,green_box_quarter,green_box_1_25pct,0.43
2026-03-09,L7,4,7,5108.7,level_name,red_box_quarter,red_box_2_25pct,94.43125,5085.48,23.22,23.22,False,False,prior_range_fraction,prev_range_0.382,3.67984
2026-03-09,L6,5,6,5140.78,level_name,prior_hlc,previous_pivot_hlc3,92.570834,5137.106667,3.673333,3.673333,False,True,red_box_midline,red_mid_1,1.72
2026-03-09,L5,6,5,5168.78,level_name,green_box_edge,green_edge_1,94.7375,5133.34,35.44,35.44,False,False,green_box_midline,green_mid_2,0.28
2026-03-09,L4,7,4,5198.3,level_name,green_box_edge,green_edge_1,95.25,5133.34,64.96,64.96,False,False,green_box_edge,green_edge_2,6.48
2026-03-09,L3,8,3,5226.3,level_name,prior_range_fraction,prev_range_0.875,85.240625,5160.67,65.63,65.63,False,False,green_box_quarter,green_box_3_25pct,3.66
2026-03-09,L2,9,2,5254.31,level_name,prior_range_fraction,prev_range_0.875,91.7625,5160.67,93.64,93.64,False,False,green_box_quarter,green_box_3_75pct,4.05
2026-03-09,L1,10,1,5282.82,level_name,green_box_quarter,green_box_2_75pct,74.274816,5186.92,95.9,95.9,False,False,green_box_edge,green_edge_3,6.6
2026-03-10,L9,1,9,5027.25,level_name,red_box_quarter,red_box_4_25pct,70.301562,4851.83375,175.41625,175.41625,False,False,prior_range_fraction,prev_range_0.125,10.56125
2026-03-10,L8,2,8,5057.79,level_name,prior_range_fraction,prev_range_0.25,80.7125,5060.6825,-2.8925,2.8925,True,True,prior_range_fraction,prev_range_0.25,2.8925
2026-03-10,L7,3,7,5088.85,level_name,red_box_quarter,red_box_2_25pct,94.43125,5064.80375,24.04625,24.04625,False,False,red_box_edge,red_edge_1,2.575
2026-03-10,L6,4,6,5116.85,level_name,prior_hlc,previous_pivot_hlc3,92.570834,5116.503333,0.346667,0.346667,True,True,prior_hlc,previous_pivot_hlc3,0.346667
2026-03-10,L5,5,5,5145.87,level_name,green_box_edge,green_edge_1,94.7375,5121.425,24.445,24.445,False,False,red_box_midline,red_mid_1,1.2025
2026-03-10,L4,6,4,5174.89,level_name,green_box_edge,green_edge_1,95.25,5121.425,53.465,53.465,False,False,prior_range_fraction,prev_range_0.875,0.14875
2026-03-10,L3,7,3,5202.38,level_name,prior_range_fraction,prev_range_0.875,85.240625,5175.03875,27.34125,27.34125,False,False,green_box_quarter,green_box_2_75pct,1.09125
2026-03-10,L2,8,2,5231.4,level_name,prior_range_fraction,prev_range_0.875,91.7625,5175.03875,56.36125,56.36125,False,False,green_box_edge,green_edge_2,3.49
2026-03-10,L1,9,1,5260.92,level_name,green_box_quarter,green_box_2_75pct,74.274816,5201.28875,59.63125,59.63125,False,False,green_box_quarter,green_box_3_25pct,6.38875
2026-03-11,L10,1,10,5083.36,level_name,red_box_midline,red_mid_4,81.46875,4974.2175,109.1425,109.1425,False,False,red_box_edge,red_edge_2,4.16
2026-03-11,L9,2,9,5109.2,level_name,red_box_quarter,red_box_4_25pct,70.301562,4993.10125,116.09875,116.09875,False,False,red_box_quarter,red_box_2_75pct,2.79625
2026-03-11,L8,3,8,5136.4,level_name,prior_range_fraction,prev_range_0.25,80.7125,5147.7875,-11.3875,11.3875,False,False,green_box_quarter,green_box_1_25pct,0.00375
2026-03-11,L7,4,7,5163.6,level_name,red_box_quarter,red_box_2_25pct,94.43125,5144.17125,19.42875,19.42875,False,False,prior_range_fraction,prev_range_0.382,0.16874
2026-03-11,L6,5,6,5189.44,level_name,prior_hlc,previous_pivot_hlc3,92.570834,5182.916667,6.523333,6.523333,False,False,prior_range_fraction,prev_range_0.618,2.90126
2026-03-11,L5,6,5,5222.07,level_name,green_box_edge,green_edge_1,94.7375,5193.055,29.015,29.015,False,False,prior_range_fraction,prev_range_0.875,1.38625
2026-03-11,L4,7,4,5249.95,level_name,green_box_edge,green_edge_1,95.25,5193.055,56.895,56.895,False,False,green_box_quarter,green_box_2_75pct,0.24375
2026-03-11,L3,8,3,5276.47,level_name,prior_range_fraction,prev_range_0.875,85.240625,5223.45625,53.01375,53.01375,False,False,green_box_edge,green_edge_2,7.88
2026-03-11,L2,9,2,5305.71,level_name,prior_range_fraction,prev_range_0.875,91.7625,5223.45625,82.25375,82.25375,False,False,green_box_midline,green_mid_3,0.6475
2026-03-11,L1,10,1,5334.27,level_name,green_box_quarter,green_box_2_75pct,74.274816,5249.70625,84.56375,84.56375,False,False,green_box_quarter,green_box_3_75pct,9.02875
2026-03-12,L10,1,10,5076.19,level_name,red_box_midline,red_mid_4,81.46875,5041.025,35.165,35.165,False,False,red_box_quarter,red_box_3_75pct,3.8425
2026-03-12,L9,2,9,5104.74,level_name,red_box_quarter,red_box_4_25pct,70.301562,5054.0275,50.7125,50.7125,False,False,red_box_quarter,red_box_3_25pct,1.2975
2026-03-12,L8,3,8,5126.27,level_name,prior_range_fraction,prev_range_0.25,80.7125,5167.545,-41.275,41.275,False,False,red_box_quarter,red_box_2_75pct,5.7725
2026-03-12,L7,4,7,5157.46,level_name,red_box_quarter,red_box_2_25pct,94.43125,5158.0475,-0.5875,0.5875,True,True,red_box_quarter,red_box_2_25pct,0.5875
2026-03-12,L6,5,6,5185.72,level_name,prior_hlc,previous_pivot_hlc3,92.570834,5182.686667,3.033333,3.033333,False,True,prior_hlc,previous_mid,0.33
2026-03-12,L5,6,5,5214.48,level_name,green_box_edge,green_edge_1,94.7375,5201.05,13.43,13.43,False,False,green_box_quarter,green_box_2_25pct,0.4275
2026-03-12,L4,7,4,5238.21,level_name,green_box_edge,green_edge_1,95.25,5201.05,37.16,37.16,False,False,green_box_quarter,green_box_2_75pct,1.8475
2026-03-12,L3,8,3,5264.16,level_name,prior_range_fraction,prev_range_0.875,85.240625,5213.8075,50.3525,50.3525,False,False,green_box_quarter,green_box_3_25pct,1.9025
2026-03-12,L2,9,2,5293.41,level_name,prior_range_fraction,prev_range_0.875,91.7625,5213.8075,79.6025,79.6025,False,False,green_box_quarter,green_box_3_75pct,1.3425
2026-03-12,L1,10,1,5319.91,level_name,green_box_quarter,green_box_2_75pct,74.274816,5240.0575,79.8525,79.8525,False,False,green_box_quarter,green_box_4_25pct,1.8375
2026-03-13,L9,1,9,4965.77,level_name,red_box_quarter,red_box_4_25pct,70.301562,4920.93625,44.83375,44.83375,False,False,red_box_quarter,red_box_3_75pct,3.17625
2026-03-13,L8,2,8,4989.28,level_name,prior_range_fraction,prev_range_0.25,80.7125,5089.2375,-99.9575,99.9575,False,False,red_box_midline,red_mid_3,5.8575
2026-03-13,L7,3,7,5023.5,level_name,red_box_quarter,red_box_2_25pct,94.43125,5087.56625,-64.06625,64.06625,False,False,red_box_edge,red_edge_2,1.58
2026-03-13,L6,4,6,5053.98,level_name,prior_hlc,previous_pivot_hlc3,92.570834,5108.61,-54.63,54.63,False,False,prior_hlc,previous_low,1.1
2026-03-13,L5,5,5,5079.86,level_name,green_box_edge,green_edge_1,94.7375,5138.395,-58.535,58.535,False,False,prior_hlc,previous_close,0.82
2026-03-13,L4,6,4,5106.89,level_name,green_box_edge,green_edge_1,95.25,5138.395,-31.505,31.505,False,False,prior_range_fraction,prev_range_0.382,0.38266
2026-03-13,L3,7,3,5132.75,level_name,prior_range_fraction,prev_range_0.875,85.240625,5174.63125,-41.88125,41.88125,False,False,red_box_quarter,red_box_1_75pct,3.52625
